TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
AKIC,Sports Ventures Acquisition Cor,9.72,undefined,None,,undefined,None,Not Found!,None, 283.81 Mil ,284564160,$,$0.03,1.0178010471204189,1.0104712041884816,9.65,9.55,0.00059999997,
AVPTW,,,,Key Error,,,, -412.47 ,, - ,,$,$84.75,,,,,,
ACKIU,Ackrell SPAC Partners I Co.,10.225,undefined,None,,undefined,None,Not Found!,None, - ,None,$0.00,$0.48,1.0143849206349207,1.017797619047619,10.2594,10.08,None,N/A 
ASLEW,AerSale Corporation,3.46,undefined,None,,undefined,None, 12.9 ,2.569, - ,99624024,$0.00,$42.22,0.9942528735632183,1.0,3.48,3.48,None,N/A 
ALTUU,Altitude Acquisition Corp.,10.14,undefined,None,,undefined,None,Not Found!,None, - ,380211616,$,$0.28,1.0221774193548387,1.0141229838709678,10.0601,9.92,None,N/A 
AVTE,,,,Key Error,N/A,,, -28.42 ,, 243.05 Mil ,,$0.00,$84.01,,,,,,N/A 
APTO,"Aptose Biosciences, Inc.",2.35,undefined,-0.705,N/A,undefined,2.0650406, -2.27 ,-3.097, 128.22 Mil ,185938432,$-37.87,$8.03,1.0129310344827587,1.0,2.32,2.32,0.0348,N/A 
AGBA,AGBA Acquisition Limited,10.82,undefined,None,,undefined,4.1724405, -105.88 ,None, 59.93 Mil ,59343208,$-0.47,$4.93,1.0712871287128714,1.0712871287128714,10.82,10.1,0.00029999999,N/A 
AVPT,"AvePoint, Inc.",8.46,undefined,None,N/A,undefined,None, -412.47 ,None, 1.81 Bil ,None,$,$84.75,1.0122038765254846,1.0145967934912659,8.48,8.358,None,
ARYD,ARYA Sciences Acquisition Corp ,9.81,undefined,None,,undefined,None,Not Found!,None, 193.90 Mil ,199113232,$,$0.00,1.0082219938335046,1.0071942446043165,9.8,9.73,0.0001,N/A 
AURCU,Aurora Acquisition Corp.,10.18,undefined,None,,undefined,None, -258.64 ,None, - ,62862500,$,$30.33,1.0408997955010226,1.0408997955010226,10.18,9.78,None,N/A 
ASPCU,Alpha Capital Acquisition Compa,9.9,undefined,None,,undefined,None,Not Found!,None, - ,279115040,$,$0.21,1.0432033719704952,1.0432033719704952,9.9,9.49,None,N/A 
ASAXU,Astrea Acquisition Corp.,10.03,undefined,None,,undefined,None,Not Found!,None, - ,43038752,$,$0.00,1.1269662921348313,1.1269662921348313,10.03,8.9,None,N/A 
ARTL,"Artelo Biosciences, Inc.",0.8889,undefined,-0.6,N/A,undefined,1.5317789, -1.77 ,-16.769, 11.67 Mil ,88558944,$-5.47,$0.42,1.9709534368070953,1.906651884700665,0.8599,0.451,0.0709,N/A 
ABIO,"ARCA biopharma, Inc.",2.79,undefined,-1.691,N/A,undefined,0.6252733, 1.35 ,1.408," -21,549,000.00 ",-17632616,$-13.98,$4.13,1.025735294117647,1.0220588235294117,2.78,2.72,0.0225,N/A 
ATHE,Alterity Therapeutics Limited,1.28,undefined,-0.66,N/A,undefined,1.3039216, -2.59 ,-0.565, 28.35 Mil ,8970848,$-10.25,$2.30,1.1743119266055044,1.1880733944954127,1.295,1.09,None,N/A 
AMTBB,Amerant Bancorp Inc.,20.75,undefined,0.229,,undefined,0.9902903,Not Found!,None, 1.64 Bil ,1541508992,$57.8,"$6,733.8",3.033625730994152,3.017543859649123,20.64,6.84,0.0011,
AVAH,Aveanna Healthcare Holdings Inc,8.75,undefined,None,35.87,undefined,None, 22.66 ,29.23, 1.55 Bil ,3504518656,$0.0,"$1,211.7",1.0257913247362251,1.0,8.53,8.53,0.0139999995,1.15 
APOG,"Apogee Enterprises, Inc.",40.54,24.20873015873016,0.59,15.00,0.5971566393372018,2.158326, 13.94 ,8.874, 1.24 Bil ,1184209280,$103,$493,2.0811088295687883,2.0698151950718686,40.32,19.48,0.0626,3.36 
AGFY,Agrify Corporation,29.54,undefined,None,20.00,undefined,None, -54.14 ,-18.331, 660.99 Mil ,223214640,$,$28.29,4.337738619676946,4.23201174743025,28.82,6.81,0.017,9.09 
ARBG,Aequi Acquisition Corp.,9.7,undefined,None,,undefined,None,Not Found!,None, 278.30 Mil ,279161472,$,$0.06,1.0286320254506893,1.026511134676564,9.68,9.43,0.00029999999,N/A 
ACIU,AC Immune SA,6.29,undefined,-1.073,N/A,undefined,2.2655978, -3.24 ,-5.372, 255.85 Mil ,373902368,$-77.93,$24.02,1.4230769230769231,1.4072398190045248,6.22,4.42,0.0324,10.63 
AMYT,Amryt Pharma plc,11.25,undefined,None,N/A,undefined,None, 494.41 ,-41.748, 801.87 Mil ,445992960,$46.5,$484.3,1.1780104712041883,1.1727748691099475,11.2,9.55,None,0.64 
ARDS,Aridis Pharmaceuticals Inc.,3.74,-287.5253333333333,-2.436,59.10,-76.87843137254902,None, -1.92 ,-2.881, 46.86 Mil ,63555740,$-22.10,$24.87,1.056497175141243,1.0112994350282487,3.58,3.54,0.0019,-23.94 
ALDX,"Aldeyra Therapeutics, Inc.",8.18,-146.96838095238098,-1.024,73.70,-17.96679473745489,3.1368105, -5.49 ,-16.196, 245.99 Mil ,579930496,$-37.11,$22.75,1.4792043399638335,1.450271247739602,8.02,5.53,0.0888,N/A 
AUUD,Auddia Inc.,2.75,undefined,None,,undefined,None, -13.98 ,-11.734, 32.11 Mil ,30474820,$-4.98,$2.67,1.244343891402715,1.2262443438914028,2.71,2.21,0.0017,-1.89 
BASE,,,,Key Error,,,, -115.04 ,, 1.53 Bil ,,$0.00,$95.61,,,,,,5.48 
ADI,"Analog Devices, Inc.",166.79,157.87653968253971,4.19,13.08,0.9465587845946383,5.051381, 22.59 ,23.801, 65.03 Bil ,65815552000,"$2,224","$9,377",1.5072293511657329,1.4916862461594071,165.07,110.66,0.1108,5.07 
BANFP,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
API,"Agora, Inc.",25.94,undefined,None,-145.70,undefined,None, -61.98 ,-271.734, 2.32 Bil ,3947941888,$-26.2,$98.7,1.0681490632077415,1.0417953469219683,25.3,24.285,None,19.78 
ARBGU,Aequi Acquisition Corp.,9.9,undefined,None,,undefined,None,Not Found!,None, - ,286348960,$,$0.06,1.0164271047227926,1.0164271047227926,9.9,9.74,None,N/A 
ADAG,Adagene Inc.,17.49,undefined,None,N/A,undefined,None, -15.75 ,-16.726, 650.88 Mil ,707409536,$,$173.65,1.574257425742574,1.4410441044104412,16.01,11.11,None,-0.02 
AFYA,Afya Limited,20.32,undefined,None,10.36,undefined,None, 18.96 ,4.823, 1.92 Bil ,2120734720,$54.8,$353.8,1.0995670995670996,1.0784632034632033,19.93,18.48,0.0149,4.07 
ADERU,26 Capital Acquisition Corp.,10.05,undefined,None,,undefined,69.24138,Not Found!,None, - ,344445088,$,$0.28,1.019269776876268,1.015212981744422,10.01,9.86,None,N/A 
ALJJ,"ALJ Regional Holdings, Inc.",1.25,undefined,-0.092,N/A,undefined,3.5227273, 7.78 ,7.068, 181.74 Mil ,204023360,$15.3,$196.2,1.7605633802816902,1.7323943661971832,1.23,0.71,0.0070999996,0.74 
ADMP,Adamis Pharmaceuticals Corporat,1.04,undefined,-0.637,N/A,undefined,28.648647, -3.46 ,-5.439, 157.82 Mil ,183133072,$-21.85,$27.37,2.736842105263158,2.6184210526315788,0.995,0.38,0.057800002,-11.98 
ADXS,"Advaxis, Inc.",0.3866,undefined,-0.327,N/A,undefined,1.2308642, -0.48 ,-1.548, 9.97 Mil ,29096178,$-18.08,$8.22,1.4643939393939394,1.446590909090909,0.3819,0.264,0.0342,
AEACU,Authentic Equity Acquisition Co,9.96,undefined,None,,undefined,None,Not Found!,None, - ,302140480,$,$0.05,1.0268041237113403,1.0226804123711342,9.92,9.7,None,N/A 
ARRWU,Arrowroot Acquisition Corp.,9.99,undefined,None,,undefined,None, -247.14 ,None, - ,356706592,$,$29.66,1.0193877551020407,1.0122448979591836,9.92,9.8,None,N/A 
ADES,"Advanced Emissions Solutions, I",6.93,-26.352857142857143,-0.258,50.00,-3.802721088435374,1.267035, 1.52 ,28.036, 95.46 Mil ,104097904,$41.47,$42.21,1.96875,1.9318181818181817,6.8,3.52,0.0541,4.39 
ASTC,Astrotech Corporation,0.983,undefined,-0.639,N/A,undefined,0.8688097, -3.01 ,-4.559, 21.13 Mil ,32014740,$-6.86,$5.45,1.045744680851064,1.013404255319149,0.9526,0.94,0.0175,-2.85 
ACTDU,ArcLight Clean Transition Corp.,9.95,undefined,None,,undefined,None, -956.59 ,None, - ,345709600,$,$37.22,1.0226104830421376,1.0174717368961974,9.9,9.73,None,
APTX,Aptinyx Inc.,2.21,undefined,-1.024,N/A,undefined,1.0099697, -0.51 ,-0.759, 28.55 Mil ,38236196,$-46.95,$3.41,1.0231481481481481,1.0185185185185186,2.2,2.16,0.0425,24.94 
AAPL,Apple Inc.,146.7,218.36115714285717,4.449,19.61,1.4884877787515827,35.742886, 21.93 ,22.441, 2.51 Til ,2489513410560,"$94,768","$265,560",1.422890397672163,1.423666343355965,146.78,103.1,0.0058,7.69 
ARPO,"Aerpio Pharmaceuticals, Inc.",2.145,undefined,-0.109,N/A,undefined,2.5970876, -3.17 ,-6.641, 65.19 Mil ,43457032,$-17.63,$2.21,2.248427672955975,2.1698113207547167,2.07,0.954,0.060700003,
ALRM,"Alarm.com Holdings, Inc.",77.34,59.09357142857142,1.635,12.20,0.7640751413055523,7.197176, 31.55 ,42.336, 3.77 Bil ,3970876416,$82.8,$583.4,1.4773638968481375,1.4765998089780323,77.3,52.35,0.095,5.80 
AREC,American Resources Corporation,1.82,undefined,-0.391,N/A,undefined,None, -6.64 ,-12.55, 105.18 Mil ,162694336,$-23.91,$49.15,1.582608695652174,1.5217391304347827,1.75,1.15,0.026500002,
AMNB,"American National Bankshares, I",32.43,65.25793650793652,2.99,4.00,2.012270629291906,1.055112,Not Found!,None," -154,436,000.00 ",36763716,$33.4,"$2,854.0",1.6707882534775889,1.6615146831530139,32.25,19.41,0.0099,
AMED,Amedisys Inc,178.46,194.44581269841277,6.059,9.88,1.0895764468139233,7.3037186, 15.59 ,30.611, 5.96 Bil ,8275444224,$264,$724,1.011047532717693,1.0007931561951164,176.65,176.51,0.0196,7.24 
AGTC,Applied Genetic Technologies Co,3.18,undefined,-2.112,N/A,undefined,1.4455707,,-1.1,,63467924,$-52.89,$32.67,1.0192307692307692,1.0,3.12,3.12,0.0934,N/A 
AMRK,"A-Mark Precious Metals, Inc.",45.91,undefined,8.33,N/A,undefined,2.964288, 4.38 ,9.636, 755.90 Mil ,1086083840,$-95,$920,2.0282747956704217,2.0291097857300637,45.9289,22.635,0.028399998,
ACHC,"Acadia Healthcare Company, Inc.",60.62,-233.85167142857142,-7.911,8.43,-3.8576653155488523,2.441021, 17.29 ,16.979, 7.09 Bil ,7620678144,$345,"$2,207",2.2393793867750276,2.226819357222017,60.28,27.07,0.0511,2.10 
ANZUU,Anzu Special Acquisition Corp I,9.87,undefined,None,,undefined,None, -478.54 ,None, - ,526439296,$,$41.16,1.0217391304347825,1.020703933747412,9.86,9.66,None,N/A 
ALRN,"Aileron Therapeutics, Inc.",1.01,-8.124984126984126,-0.439,2.10,-8.044538739588244,1.4977974, -1.49 ,-1.388, 33.11 Mil ,28481126,$-20.12,$4.40,1.10989010989011,1.0989010989010988,1,0.91,0.0166,N/A 
ARTNA,Artesian Resources Corporation,38.21,39.28571428571429,1.8,4.00,1.028152690021311,2.0681372, 12.59 ,12.999, 527.30 Mil ,511569568,$-14.45,$438.11,1.1575280218115724,1.1399575886095124,37.63,33.01,0.0098,0.87 
ARKR,Ark Restaurants Corp.,15.75,undefined,-1.995,N/A,undefined,1.5542523,,-17.515,,162679040,$2.5,$117.6,1.693548387096774,1.6698817204301073,15.5299,9.3,0.0104,
ANGO,"AngioDynamics, Inc.",27.36,-181.5654761904762,-4.425,15.00,-6.636165065441382,2.3666835, -112.86 ,91.405, 1.05 Bil ,1001250752,$18.9,,3.056983240223464,3.044692737430168,27.25,8.95,0.0291,5.45 
AMTI,Applied Molecular Transport Inc,27.54,undefined,None,38.70,undefined,None, -12.11 ,-30.093, 934.89 Mil ,1951219072,$-76.81,$16.18,1.3434146341463413,1.3243902439024389,27.15,20.5,0.1285,N/A 
ADSK,"Autodesk, Inc.",330.35,449.1682031746032,5.836,35.58,1.359673689040724,65.19399, 99.15 ,84.2, 74.74 Bil ,63579176960,"$1,352","$6,170",1.5306027892322662,1.5320391048510402,330.66,215.83,0.0098,7.43 
ABST,Absolute Software Corporation,11.11,undefined,None,,undefined,None, 39.86 ,30.39, 434.09 Mil ,559650880,$44.0,$206.2,1.186965811965812,1.1752136752136753,11,9.36,None,
APR,"Apria, Inc.",35.79,undefined,None,-70.80,undefined,None,,5.615,,1251361664,$88,$731,1.7832585949177877,1.7732934728450425,35.59,20.07,0.1025,1.06 
AMD,"Advanced Micro Devices, Inc.",103.7,170.27140952380955,2.382,32.44,1.6419615190338432,19.630465,,44.963,,99278061568,"$2,465",,1.430344827586207,1.4343586206896553,103.991,72.5,0.0701,
ANSS,"ANSYS, Inc.",357.72,189.4522666666667,5.257,12.14,0.5296104961049611,7.6759415, 48.14 ,48.331, 31.51 Bil ,29487136768,$529,"$1,641",1.221763038355135,1.2138734246388196,355.41,292.79,0.01,13.32 
ANDE,"The Andersons, Inc.",29.9,52.20285714285715,1.812,8.00,1.745914954610607,1.0214655,,11.04,,2934659072,$-540,"$2,824",1.8276283618581908,1.8068459657701712,29.56,16.36,0.0153,3.29 
AIRT,"Air T, Inc.",32.88,undefined,-0.38,N/A,undefined,4.611012, -59.4 ,54.954, 189.72 Mil ,168160304,$-12.8,,3.673743016759777,3.615642458100559,32.36,8.95,0.0077,2.33 
ABCM,Abcam plc,20.11,undefined,None,N/A,undefined,None, 105.4 ,75.56, 4.47 Bil ,3921584128,$17.8,,1.1732788798133023,1.175029171528588,20.14,17.14,None,
ADVM,"Adverum Biotechnologies, Inc.",2.08,undefined,-1.35,N/A,undefined,0.51227576,,0.163,,-19288108,$-114.56,$147.01,1.0072639225181599,1.0,2.065,2.065,0.1038,-0.67 
AMCX,AMC Networks Inc.,47.33,-34.472253968253966,5.336,-12.20,-0.7283383471002317,3.0125995, 2.72 ,6.073, 4.12 Bil ,5021641728,,"$4,696",2.347718253968254,2.3363095238095237,47.1,20.16,0.3669,1.87 
AINV,Apollo Investment Corporation -,13.21,34.41603174603174,1.714,3.00,2.60530141907886,0.85957175,,None,,2311976192,$394.8,"$1,542.3",1.8021828103683493,1.8021828103683493,13.21,7.33,0.017,
ADBE,Adobe Inc.,637.66,543.3299142857144,11.538,18.47,0.8520683660347433,22.338245,,52.617,,301443776512,,,1.515423736869623,1.5086506012643186,634.81,420.78,0.0101,18.28 
APPS,"Digital Turbine, Inc.",47.9,58.221428571428575,0.57,50.00,1.2154786758127052,30.173697, 59.41 ,92.253, 4.87 Bil ,5900993024,$16.2,$897.3,2.3252427184466016,2.336893203883495,48.14,20.6,0.0377,3.11 
ALVR,"AlloVir, Inc.",17.9,undefined,None,N/A,undefined,None, -7.63 ,-10.59, 898.56 Mil ,977004352,$-81.33,$25.04,1.0744297719087634,1.0732292917166866,17.88,16.66,0.2228,N/A 
ANIP,"ANI Pharmaceuticals, Inc.",26.48,-24.081793650793653,-1.289,2.20,-0.9094332949695488,1.6505312,,11.087,,561778048,$-17.0,,1.124416135881104,1.110615711252654,26.155,23.55,0.061100002,
AQB,"AquaBounty Technologies, Inc.",4.18,undefined,-0.451,N/A,undefined,2.0869567,,-6.797,,117354232,$-22.95,$11.57,1.5144927536231885,1.4931159420289857,4.121,2.76,0.1228,15.76 
ARCC,Ares Capital Corporation - Clos,19.52,45.98,3.465,-0.90,2.3555327868852456,1.1314057,Not Found!,None, 18.07 Bil ,16492702720,"$-1,422","$9,948",1.4844106463878326,1.4836501901140686,19.51,13.15,0.0086,
ARRY,"Array Technologies, Inc.",17.99,-1.8528015873015877,-0.095,2.67,-0.10299063853816498,None, 79.63 ,43.322, 3.01 Bil ,2698332928,,,1.4143081761006286,1.403301886792453,17.85,12.72,0.0641,
ARQT,"Arcutis Biotherapeutics, Inc.",19.61,-328.1190000000001,-10.269,9.80,-16.73222845486997,None,,-6.21,,909634624,,$18.40,1.1199314677327241,1.085665334094803,19.01,17.51,0.1105,N/A 
ACCD,"Accolade, Inc.",41.3,undefined,None,34.70,undefined,None, -39.89 ,-49.253, 2.69 Bil ,2615810304,$-47.1,$454.4,1.4,1.3938983050847458,41.12,29.5,0.041500002,3.38 
AMTB,Amerant Bancorp Inc.,23.75,undefined,0.229,N/A,undefined,1.1724072,Not Found!,None, 1.64 Bil ,1709800576,$57.8,"$6,733.8",2.6359600443951168,2.613762486126526,23.55,9.01,0.0094,
ARKO,ARKO Corp.,8.16,undefined,None,N/A,undefined,None,,19,,3169777408,$,,1.1147540983606556,1.1010928961748634,8.06,7.32,None,1.86 
APA,APA Corporation,16,-0.5683333333333334,0.021,-24.00,-0.035520833333333335,None, 4.6 ,4.998, 14.60 Bil ,16074134528,"$1,444","$13,436",2.1476510067114094,2.108724832214765,15.71,7.45,0.032,0.22 
AMSC,American Superconductor Corpora,11.44,-55.567460317460316,-0.95,25.00,-4.857295482295482,2.714793,,-18.081,,308355008,$-12.75,$73.61,1.018699910952805,1.0071237756010685,11.31,11.23,0.051599998,-4.39 
AFRM,"Affirm Holdings, Inc.",63.46,undefined,None,-0.71,undefined,None,,-150.226,,17764057088,$-216.4,,1.364731182795699,1.3581612903225806,63.1545,46.5,0.0754,
AAON,"AAON, Inc.",68.42,49.3952380952381,1.38,12.00,0.7219415097228602,9.688027, 29.69 ,26.964, 3.50 Bil ,3100973824,$61.5,$120.5,1.2474020054694621,1.24412032816773,68.24,54.85,0.070300005,21.10 
AMEH,"Apollo Medical Holdings, Inc.",68.79,undefined,1.2,N/A,undefined,8.573348, 16.2 ,23.964, 3.10 Bil ,2774110720,$56.8,,4.243676742751388,4.282541640962369,69.42,16.21,0.0185,7.42 
ALGM,"Allegro MicroSystems, Inc.",27.88,undefined,None,12.99,undefined,None, 66.32 ,35.519, 5.18 Bil ,4873981440,$85.4,$177.5,1.6615017878426697,1.6644815256257448,27.93,16.78,0.0589,19.62 
ANGI,Angi Inc.,9.91,0.9552714285714287,0.009,52.29,0.09639469511316132,4.2356815, 117.32 ,123.655, 5.10 Bil ,5480770560,,$897,1.0678879310344829,1.0678879310344829,9.91,9.28,0.113900006,4.37 
ARGX,argenx SE,307.02,-1066.5233333333333,-14.042,35.00,-3.473791066814323,10.968236,,-70.49,,13370319872,$0.0,$261.1,1.443712969058591,1.4405624000752375,306.35,212.66,None,37.90 
ALRS,Alerus Financial Corporation,27.48,undefined,3.079,N/A,undefined,1.4113408,Not Found!,None, 213.42 Mil ,259563008,$82.5,"$2,812.8",1.5369127516778525,1.4510626398210291,25.945,17.88,0.0098,
AMPH,"Amphastar Pharmaceuticals, Inc.",18.68,3.0415873015873016,0.052,25.00,0.16282587267597975,2.2226145, 19.08 ,23.235, 901.70 Mil ,957177088,$52.4,$198.5,1.1046717918391484,1.0993494973388527,18.59,16.91,0.0673,4.03 
AIKI,AIkido Pharma Inc.,0.7266,undefined,None,N/A,undefined,None,,None,,-13173854,$-5.24,$1.05,1.5459574468085109,1.5319148936170213,0.72,0.47,0.0029,N/A 
AFBI,"Affinity Bancshares, Inc.",13.25,undefined,None,,undefined,None,,None,,25315520,$0.00,,2.029096477794793,2.034869831546707,13.2877,6.53,0.00059999997,
AROW,Arrow Financial Corporation,36.09,79.618,2.961,6.90,2.2060958714325296,1.6037222,Not Found!,None, 142.25 Mil ,191168048,$61.1,"$3,543.2",1.4724602203182375,1.427988576091391,35,24.51,0.0078,
ADAP,Adaptimmune Therapeutics plc,3.76,-15.409603174603175,-0.929,1.00,-4.098298716649781,1.9105078, -2.3 ,-2.273, 330.41 Mil ,305018048,$-128.64,,1.115727002967359,1.089020771513353,3.67,3.37,None,0.47 
ALOT,"AstroNova, Inc.",15.12,undefined,0.18,N/A,undefined,1.4393433,,14.347,,120747904,$13.5,$36.5,2.3154670750382844,2.2679938744257275,14.81,6.53,0.0043,3.97 
ALGT,Allegiant Travel Company,177.34,-2976.452285714286,-11.526,139.40,-16.78387439784756,4.101221, 13.03 ,22056.504, 3.73 Bil ,4896543744,,"$2,728",1.5734185076745633,1.566941708810221,176.61,112.71,0.0468,1.70 
ABMD,"ABIOMED, Inc.",333.35,159.82860317460322,4.94,10.03,0.47946183643198803,11.852166, 53.18 ,54.62, 15.27 Bil ,13994137600,$247.7,,1.3733366291764513,1.3729246487867177,333.25,242.73,0.02,65.23 
APPF,"AppFolio, Inc.",124.22,256.7216666666667,4.389,25.00,2.0666693500778193,15.092224, 152.14 ,339.95, 4.24 Bil ,4973131776,$-1.2,$111.8,1.1270186898929413,1.1304663400471784,124.6,110.22,0.062,
AGLE,"Aeglea BioTherapeutics, Inc.",7.01,undefined,-1.516,N/A,undefined,2.403978,,-2.994,,240973344,$-54.16,,1.20446735395189,1.1512027491408934,6.7,5.82,0.0502,4.06 
ANAT,"American National Group, Inc.",190.92,undefined,31.913,N/A,undefined,0.7907123,,2.522,,2750951168,$312,"$23,610",2.8909751665657173,2.890369473046638,190.88,66.04,0.0094,
ALCO,"Alico, Inc.",36.04,undefined,3.735,N/A,undefined,1.218411, 4.19 ,14.911, 376.58 Mil ,394718112,$-26.1,$195.0,1.3574387947269302,1.3480225988700565,35.79,26.55,0.057600003,
ALNA,"Allena Pharmaceuticals, Inc.",0.88,undefined,-0.921,N/A,undefined,2.0489104, -1.21 ,-0.812, 51.68 Mil ,28986788,$-34.73,$18.02,1.1733333333333333,1.0933333333333333,0.82,0.75,0.0241,N/A 
AKUS,"Akouos, Inc.",9.93,undefined,None,12.30,undefined,None, -4.07 ,-4.16, 252.06 Mil ,188668416,$-57.57,$40.06,1.0070993914807302,1.0,9.86,9.86,0.18120001,N/A 
ALLK,Allakos Inc.,76.94,12.501587301587303,-3.58,-10.50,0.162484888245221,6.942034,,-20.528,,4065384960,$-174.14,$83.96,1.0202890863280731,1.0133934491446759,76.42,75.41,0.1573,N/A 
ACTG,Acacia Research Corporation,5.39,-36.92333333333333,-0.742,20.00,-6.850340136054422,2.3324852,,-1.642,,26265240,$-29.77,$467.93,1.761437908496732,1.7450980392156863,5.34,3.06,0.0517,
ANIX,"Anixa Biosciences, Inc.",4.23,undefined,-0.373,N/A,undefined,3.6705685,,-8.668,,77869256,$-5.12,$1.44,2.4882352941176475,2.4264705882352944,4.125,1.7,0.0269,47.88 
ARTW,"Art's-Way Manufacturing Co., In",3.28,undefined,-0.449,N/A,undefined,1.5258216, -27.27 ,-6.185, 21.62 Mil ,18904818,$-1.48,$10.90,1.6078431372549018,1.5931372549019607,3.25,2.04,0.0021,2.34 
AMWD,American Woodmark Corporation,77.05,99.36404761904762,3.449,8.00,1.2896047711751801,1.81362, 8.54 ,9.186, 1.87 Bil ,2000424192,$116,$894,1.0659933591588266,1.0624654122855561,76.795,72.28,0.0163,2.65 
ACEV,ACE Convergence Acquisition Cor,9.86,undefined,None,,undefined,None, -87.01 ,None, 283.56 Mil ,286322528,$0.00,$46.12,1.0270833333333333,1.0270833333333333,9.86,9.6,0.0322,N/A 
ATAX,America First Multifamily Inves,6.33,undefined,0.07,N/A,undefined,1.0925081,Not Found!,None, 1.21 Bil ,1191061632,,$793.75,1.7342465753424658,1.7342465753424658,6.33,3.65,0.0053,
AAWW,Atlas Air Worldwide Holdings,73.97,514.1443650793651,15.917,10.00,6.950714682700624,0.8864144,,4.781,,4168247808,$346,,1.4729191557148547,1.4687375547590602,73.76,50.22,0.1409,1.71 
APEI,"American Public Education, Inc.",26.02,65.2404761904762,1.59,15.00,2.5073203762673404,1.2391648,,4.845,,223808064,,$65.8,1.0513131313131312,1.0452525252525253,25.87,24.75,0.0149,6.54 
ALEC,"Alector, Inc.",24.8,34.03714285714286,-2.565,-16.10,1.3724654377880185,8.578929, -8.29 ,-6.95, 1.71 Bil ,1386817664,$-188.66,,2.7192982456140355,2.6820175438596494,24.46,9.12,0.1125,2.83 
ADUS,Addus HomeCare Corporation,86.72,85.7563492063492,2.09,15.00,0.9888877906636209,2.6026094,,21.627,,1437337472,$51.4,$345.1,1.0796812749003986,1.062710408366534,85.3569,80.32,0.020399999,4.04 
ARLP,"Alliance Resource Partners, L.P",7.59,0.9155841269841271,0.314,-6.83,0.12063031976075456,0.91493344,,3.276,,1470837504,$296,$981,2.8859315589353614,2.866958174904943,7.5401,2.63,0.0115,1.58 
AMKR,"Amkor Technology, Inc.",24.4,96.36209523809522,1.628,25.40,3.9492661982825914,2.4902372, 5.76 ,5.755, 6.42 Bil ,6089990656,$292,"$2,985",2.2782446311858076,2.2595704948646125,24.2,10.71,0.035,
APRE,"Aprea Therapeutics, Inc.",3.43,undefined,-26.67,N/A,undefined,None, -0.12 ,-0.182, 5.61 Mil ,9624347,$-43.91,$10.60,1.082018927444795,1.0,3.17,3.17,0.282,N/A 
ACGL,Arch Capital Group Ltd.,41.66,463.29820952380953,4.056,56.92,11.120936378391972,1.3729903,,7.017,,17193369600,,"$31,577",1.5198832542867566,1.5096680043779642,41.38,27.41,0.0148,
AMAT,"Applied Materials, Inc.",129.2,279.8727555555555,4.802,24.88,2.1661977984176124,9.693645,,21.316,,129088856064,,"$12,092",2.3859649122807016,2.3130193905817173,125.25,54.15,0.012999999,9.53 
APPN,Appian Corporation,101.44,undefined,-0.507,N/A,undefined,23.664032, -169.06 ,-280.513, 6.83 Bil ,9584560128,$-11.6,$217.6,1.9406925578725844,1.8776200497417255,98.1432,52.27,0.1723,19.65 
ARAV,"Aravive, Inc.",3.67,-517.3785396825397,-1.676,168.30,-140.97507893257213,1.1413364,,-1.603,,38022316,,$21.17,1.0110192837465566,1.0082644628099173,3.66,3.63,0.1022,-6.29 
ACET,"Adicet Bio, Inc.",6.29,-264.0474920634921,-4.022,29.10,-41.97893355540415,0.93148476, -0.59 ,-0.573, 32.16 Mil ,26113430,$-52.49,$40.44,1.0064,1.0,6.25,6.25,0.0466,2.77 
ANGN,Angion Biomedica Corp.,9.56,undefined,None,N/A,undefined,None, -5.5 ,-4.19, 300.53 Mil ,261880416,,$137.80,1.0586932447397566,1.0199335548172759,9.21,9.03,0.0184,-10.09 
APEN,"Apollo Endosurgery, Inc.",7.9,undefined,-0.994,N/A,undefined,29.693485,,-14.502,,174951152,$-14.80,$71.71,6.32,6.056,7.57,1.25,0.0031,-2.33 
ABCB,Ameris Bancorp,47.45,152.2007142857143,5.283,8.00,3.207601987054042,1.2170058,,None,,1198757888,$706,"$19,050",2.274688398849473,2.2670182166826462,47.29,20.86,0.0372,
AMOT,"Allied Motion Technologies, Inc",32.48,101.23666666666668,1.506,30.00,3.116892446633827,3.0363672,,15.748,,626811776,$23.1,$202.5,1.2981614708233413,1.2529976019184652,31.35,25.02,0.0112,3.46 
