TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
HLNE,Hamilton Lane Incorporated,89.65,105.5056,2.806,15,1.176861127,13.762572,4.93, 4.96 Bil ,3733202944,$149.90 ,112781000,73124000,-4716014944,2.015,$799.90 ,241443008,1.331106162,1.319079436,88.84,67.35,0.0476,19.81,22.334,-87.635
HMCO,,9.88,,Unexpected error:<class 'TypeError'>,,,None,, 98.80 Mil ,,$,None,None,,,$0.00 ,None,,,9.8727,9.55,,Not Found!,,-9.88
HMCOU,,10.24,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$0.08 ,None,,,10.15,10.02,,Not Found!,,-10.24
HMCOW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.08 ,,,,,,,Not Found!,,0
HMHC,Houghton Mifflin Harcourt Compa,14.07,-31.8816,-1.476,5,-2.265927505,36.315792,-1.98, 2.08 Bil ,2031975424,$168 ,291826624,146540992,-1611717056,1.148,"$1,587 ",461392992,6.45412844,6.30733945,13.75,2.18,0.0405,14.97,27.591,-12.922
HMNF,"HMN Financial, Inc.",23.24,undefined,2.66,N/A,undefined,1.0062073,, 7.26 Mil ,6872671,$18.72 ,None,100406000,-9295208,22.35,$873.07 ,2828000,1.772692601,1.767353166,23.17,13.11,0.002,Not Found!,None,-0.89
HMST,"HomeStreet, Inc.",42.87,112.5424,4.538,7,2.625201773,1.2984561,, 974.15 Mil ,925454080,$172.00 ,None,101058000,-809519216,4.86,"$6,459.20 ",177050000,1.524537696,1.512624467,42.535,28.12,0.024300002,Not Found!,None,-38.01
HMPT,Home Point Capital Inc.,4.06,undefined,None,2,undefined,None,, 3.86 Bil ,7844682240,$,None,219284992,-345274240,1.577,"$6,451.10 ",7182363136,1.082666667,1.077333333,4.04,3.75,0.0734,Not Found!,7.186,-2.483
HNDL,,25.23,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.14,24.16,,Not Found!,,-25.23
HMTV,"Hemisphere Media Group, Inc.",12.17,undefined,-0.031,N/A,undefined,2.067474,1.59, 658.30 Mil ,667489216,$49.80 ,94676000,72439000,-407091784,1.802,$361.00 ,253400992,1.592931937,1.557591623,11.9,7.64,0.0073,7.23,10.396,-10.368
HNNA,"Hennessy Advisors, Inc.",10.05,undefined,0.938,N/A,undefined,0.93210274,4.25, 62.19 Mil ,62190920,$9.58 ,7627000,14048000,-61065720,1.907,$17.62 ,1094000,1.295103093,1.301546392,10.1,7.76,0.0286,5.89,5.888,-8.143
HNRG,Hallador Energy Company,3.74,undefined,-0.116,N/A,undefined,0.71179694,1.26, 263.57 Mil ,224138944,$26.80 ,36253248,2582000,-128746056,0.084,$196.00 ,137618000,5.342857143,5.328571429,3.73,0.7,0.023,6.69,5.238,-3.656
HNST,"The Honest Company, Inc.",9.55,undefined,None,N/A,undefined,None,4.66, 804.97 Mil ,1714686080,$0.00 ,None,51441000,-810749208,0.57,$97.30 ,38206000,1.055248619,1.032044199,9.34,9.05,0.0748,-37.41,-125.16,-8.98
HOFT,Hooker Furnishings Corporation,26.97,115.9944,2.843,17,4.300867631,1.2005725,5.51, 310.37 Mil ,317430400,($9.30),-15025875,37411000,-282226568,3.154,$97.60 ,27743000,1.04494382,1.035645099,26.73,25.81,0.0295,5.87,6.257,-23.816
HOLI,Hollysys Automation Technologie,20.44,43.443648,1.116,15.83,2.125423092,1.1343902,3.62, 623.51 Mil ,583065920,$93.10 ,74761000,639628032,-592687744,10.439,$447.30 ,22313000,1.870082342,1.846294602,20.18,10.93,0.0049,6.48,4.941,-10.001
HOFV,Hall of Fame Resort & Entertain,2.57,undefined,None,N/A,undefined,None,-0.72, 282.55 Mil ,293002496,($80.02),-77726832,61908208,-176633104,0.652,$179.28 ,103534760,2.357798165,2.311926606,2.52,1.09,0.1284,-2.52,-11.33,-1.918
HOFVW,,,,Key Error,,,,N/A , - ,,($80.02),,,,,$179.28 ,,,,,,,-2.52,,0
HOMB,"Home BancShares, Inc.",24.14,39.9384,1.849,5,1.654449047,1.5076789,, 1.79 Bil ,1953297536,$361.50 ,None,2941253120,-1039681024,17.925,"$14,931.00 ",964643008,1.524952622,1.512950095,23.95,15.83,0.0344,Not Found!,None,-6.215
HON,Honeywell International Inc.,218.37,221.878976,6.532,12.73,1.016068947,8.406704,3.91, 159.34 Bil ,1.63365E+11,"$5,099 ",4590499840,12318000128,-1.38887E+11,17.842,"$45,743 ",22357000192,1.369777945,1.359553381,216.74,159.42,0.0097,19.66,19.588,-200.528
HOOD,,,,Key Error,79.54,,,1.02, 34.40 Bil ,,$0 ,,,,,"$20,073 ",,,,,,,176.67,,0
HOLX,"Hologic, Inc.",71.72,146.80512,7.282,4.1,2.046920245,4.8190413,4.11, 20.41 Bil ,21090232320,"$2,128 ",1793175040,827600000,-17459749760,3.265,"$4,714 ",3162299904,1.193344426,1.186356073,71.3,60.1,0.0327,6.7,6.864,-68.455
HONE,"HarborOne Bancorp, Inc.",14.23,undefined,1.098,N/A,undefined,1.0679245,, 486.30 Mil ,458781952,$109.40 ,None,447347008,-347532032,8.659,"$3,911.00 ",175616000,1.682033097,1.670212766,14.13,8.46,0.0129,Not Found!,None,-5.571
HOOK,HOOKIPA Pharma Inc.,5.43,-38.53808,-1.811,4.8,-7.097252302,1.1323968,0.57, 66.15 Mil ,155569808,($62.88),-32807000,127716000,-30726368,4.284,$40.22 ,10186000,1.040229885,1,5.22,5.22,0.111499995,-1.21,-2.796,-1.146
HOTH,"Hoth Therapeutics, Inc.",1.15,undefined,-0.677,N/A,undefined,1.3673233,N/A , 10.74 Mil ,10027159,($7.74),-4014903,17427512,-10741092,0.73,$1.45 ,0,1.036036036,1.036036036,1.15,1.11,0.0043,-1.03,-0.961,-0.42
HOPE,"Hope Bancorp, Inc.",14.79,27.4824,1.041,8,1.858174442,0.89399976,, 1.54 Bil ,2157947904,$203.50 ,None,420487008,-1420914336,3.403,"$15,376.80 ",790433984,1.940944882,1.933070866,14.73,7.62,0.032899998,Not Found!,None,-11.387
HOVNP,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
HPLTU,,,,Key Error,,,,, - ,,$,,,,,$0.30 ,,,,,,,Not Found!,,0
HOWL,"Werewolf Therapeutics, Inc.",16.73,undefined,None,N/A,undefined,None,N/A , 257.31 Mil ,563808896,$0.00 ,None,84602000,-355492496,3.069,$8.86 ,2382000,1.489759573,1.406945681,15.8,11.23,0.044099998,-14.06,-21.856,-13.661
HPKEW,,,,Key Error,,,,N/A , - ,,$0.00 ,,,,,$110.68 ,,,,,,,29.26,,0
HPK,"HighPeak Energy, Inc.",11.14,undefined,None,N/A,undefined,None,5.67, 1.06 Bil ,1036120128,$0.00 ,-99845872,9638000,-1050574288,0.104,$110.68 ,374000,2.652380952,2.607142857,10.95,4.2,0.0513,29.26,86.545,-11.036
HQY,"HealthEquity, Inc.",64.82,1.948944,0.057,12.87,0.030067016,2.9168172,3.12, 5.70 Bil ,5652453888,$98.80 ,136860496,753753984,-4638198400,9.026,"$1,286.00 ",1056622976,1.32043186,1.309635364,64.29,49.09,0.0452,40.38,30.399,-55.794
HQI,"HireQuest, Inc.",20.11,undefined,-0.116,N/A,undefined,9.165507,7.16, 270.61 Mil ,263609856,$10.72 ,-310592,2204648,-267521432,0.162,$27.82 ,3243084,2.681333333,2.607666667,19.5575,7.5,0.0224,24.22,32.543,-19.948
HROWL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
HROW,"Harrow Health, Inc.",9.63,14.0624,0.374,15,1.46026999,8.885819,2.67, 251.13 Mil ,235780416,$8.98 ,2375000,32117000,-224401224,1.208,$84.12 ,20772000,2.070967742,2.053763441,9.55,4.65,0.086899996,14.54,37.125,-8.422
HRZN,Horizon Technology Finance Corp,16.76,15.5304,0.719,5,0.926634845,1.5217196,, 536.30 Mil ,518689344,($34.19),16281375,26737000,-304525592,1.335,$229.85 ,220202000,1.519492294,1.514959202,16.71,11.03,0.0219,Not Found!,None,-15.425
HRMY,"Harmony Biosciences Holdings, I",38.02,undefined,None,N/A,undefined,None,5.2, 2.10 Bil ,1826778880,($50.70),-71282376,141168992,-1915802272,2.481,$233.10 ,194912992,1.515344759,1.434037465,35.98,25.09,0.0356,29.86,33.729,-35.539
HSAQ,Health Sciences Acquisitions Co,9.83,undefined,None,,undefined,None,N/A , 201.13 Mil ,205617056,$,None,1950448,-199073056,0.095,$0.36 ,0,1.015495868,1.015495868,9.83,9.68,0.0014,Not Found!,None,-9.735
HRTX,"Heron Therapeutics, Inc.",10.58,-224.7168,-2.508,47.5,-21.23977316,4.718211,-3.54, 939.82 Mil ,964280384,($203.77),-114634872,257678000,-773849808,2.528,$244.14 ,165156992,1.06012024,1.012024048,10.1,9.98,0.296,-4.15,-4.31,-8.052
HSDT,"Helius Medical Technologies, In",13.54,undefined,-8.569,N/A,undefined,2.6233969,-12.74, 23.70 Mil ,26476472,($11.53),-5687750,7425000,-23999356,3.204,$2.35 ,62000,1.230909091,1.227272727,13.5,11,0.0388,-1.65,-1.659,-10.336
HSIC,"Henry Schein, Inc.",79.71,123.643872,3.069,16.68,1.551171396,3.3591418,4.26, 12.09 Bil ,12426817536,$783 ,337535616,144538000,-11381317232,1.027,"$4,117 ",1002256000,1.348730964,1.344940778,79.486,59.1,0.0315,12.03,15.764,-78.683
HSII,Heidrick & Struggles Internatio,48.85,-48.248,-1.63,10,-0.987676561,3.4455488,2.46, 827.16 Mil ,797021440,$90.30 ,72342624,184055008,-775866016,9.439,$532.50 ,109483000,2.393434591,2.391719745,48.815,20.41,0.0201,7.37,12.528,-39.411
HSKA,Heska Corporation,265.78,-42.5048,-0.793,25,-0.15992475,6.3227262,12.01, 2.59 Bil ,2209988864,$18.70 ,11828125,238455008,-2452211744,22.874,$145.60 ,90326000,2.58038835,2.505825243,258.1,103,0.0446,168.33,146.25,-242.906
HSON,"Hudson Global, Inc.",16,-8.0848,-0.326,7,-0.5053,1.2664306,-7.24, 19.73 Mil ,19088916,($2.10),-1360750,24195000,-19048000,8.995,$15.50 ,639000,1.668404588,1.652763295,15.85,9.59,0.0015,-34.48,-33.372,-7.005
HST,Host Hotels,16.47,-74.21328,-1.257,28.4,-4.505967213,1.8913018,1.03, 16.45 Bil ,16801176576,($711),-237124992,2008000000,-9614174720,2.844,"$6,572 ",6149000192,1.602140078,1.595330739,16.4,10.28,0.119399995,245.54,-41.587,-13.626
HSTO,Histogen Inc.,0.7132,undefined,None,38,undefined,None,-1.25, 11.07 Mil ,14102398,($15.75),-11127875,23140000,-2227872,0.555,$6.84 ,4613000,1.018857143,1.000571429,0.7004,0.7,0.0108,-0.73,-0.926,-0.1582
HTBI,"HomeTrust Bancshares, Inc.",29.72,42.5568,1.612,8,1.43192463,1.2127366,, 512.18 Mil ,490545568,($22.60),None,91112000,-405059680,5.587,"$3,128.20 ",122730000,2.046831956,2.038567493,29.6,14.52,0.010299999,Not Found!,None,-24.133
HTBK,Heritage Commerce Corp,11.87,18.5752,0.749,7,1.564886268,1.2251418,,"-572,634,000.00",-573361024,$51.80 ,None,1328322048,613699712,22.063,"$4,489.40 ",76433000,1.753323486,1.747415066,11.83,6.77,0.0173,Not Found!,None,10.193
HSTM,"HealthStream, Inc.",28.75,9.4464,0.288,12,0.328570435,2.6569235,4.22, 866.65 Mil ,800906752,$24.10 ,46589752,55970000,-838861744,1.774,$155.90 ,27675000,1.601671309,1.577158774,28.31,17.95,0.0661,19.3,22.145,-26.976
HTGM,"HTG Molecular Diagnostics, Inc.",5.83,undefined,-4.51,N/A,undefined,2.9811716,-6.39, 23.38 Mil ,38042160,($17.18),-10515673,29758272,-5663808,3.04,$18.88 ,10929399,1.665714286,1.614285714,5.65,3.5,0.040599998,-1.55,-2.284,-2.79
HTBX,"Heat Biologics, Inc.",5.79,undefined,-1.365,N/A,undefined,1.0582205,9.49, 25.93 Mil ,44372380,($26.72),-14206919,132056728,-14739672,5.229,$8.32 ,1755499,1.109195402,1.105363985,5.77,5.22,0.0968,-0.88,-1.641,-0.561
HTIA,,25.85,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,35485000,46825000,,,Not Found!,1122726016,,,25.5957,20.53,,,,-25.85
HTLD,"Heartland Express, Inc.",16.32,30.72928,0.881,13.3,1.882921569,1.7785642,6.11, 1.22 Bil ,1129246080,($11.30),-178500,167240992,-1117631456,2.104,$215.20 ,0,1.038828771,1.022278803,16.06,15.71,0.031400003,6.28,6.2,-14.216
HTIBP,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
HTHT,Huazhu Group Limited,47.91,-9.532368,-0.159,28.97,-0.198964058,1.3781664,1.44, 36.12 Bil ,51363291136,($16),793750016,8716999680,-22935950336,28.034,"$8,250 ",43449999360,1.244738893,1.230839179,47.375,38.49,None,92.49,154.244,-19.876
HTLF,"Heartland Financial USA, Inc.",50.1,125.5632,4.242,10,2.506251497,1.0914569,, 1.90 Bil ,2090372992,$290.50 ,None,498060992,-1625515712,11.809,"$16,211.20 ",519905984,1.589971438,1.554427166,48.98,31.51,0.013099999,Not Found!,None,-38.291
HTLFP,,27.98,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,498060992,,,Not Found!,519905984,,,27.875,26.55,,,,-27.98
HUBG,"Hub Group, Inc.",71.33,108.88064,2.299,21.1,1.526435441,2.0697424,4.35, 2.46 Bil ,2335395584,$145 ,137445744,226264000,-2209439296,6.572,$979 ,290171008,1.501052189,1.477272727,70.2,47.52,0.0209,9.79,9.609,-64.758
HTOOW,,3.66,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,228143248,58007000,,,$66.98 ,0,,,3.4,2.26,,-0.68,,-3.66
HUDI,"Huadi International Group Co., ",3.17,undefined,None,,undefined,None,1.98, 71.13 Mil ,84073632,$2.54 ,2692383,796794,-55901894,0.08,$43.74 ,34146016,1.120141343,1.137809187,3.22,2.83,0.0012,19.42,16.455,-3.09
HUGE,FSD Pharma Inc.,1.48,undefined,None,,undefined,None,5.82, 170.80 Mil ,22076442,($1.55),-2634580,43196612,-9351416,1.205,$13.57 ,410546,1.15625,1.1328125,1.45,1.28,None,Not Found!,-0.596,-0.275
HTOO,Fusion Fuel Green PLC,11.3,undefined,None,N/A,undefined,None,N/A , 150.81 Mil ,129386376,$,228143248,58007000,-92038616,4.442,$66.98 ,0,1.191983122,1.160337553,11,9.48,0.0791,-0.68,None,-6.858
HUMA,,,,Key Error,N/A,,,, 1.15 Bil ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
HUMAW,,,,Key Error,,,,, - ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
HURC,"Hurco Companies, Inc.",32.81,undefined,-0.705,N/A,undefined,0.914345,3.77, 146.17 Mil ,146302848,$34.90 ,34129376,80471000,-134089496,12.19,$82.80 ,11502000,1.16059427,1.133710647,32.05,28.27,0.0056,25.42,13.936,-20.62
HUSN,Hudson Capital Inc.,2.47,undefined,None,,undefined,None,-17.65, 17.24 Mil ,14252425,$0.00 ,-1023859,3274287,-13061395,0.511,$0.76 ,358241,5.145833333,5.022916667,2.411,0.48,0.0364,-4.17,-1.504,-1.959
HUIZ,Huize Holding Limited,2.22,undefined,None,N/A,undefined,None,1.71, 115.62 Mil ,263045728,$0.00 ,None,497928992,383149544,9.735,$115.80 ,444879008,1.132653061,1.102040816,2.16,1.96,None,-12.83,26.63,7.515
HURN,Huron Consulting Group Inc.,50.44,38.368,1.09,13.5,0.760666138,2.0387564,2.63, 1.45 Bil ,1423513472,$58.20 ,43428876,12982000,-1122460560,0.618,$517.70 ,338107008,1.346502936,1.330485852,49.84,37.46,0.028399998,19.62,20.238,-49.822
HUT,Hut 8 Mining Corp.,9.82,undefined,None,,undefined,None,87.95, 1.63 Bil ,761978624,($33.17),-116734640,92680920,-1393729576,0.645,$11.72 ,6094406,13.25236167,12.99595142,9.63,0.741,None,47.32,25.684,-9.175
HWBK,"Hawthorn Bancshares, Inc.",23.41,undefined,2.87,N/A,undefined,1.1890953,, 275.36 Mil ,245764768,$31.17 ,None,83599000,-71821944,12.634,"$1,572.46 ",177040992,1.348502304,1.342741935,23.31,17.36,0.0024,Not Found!,None,-10.776
