TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW
AEAEW,,0.3413,,None,,,None,N/A ,,None,48349,,,250000,,,0.33,0.33,,,,,,,,,
ADXN,Addex Therapeutics Ltd,5.03,undefined,-2.892,,undefined,1.715138,-18.74 ,11768460,-8198540,20484836,-8852400,3.243,482014,1.177985948477752,1.0234192037470726,4.37,4.27,None,-1.2980938372312112,6315830,USD,Switzerland,none,-0.76,undefined,undefined
AEAEU,,10.06,,1.276,,,1.3512424,N/A ,,None,979226,,,0,,,10.06,9.91,,,,,,,,,
AEHAU,,10.25,,None,,,None,N/A ,,None,1162203,,,0,,,10.6116,10.02,,,,,,,,,
AEHA,Aesther Healthcare Acquisition ,10.095,undefined,None,,undefined,None,N/A ,132278048,None,1162203,-132278053,0.088,0,1.014572864321608,1.015075376884422,10.1,9.95,0.0005,undefined,10600000,USD,United States,none,None,undefined,undefined
AEHAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AEHL,Antelope Enterprise Holdings Li,1.35,undefined,-6.382,N/A,undefined,0.11843595,-4.34 ,56508860,33311624,34029000,25958148,5.758,82560000,1.3235294117647058,1.2745098039215685,1.3,1.02,0.0436,5.6132622231209295,5934450,USD,China,none,-0.336,undefined,undefined
AEI,Alset EHome International Inc.,0.844,undefined,-4.403,N/A,undefined,0.24144202,1.33 ,-73687560,39324664,139026624,43496008,3.041,6209515,3.376,2.84,0.71,0.25,0.0287,0.3474278545428844,113188000,USD,United States,buy,20.121,undefined,undefined
AEIS,"Advanced Energy Industries, Inc",81.09,80.52867605633803,3.512,10.00,0.9930777661405602,3.3334775,4.02 ,3006178048,91244000,546668032,-2353990400,14.555,506567008,1.0514782157676348,1.0,77.12,77.12,0.059,2.4293705586189085,37558700,USD,United States,buy,13.721,55.70444041452934,0.6869458677337444
AEPPZ,,58.01,,4.96,,,1.3170906,N/A ,,-3256600064,623800000,,,37159600128,,,57.63,48.75,,,,,,,,,
AEMD,"Aethlon Medical, Inc.",1.26,undefined,-0.611,N/A,undefined,0.93075204,0.28 ,-780486,-5699150,20394536,1134286,1.324,340766,1.125,1.0982142857142856,1.23,1.12,0.0083,-0.36987772744382863,15408200,USD,United States,buy,0.089,undefined,undefined
AEHR,Aehr Test Systems,9.45,1.5189295774647888,0.043,20.00,0.1607332886206126,6.0801053,12.96 ,214903248,4875250,35031000,-218624488,1.305,1379000,4.871134020618556,4.628865979381444,8.98,1.94,0.0908,0.1816290263693195,26841800,USD,United States,none,-6512.22,6.415853494848638,0.6789262957511787
AEY,"ADDvantage Technologies Group, ",1.26,undefined,-0.525,N/A,undefined,1.8347338,2.96 ,22433156,-1797125,1837000,-15231120,0.141,7202000,1.1559633027522935,1.1559633027522935,1.26,1.09,0.0238,-0.1379316299667667,13029100,USD,United States,none,-2.799,undefined,undefined
AEP,American Electric Power Company,103.37,89.75504225352114,4.96,6.10,0.8682890805216323,2.314798,0.93 ,88903196672,-3256600064,623800000,-51339493696,1.237,37159600128,1.2885814011468462,1.2804786836200448,102.72,80.22,0.0176,-6.454502776478659,504547008,USD,United States,buy,14.014,-116.79922770732088,-1.1299141695590682
AERC,"AeroClean Technologies, Inc.",3.46,undefined,-0.582,N/A,undefined,19.770115,14.45 ,47860840,None,655780,-47083164,0.047,500000,1.0328358208955224,1.019402985074627,3.415,3.35,0.0094,undefined,13877600,USD,United States,buy,None,undefined,undefined
AFAC,,9.99,,None,,,1665,,,None,None,,,165949,,,9.98,9.55,,,,,,,,,
AERI,"Aerie Pharmaceuticals, Inc.",8.07,116.82632112676059,-1.614,-66.90,14.476619718309863,None,-2.48 ,498558368,-101830248,139800992,-251689472,2.994,260643008,1.478021978021978,1.4487179487179487,7.91,5.46,0.119899996,-2.104282906850113,48391900,USD,United States,buy,-56.309,152.31451711104373,18.874165689100835
AEYE,"AudioEye, Inc.",5.7,undefined,-1.293,N/A,undefined,3.7296944,-0.25 ,47194660,1326750,18966000,-46685248,1.658,967000,1.1949685534591197,1.1719077568134173,5.59,4.77,0.0326,0.116,11437500,USD,United States,buy,-3.648,undefined,undefined
AESE,"Allied Esports Entertainment, I",1.78,undefined,1.291,N/A,undefined,0.66490364,6.59 ,-26332028,-10826870,95221784,25549192,2.433,0,1.1710526315789473,1.1513157894736843,1.75,1.52,0.0145000005,-0.27660563232750585,39141900,USD,United States,hold,2.035,undefined,undefined
AFACW,,0.25,,None,,,41.666668,N/A ,,None,None,,,165949,,,0.25,0.25,,,,,,,,,
AFACU,,10.05,,None,,,1684.9999,N/A ,,None,None,,,165949,,,10.1,10,,,,,,,,,
AFAQW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AFAQ,AF Acquisition Corp.,9.76,undefined,None,,undefined,None,N/A ,272356224,None,923773,-272356227,0.033,0,1.0177267987486966,1.0156412930135559,9.74,9.59,None,undefined,22400000,USD,United States,none,None,undefined,undefined
AFAQU,,9.815,,None,,,None,N/A ,,None,923773,,,0,,,9.82,9.75,,,,,,,,,
AEZS,Aeterna Zentaris Inc.,0.3502,undefined,-0.073,N/A,undefined,0.8027523,-4.24 ,-22625768,-4754750,65300000,22330852,0.538,161000,1.207586206896552,1.196551724137931,0.347,0.29,0.0235,-0.039166948112391575,121397000,USD,United States,none,2.617,undefined,undefined
AFBI,"Affinity Bancshares, Inc.",15.4,undefined,1.09,,undefined,0.8709732,,42135304,None,111776000,10044744,16.844,52180000,1.2706270627062708,1.2425742574257428,15.06,12.12,0.0002,undefined,6636090,USD,United States,none,None,undefined,undefined
AFCG,"AFC Gamma, Inc.",18.16,undefined,1.52,N/A,undefined,1.0958575,,420703744,None,109246048,-250074752,5.533,171418016,1.0111358574610245,1.0033407572383073,18.02,17.96,0.0061000003,undefined,19742900,USD,United States,buy,None,undefined,undefined
AGBA,AGBA Acquisition Limited,11.2,undefined,-0.143,,undefined,None,N/A ,60740288,None,164863,-56027453,0.033,4663151,1.0631229235880397,1.062173706691979,11.19,10.535,0.0011,undefined,5021610,USD,Hong Kong,none,None,undefined,undefined
AFMD,Affimed N.V.,4.72,undefined,-0.478,N/A,undefined,3.9659803,1.27 ,343106432,-1426750,198742000,-348114896,1.659,11147000,1.3147632311977715,1.2256267409470754,4.4,3.59,0.0309,-0.011557872395580182,123444000,USD,Germany,buy,-6.868,undefined,undefined
AGBAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AGBAU,,10.67,,-0.143,,,None,N/A ,,None,164863,,,4663151,,,10.67,9.99,,,,,,,,,
AGEN,Agenus Inc.,2.49,undefined,-0.105,N/A,undefined,17.835821,-2.25 ,380084192,-9939875,306923008,-333389056,1.194,58940000,1.0641025641025643,1.0213675213675215,2.39,2.34,0.1019,-0.03865339446401767,257154000,USD,United States,strong_buy,8.635,undefined,undefined
AGGRU,,9.86,,None,,,None,N/A ,,None,684467,,,0,,,9.86,9.8,,,,,,,,,
AGBAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGGRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AFIB,"Acutus Medical, Inc.",1.11,undefined,-4.039,N/A,undefined,0.22370899,-4.98 ,-54222228,-67925248,130454000,100195362,4.667,45204000,1.0471698113207548,1.0,1.06,1.06,0.121199995,-2.4019593268526935,28279100,USD,United States,hold,0.511,undefined,undefined
AFRM,"Affirm Holdings, Inc.",38.7,66.27272563380284,-3.317,-24.62,1.7124735305892205,4.311611,1.92 ,12512029696,-136624752,2567400960,-8122493440,9.026,4070946048,1.4873174481168334,1.4338970023059185,37.31,26.02,0.081999995,-0.6105697559057229,223766000,USD,United States,buy,-22.393,12.199011731515808,0.3152199413828374
AGGR,Agile Growth Corp.,9.79,undefined,None,,undefined,None,N/A ,378678048,None,684467,-378678029,0.018,0,1.021920668058455,1.0177453027139876,9.75,9.58,None,undefined,31000000,USD,United States,none,None,undefined,undefined
AFYA,Afya Limited,14.52,7.89233577464789,0.528,3.56,0.5435492957746481,0.4751593,2.14 ,2487746816,314118112,1038934016,-375228928,11.183,2126916992,1.244215938303342,1.2810625535561269,14.95,11.67,0.014199999,6.789526273584192,46265100,USD,Brazil,buy,4.685,101.48716117787933,6.9894739103222685
AGILW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AGIL,"AgileThought, Inc.",4.92,undefined,-16.298,N/A,undefined,2.7282667,1.21 ,285377312,None,3946000,-247916752,0.094,83726000,1.2455696202531645,1.2407088607594936,4.9008,3.95,None,undefined,50473500,USD,United States,strong_buy,-51.327,undefined,undefined
AGFS,"AgroFresh Solutions, Inc.",1.93,-17.184788732394367,-0.59,15.00,-8.904035612639568,0.4334471,0.18 ,460378560,51657124,61930000,-37925144,1.181,263970000,1.1768292682926829,1.1585365853658536,1.9,1.64,0.0073,0.9854957323331566,52417400,USD,United States,buy,7.822,28.70429823190096,14.872693384404643
AGFY,Agrify Corporation,3.63,-60.192000000000014,-1.704,20.00,-16.581818181818186,0.59786135,0.89 ,43219720,2515875,56564000,-41379304,2.131,3068000,1.060504250781501,1.0,3.4229,3.4229,0.11350001,0.09478523446948148,26542900,USD,United States,buy,-1.701,3.348188282386755,0.9223659180128801
AGMH,AGM Group Holdings Inc.,2.02,undefined,-0.019,,undefined,13.4838705,11.60 ,45644692,None,1403534,-49288994,0.066,4122085,1.463768115942029,1.45,2.001,1.38,0.0064,undefined,24254800,USD,Hong Kong,none,-141.645,undefined,undefined
AGNCN,AGNC Investment Corp. - Deposit,24.3,undefined,1.22,,undefined,1.4268763,,49893261312,None,11790000128,3530003456,22.577,47593000960,1.0438144329896908,1.0320446735395188,24.026,23.28,None,undefined,477832000,USD,United States,none,None,undefined,undefined
AGNCO,,24.08,,1.22,,,1.4268763,,,None,11790000128,,,47593000960,,,24.01,23.76,,,,,,,,,
AGNC,AGNC Investment Corp.,12.54,10.116033802816903,1.22,-1.81,0.8067012601927355,0.7475527,,43840688128,None,11790000128,5203475968,22.577,47593000960,1.0304026294165982,1.029580936729663,12.53,12.17,0.0321,undefined,522740000,USD,United States,buy,None,undefined,undefined
AGNG,,29.46,,None,,,None,Not Found!,,,,,,,,,29.34,25.62,,,,,,,,,
AGRI,AgriFORCE  Growing Systems Ltd.,3.54,undefined,-0.598,,undefined,5.1032453,N/A ,43347396,-2884030,10004516,-42506868,0.664,47092,3.1607142857142856,2.9196428571428568,3.27,1.12,0.0783,-0.19003011194792016,15176700,USD,Canada,none,-10.485,undefined,undefined
AGRIW,,0.68,,-0.598,,,0.961652,N/A ,,-2884030,10004516,,,47092,,,0.6302,0.6302,,,,,,,,,
AGIO,"Agios Pharmaceuticals, Inc.",29.66,1562.907887323944,26.547,39.00,52.69412971422602,1.2389604,N/A ,686696768,-198286256,1020017984,-589602752,18.669,97094000,1.1188230856280648,1.089023010184836,28.87,26.51,0.2013,-3.629123880118966,54637500,USD,United States,buy,-1.86,-213.6582791393983,-7.203583248125364
AGNCM,AGNC Investment Corp. - Deposit,24.63,undefined,1.22,,undefined,1.4630674,,50091704320,None,11790000128,3023493120,22.577,47593000960,1.0431136710147384,1.0380315094019992,24.51,23.612,None,undefined,477832000,USD,United States,none,None,undefined,undefined
AGLE,"Aeglea BioTherapeutics, Inc.",2.66,undefined,-1.001,N/A,undefined,1.5285126,-2.33 ,43653132,-31043624,93128000,-35213456,1.887,5478000,1.4777777777777779,1.4055555555555554,2.53,1.8,0.0319,-0.6288959343301845,49362100,USD,United States,buy,-0.681,undefined,undefined
AGZD,,46.47,,None,,,None,Not Found!,,,,,,,,,46.46,45.86,,,,,,,,,
AGNCP,,23.05,,1.22,,,1.3705133,,,None,11790000128,,,47593000960,,,23.07,22.77,,,,,,,,,
AGTC,Applied Genetic Technologies Co,1.08,undefined,-1.543,N/A,undefined,0.87499994,-4.98 ,-3078615,-34982124,72771000,20005984,1.695,24625000,1.0384615384615385,1.0,1.04,1.04,0.0342,-0.6961284237170762,50252400,USD,United States,buy,0.05,undefined,undefined
AGYS,"Agilysys, Inc.",38.58,-9.558659154929579,-0.902,0.05,-0.2477620309727729,9.9708605,8.65 ,2767827968,43253876,115122000,-815124208,1.565,10728000,1.1471900089206064,1.1150758251561106,37.5,33.63,0.028199999,1.7501558207191787,24714300,USD,United States,buy,-170.004,18.54672168322691,0.48073410272749895
AHG,Akso Health Group,1.69,undefined,-1.216,N/A,undefined,1.9415203,N/A ,35186744,None,15456825,-24094667,0.676,12000000,1.3739837398373984,1.3008130081300815,1.6,1.23,0.0057,undefined,23826200,USD,China,none,-1.797,undefined,undefined
AGRX,"Agile Therapeutics, Inc.",0.1598,undefined,-0.774,N/A,undefined,1.30177,-19.40 ,21135086,-41816752,14735000,-5067160,0.121,16471000,1.0945205479452056,1.0027397260273974,0.1464,0.146,0.019199999,-0.3106350199832128,134616992,USD,United States,buy,-0.332,undefined,undefined
AHRN,,9.9,,None,,,9909.999,,,None,None,,,157631,,,9.9,9.76,,,,,,,,,
AHPA,Avista Public Acquisition Corp.,10.11,undefined,None,,undefined,None,N/A ,289322528,None,189971,-289322509,0.007,0,1.0369230769230768,1.0297435897435896,10.04,9.75,None,undefined,23000000,USD,United States,none,None,undefined,undefined
AHRNU,,10.03,,None,,,10029.999,N/A ,,None,None,,,157631,,,10,9.91,,,,,,,,,
AHPAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AHPAU,,10.35,,None,,,None,N/A ,,None,189971,,,0,,,10.35,10,,,,,,,,,
AHPI,"Allied Healthcare Products, Inc",2.95,undefined,-0.251,N/A,undefined,1.406844,1.27 ,15232439,-1661420,183043,-11697036,0.046,3374871,1.2240663900414939,1.2128215767634853,2.9229,2.41,0.0128999995,-0.41395376650039617,4013540,USD,United States,none,-3.986,undefined,undefined
AHRNW,,0.4699,,None,,,300,N/A ,,None,None,,,157631,,,0.3,0.3,,,,,,,,,
AIBBU,,10.04,,None,,,911.8182,N/A ,,None,120522,,,272500,,,9.98,9.73,,,,,,,,,
AHCO,AdaptHealth Corp.,15.58,18.52342985915493,0.666,13.94,1.1889236109855539,0.9951315,1.06 ,4319638016,-11266000,149627008,-1903197952,1.117,2378184960,1.1168458781362007,1.0949820788530467,15.275,13.95,0.10569999,-0.08413176112135853,133909000,USD,United States,strong_buy,8.059,-2.3399531172051993,-0.1501895453918613
AIA,,67.65,,None,,,None,Not Found!,,,,,,,,,67.25,60.8,,,,,,,,,
AHI,Advanced Human Imaging Limited.,1.36,undefined,-0.882,N/A,undefined,2.2892857,-12.84 ,21181522,-2384553,12285682,-20833632,0.529,2361919,1.6,1.5058823529411764,1.28,0.85,None,-0.10010171569141903,23821300,USD,Australia,buy,-1.131,undefined,undefined
AIHS,Senmiao Technology Limited,1.61,undefined,-1.64,,undefined,4.7266884,-4.79 ,11623286,-5557450,2801711,-6280508,0.453,7485011,1.0952380952380953,1.0,1.47,1.47,0.0058,-0.8994995451882208,6178380,USD,China,none,-0.819,undefined,undefined
AIB,AIB Acquisition Corporation,9.9,undefined,None,,undefined,900,Not Found!,18714478,None,120522,-111276254,0.064,272500,1.0133060388945754,1.0133060388945754,9.9,9.77,None,undefined,9095980,USD,United States,none,None,undefined,undefined
AIH,Aesthetic Medical International,1.6,undefined,-2.547,N/A,undefined,0.24853477,-2.04 ,367655360,None,47247000,9724052,2.039,423852992,1.3675213675213678,1.3076923076923077,1.53,1.17,None,undefined,23597900,USD,China,buy,-13.058,undefined,undefined
AIBBR,,0.1448,,None,,,13.581818,,,None,120522,,,272500,,,0.1447,0.1447,,,,,,,,,
AIKI,AIkido Pharma Inc.,0.408,undefined,-0.087,N/A,undefined,0.34298322,N/A ,-47031276,-13230625,83463000,48763584,0.935,0,1.1333333333333333,1.073611111111111,0.3865,0.36,0.0077,-0.14817024550526692,89293400,USD,United States,buy,None,undefined,undefined
AIQ,,26.15,,None,,,None,0.91 ,,,,,,,,,25.66,23.55,,,,,,,,,
AINV,Apollo Investment Corporation -,13.185,26.46878873239437,1.857,3.00,2.00749250909324,0.82348555,,2392097792,77254872,34467000,-808221896,0.542,1587376000,1.122127659574468,1.1182978723404255,13.14,11.75,0.0313,1.2137984388944054,63647200,USD,United States,hold,None,17.3009016924104,1.3121654677596055
AIRR,,40.76,,None,,,None,Not Found!,,,,,,,,,40.4,38.11,,,,,,,,,
AIRS,"AirSculpt Technologies, Inc.",13.26,-1.1960563380281692,-0.01,88.00,-0.09020032715144564,8.754164,4.36 ,813024448,18172250,25347000,-705765256,0.456,100583000,1.3489318413021363,1.3136826042726348,12.9135,9.83,0.048899997,0.32660288784008684,55640200,USD,United States,buy,33.81,39.06354540194391,2.945968733178274
AIRT,"Air T, Inc.",18.11,undefined,0.336,N/A,undefined,2.6345854,2.19 ,172900080,-24168376,5206000,-47873728,1.81,116690000,1.0027685492801772,1.0033222591362128,18.12,18.06,0.004,-8.400693790298753,2876950,USD,United States,none,-45.717,undefined,undefined
AIMC,Altra Industrial Motion Corp.,34.87,12.233239436619717,0.42,15.00,0.35082418803039056,1.1149267,1.47 ,3486510592,-173012496,246100000,-1971764704,3.783,1464000000,1.0246841022627093,1.0,34.03,34.03,0.0107,-2.659312778688915,65059100,USD,United States,buy,9.549,-77.45716656800954,-2.221312491196144
AKAN,,9.8,,None,,,350.4,,,None,None,,,4226,,,8.3,6.63,,,,,,,,,
AIP,"Arteris, Inc.",13.21,undefined,-1.064,N/A,undefined,7.759238,3.94 ,329638080,3047750,85825000,-325726808,2.715,3911000,1.1815742397137747,1.1404293381037567,12.75,11.18,0.056599997,0.09641971324804172,31609200,USD,United States,buy,-16.26,undefined,undefined
AIRG,"Airgain, Inc.",7.18,-54.45464788732395,-1.01,35.00,-7.584212797677431,1.6365714,1.41 ,61697164,-967500,14511000,-58431496,1.424,3062000,1.0257142857142856,1.0,7,7,0.0233,-0.09496932515337424,10187500,USD,United States,buy,-9.442,-5.120317981508685,-0.7131362091237723
AIRTP,"Air T, Inc. - Trust Preferred S",23.29,undefined,0.336,,undefined,3.3553622,,186738224,-24168376,5206000,-560830032,1.81,116690000,1.0467415730337077,1.0552808988764044,23.48,22.25,None,-7.938581404668213,3044420,USD,United States,none,-49.376,undefined,undefined
AKICW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
AKAM,"Akamai Technologies, Inc.",119.34,99.85521126760565,3.93,12.00,0.836728768791735,4.1938915,4.30 ,20759371776,766387776,1078194944,-17966046464,6.724,2858937088,1.2320875490398513,1.2199050175511046,118.16,96.86,0.1013,4.763101622145375,160900992,USD,United States,buy,17.391,121.02303276549657,1.014102838658426
AKIC,Sports Ventures Acquisition Cor,9.87,undefined,0.17,,undefined,None,N/A ,289542112,113086,440475,-289683301,0.015,0,1.0270551508844954,1.0265140478668056,9.8648,9.61,0.0002,0.004779628064243449,23660000,USD,United States,none,None,undefined,undefined
AKICU,,10.25,,0.17,,,None,N/A ,,113086,440475,,,0,,,10.25,9.81,,,,,,,,,
AKTX,Akari Therapeutics Plc,1.13,undefined,-0.491,N/A,undefined,4.6861925,N/A ,40393980,-16510144,13390989,-44746307,0.281,0,1.0761904761904761,1.0666666666666667,1.12,1.05,None,-0.31806366226595745,51908300,USD,United Kingdom,buy,-2.215,undefined,undefined
AKU,Akumin Inc.,1.2,undefined,-0.563,N/A,undefined,1.0152284,0.18 ,1714337408,13956375,48419000,-58413408,0.544,1439965056,1.3528748590755355,1.3303269447576098,1.18,0.887,None,0.15676564413043234,89027000,USD,United States,buy,29.197,undefined,undefined
ALACU,Alberton Acquisition Corporatio,11.8,undefined,-0.498,,undefined,None,N/A ,57719888,-365800,1276,-47262800,0,4855760,1.1557296767874632,1.1136141038197844,11.37,10.21,None,-0.14632,2500000,USD,Hong Kong,none,None,undefined,undefined
AKBA,"Akebia Therapeutics, Inc.",0.5415,undefined,-1.704,N/A,undefined,1.2592593,-4.97 ,84384624,-141617744,149800000,51210328,0.827,136048000,1.1164948453608248,1.0,0.485,0.485,0.0945,-0.7814211572447911,181231008,USD,United States,hold,-0.444,undefined,undefined
ALACW,Alberton Acquisition Corporatio,0.27,undefined,-0.498,,undefined,None,N/A ,None,-365800,1276,-685974,0,4855760,1.1734028683181226,1.0,0.2301,0.2301,None,-0.14632,2500000,USD,Hong Kong,none,None,undefined,undefined
ALAC,Alberton Acquisition Corporatio,12.01,undefined,-0.498,,undefined,None,N/A ,58660712,-365800,1276,-53850660,0,4855760,1.1069124423963135,1.1059907834101383,12,10.85,0.0136,-0.08164959867146415,4480120,USD,Hong Kong,none,None,undefined,undefined
AKRO,"Akero Therapeutics, Inc.",14.43,21.880270422535215,-2.894,-14.60,1.516304256585947,2.8627453,N/A ,298887424,-43218752,188258000,-316978928,5.377,1516000,1.1344339622641508,1.0648584905660377,13.545,12.72,0.18120001,-1.234366533477661,35012900,USD,United States,buy,-2.964,9.332506410856457,0.6467433410156935
AKTS,"Akoustis Technologies, Inc.",6.07,undefined,-0.966,N/A,undefined,2.7764707,16.24 ,272307264,-37702376,67467000,-255100168,1.234,385000,1.3253275109170306,1.2772925764192138,5.85,4.58,0.1079,-0.6896052852993466,54672400,USD,United States,buy,-6.318,undefined,undefined
ALACR,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKUS,"Akouos, Inc.",4.21,-64.96630985915495,-2.52,12.30,-15.431427519989299,0.6171563,N/A ,-57789668,-44415752,232452000,87802688,6.717,28975000,1.0446650124069479,1.0297766749379653,4.15,4.03,0.1288,-1.283503067466934,34605100,USD,United States,buy,0.685,-33.08907062945742,-7.859636729087272
AKYA,"Akoya BioSciences, Inc.",10.07,undefined,-1.65,N/A,undefined,3.2408264,3.00 ,297237376,-26043500,113079000,-280786408,3.017,32940000,1.056663168940189,1.0335781741867787,9.85,9.53,0.0336,-0.6949510744410319,37475300,USD,United States,buy,-9.145,undefined,undefined
ALBO,"Albireo Pharma, Inc.",35.64,undefined,-1.77,N/A,undefined,3.984615,2.74 ,464169056,-61323624,248107008,-453955456,12.814,22218000,1.7556650246305419,1.7128128078817733,34.7701,20.3,0.091800004,-3.1672317282911284,19361900,USD,United States,strong_buy,-3.767,undefined,undefined
ALCO,"Alico, Inc.",37.7,undefined,5.468,N/A,undefined,1.1787854,2.53 ,423395072,-3908500,69000,-293749240,0.009,133651000,1.3209530483531886,1.3314646110721795,38,28.54,0.0047,-0.5179970339583932,7545410,USD,United States,buy,16.381,undefined,undefined
ALEC,"Alector, Inc.",13.44,4.2577126760563395,-0.452,-16.10,0.3167940979208586,3.5796075,1.50 ,414964576,87428000,735251008,-341931584,8.962,47601000,1.1779141104294477,1.1393514460999123,13,11.41,0.08939999,1.0656778782980942,82039800,USD,United States,buy,-13.373,-10.038385422616418,-0.7469036772780073
