TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
IQDE,,24.0531,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,23.59,19.07,,Not Found!,
IQDF,,25.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.14,20.02,,Not Found!,
IQDG,,40.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,39.45,31.165,,Not Found!,
IQI,Invesco Quality Municipal Incom,13.64,undefined,0.084,N/A,undefined,1.0032675,, 918.57 Mil ,1152255232,$42.40,16211273,2171286,-718761834,$434.98,433091584,1.1310116086235489,1.1293532338308456,13.62,12.06,None,Not Found!,None
IQDY,,30.4773,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,29.56,22.29,,Not Found!,
IQIN,,33.7126,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.1837,23.554,,Not Found!,
IQLT,,39.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,38.7881,30.04,,Not Found!,
IQM,,50.934,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.665,31.69,,Not Found!,
IQSI,,30.26527,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,29.6,22.939,,Not Found!,
IQSU,,38.40928,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,37.8,27.886,,Not Found!,
IRBO,,44.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.9,31.454,,Not Found!,
IR,Ingersoll Rand Inc.,54.3,-9.813257142857143,-0.21,17.52,-0.18072296764009474,2.4578612,2.61 , 22.24 Bil ,21234913280,$811,1312862464,3669900032,-18349284608,"$6,830",3904199936,1.5961199294532626,1.542034097589653,52.46,34.02,0.0155, 20.26 ,19.093
IQV,"IQVIA Holdings, Inc.",256.33,105.18514285714286,2.1,19.39,0.4103504968483707,8.0953045,2.40 , 59.84 Bil ,58662252544,"$2,103",2336875008,1911000064,-46295782400,"$18,177",12673999872,1.7556849315068492,1.7211986301369862,251.295,146,0.0156, 23.58 ,26.33
IRL,"New Ireland Fund, Inc (The)",12.985,undefined,-0.316,N/A,undefined,1.1723689,, 60.59 Mil ,59424600,$0.00,None,609509,-60589343,$0.27,0,1.6863636363636363,1.6376623376623376,12.61,7.7,0.0021,Not Found!,None
IRM,Iron Mountain Incorporated (Del,44.9,31.838022857142864,1.189,6.41,0.7090873687559658,11.196957,0.83 , 23.73 Bil ,23794401280,USD392,497126880,138944000,-12607619584,"USD13,167",11242645504,1.8068410462776658,1.7726358148893357,44.05,24.85,0.16610001, 12.15 ,16.839
IRNT,,,,Key Error,,,,, 2.55 Bil ,,$,,,,$0.00,,,,,,,Not Found!,
IRS,IRSA Inversiones Y Representaci,4.43,114.67836734693878,2.97,13.00,25.88676463813517,0.0035138223,1.23 , 1.08 Bil ,85980463104,$40.2,37252874240,4049999872,3611041920,"$1,325.2",67293999104,1.7237354085603114,1.5953307392996108,4.1,2.57,None, 1.78 ,4.318
IRS-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
IS,,,,Key Error,N/A,,,, 11.89 Bil ,,$,,,,$250.8,,,,,,, 515.09 ,
ISCB,,56.9475,,Key Error,,,None,3.51 , 2.41 Bil ,,$94.2,,,,$669.1,,,,55.22,37.71,,Not Found!,
IRT,"Independence Realty Trust, Inc.",20.24,4.073142857142858,0.168,5.00,0.20124223602484478,2.8792439,1.19 , 3.18 Bil ,2988742400,$46.3,16894624,8419000,-2044755784,"$1,127.8",1078652032,1.8671586715867157,1.8210332103321032,19.74,10.84,0.0218, 27 ,26.991
ISCG,,50.86,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,49.25,37.32,,,
ISCF,,38.2159,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,37.0851,28.707,,Not Found!,
ISD,,16.45,,Unexpected error:<class 'TypeError'>,,,None,, 733.07 Mil ,,$24.9,None,None,,$198.1,None,,,16.28,13.41,,Not Found!,
ISCV,,56.74,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,55.0121,33.71,,Not Found!,
ISDR,Issuer Direct Corporation,27.17,undefined,0.56,N/A,undefined,3.4403055,9.50 , 83.54 Mil ,82353856,$4.19,4490750,20548000,-76143536,$7.56,2275000,1.7981469225678361,1.654533421575116,25,15.11,0.0058999998, 16.52 ,19.622
ISOS,Isos Acquisition Corporation,9.92,undefined,None,,undefined,None,, 314.19 Mil ,312016992,$,None,2070585,-312016743,$24.46,0,1.038743455497382,1.032460732984293,9.86,9.55,None, -656.06 ,None
ISMD,,35.438,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.38,21.66,,Not Found!,
ISR,"IsoRay, Inc.",0.6816,undefined,-0.046,N/A,undefined,4.2924657,15.92 , 32.42 Mil ,27949422,$-2.86,-1576125,64841000,-23649040,$3.18,838000,1.9474285714285715,1.7714285714285716,0.62,0.35,0.0095, -7.37 ,-8.386
ISVL,,36.9415,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,35.91,34.55,,,
ISRA,,48.5047,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.43,33.75,,Not Found!,
ISWN,,25.8591,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.615,23.93,,Not Found!,
ISZE,,32.2771,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.2771,24.62,,Not Found!,
IT,"Gartner, Inc.",310.33,177.17417142857144,3.962,16.40,0.570921829757263,30.155289,3.76 , 28.37 Bil ,23284899840,"$1,175",981843904,445995008,-26130984960,"$6,661",2904677888,2.678491282582427,2.606680476437079,302.01,115.86,0.021300001, 25.76 ,29.339
ITA,,102.4,,Key Error,N/A,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,100.33,74.385,,Not Found!,
ITAN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
ITB,,70.54,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,68.055,51.54,,Not Found!,
ITGR,Integer Holdings Corporation,91.59,67.77795918367347,2.04,10.00,0.7400148398697836,2.2639294,2.81 , 3.71 Bil ,3783201536,$133,107817248,28402000,-2864338608,"$1,045",745910016,1.6845686959720436,1.608147875666728,87.435,54.37,0.026099999, 16.32 ,22.424
ITEQ,,69.02,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,66.76,51.45,,Not Found!,
ITCB,,3.834,,Unexpected error:<class 'TypeError'>,N/A,,0.25333333,, 10.90 Bil ,,$-864,None,None,,"$43,569",None,,,3.75,3.51,,Not Found!,
ITM,,51.72,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.76,50.87,,Not Found!,
ITP,"IT Tech Packaging, Inc.",0.41,-12.74473469387755,-0.249,20.00,-31.084718765555003,0.18385063,2.15 , 26.90 Mil ,23538024,$-25.6,-17247838,37440992,-108828,$31.4,16406559,1.1048234977095122,1.0,0.3711,0.3711,0.038399998, 1.67 ,1.839
ITOT,,101.57,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,98.82,71.84,,Not Found!,
ITRG,Integra Resources Corp.,2.45,undefined,None,,undefined,None,N/A , 123.61 Mil ,134899008,$-27.92,-14051288,28344680,-104687808,$44.19,1760692,1.0320134793597304,1.0,2.374,2.374,None, -4.07 ,-4.738
ITT,ITT Inc.,87.41,39.76989387755102,0.842,17.80,0.45498105339836425,3.4430318,5.52 , 7.24 Bil ,7808594944,$-63,201050000,578800000,-6672542336,"$1,322",296200000,1.5300192543322246,1.4726063364256956,84.13,57.13,0.0095999995, 16.87 ,19.794
ITW,Illinois Tool Works Inc.,215.89,286.2353191836734,6.969,14.37,1.3258387103787737,20.622288,7.40 , 73.59 Bil ,77402972160,"$2,354",2152875008,2484000000,-65035991808,"$12,059",7949000192,1.14749654512597,1.1280960986499418,212.24,188.14,0.0134000005, 18.61 ,22.339
IVAL,,27.96,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.0829,23.65,,Not Found!,
ITUB,Itau Unibanco Banco Holding SA,5.24,7.794285714285714,0.434,1.50,1.4874591057797162,0.33240354,, 68.79 Bil ,298494984192,$-441,None,353521008640,304451289088,"$358,523",587949015040,1.3470437017994858,1.2802056555269923,4.98,3.89,None,Not Found!,None
IVAN,Ivanhoe Capital Acquisition Cor,9.96,undefined,None,,undefined,None,N/A , 343.75 Mil ,347278048,$,None,133515,-342140981,$0.05,0,1.0484210526315791,1.0421052631578949,9.9,9.5,None,Not Found!,None
IVDG,,13.7585,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.489,10.98,,Not Found!,
IVE,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IVES,,54.621,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,52.9916,40.14,,Not Found!,
IVC,Invacare Corporation,5.86,-41.72995918367347,-1.256,10.00,-7.1211534443128786,0.6959345,1.26 , 525.16 Mil ,570522368,$-31.3,11231125,86052000,-111385536,$693.0,374486016,1.1650099403578529,1.1001988071570576,5.534,5.03,0.31190002, 32.6 ,32.146
IVH,,13.96,,Unexpected error:<class 'TypeError'>,,,None,, 315.71 Mil ,,$18.54,None,None,,$105.97,None,,,13.8,11.59,,Not Found!,
IVLC,,14.2403,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.95,11.81,,Not Found!,
IVLU,,26.02,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.27,18.65,,Not Found!,
IVOG,,202.1433,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,197,141.2,,Not Found!,
IVOL,,27.9,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.843,27.03,,Not Found!,
IVOO,,181.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,176.405,119.28,,Not Found!,
IVOV,,159.53,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,155.13,99.89,,Not Found!,
IVR,INVESCO MORTGAGE CAPITAL INC,3.12,160.96920489795917,-9.893,-17.56,51.592693877551014,0.7661188,, 1.18 Bil ,9052466176,$113.3,None,139080992,-560388448,"$7,903.3",7868466176,1.2332015810276682,1.1976284584980237,3.03,2.53,0.1598,Not Found!,None
IVRA,,14.2304,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.91,11.605,,Not Found!,
IVSG,,13.9157,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.8605,11.73,,Not Found!,
IVR$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
IVR$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
IVW,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IVV,,444.73,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,433.32,320.92,,Not Found!,
IVZ,Invesco Ltd,26.25,85.26203265306121,1.529,22.55,3.2480774344023318,1.0345961,0.99 , 22.25 Bil ,16919599104,"$1,335",4403350016,1361299968,-9540480512,"$17,822",2083800064,2.6435045317220545,2.37865055387714,23.62,9.93,0.0218, 9.5 ,9.471
IWB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWC,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWD,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWF,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWDL,,32.4393,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.8798,25.807,,Not Found!,
IWFH,,27.8413,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.945,25.44,,Not Found!,
IWFL,,32.3534,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.3534,20.95,,Not Found!,
IWL,,106.59,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,103.79,77.44,,Not Found!,
IWM,,222.48,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,214.72,142.09,,Not Found!,
IWN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWML,,25.6479,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24,22.42,,Not Found!,
IWP,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWO,,302.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,292.0572,210.02,,Not Found!,
IWR,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IWX,,66.9544,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,65.429,49.16,,Not Found!,
IWV,,262.63,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,255.8634,186.62,,Not Found!,
IWY,,159.53,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,154.8587,114.4,,Not Found!,
IX,Orix Corp,98.49,410.9995102040817,7.02,24.10,4.173007515525248,0.007806995,, 58.38 Bil ,3862677159936,"$3,344",None,1002653024256,980336951296,"$95,059",4775488782336,1.6928497765555173,1.6586455826744586,96.5,58.18,None,Not Found!,5.413
IXC,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IXJ,iShares Global Healthcare ETF,86.79,undefined,None,N/A,undefined,0.8891349,Not Found!,Not Found!,3062214912,Not Found!,None,9757397,-3063358251,Not Found!,1619884,1.2855873203969783,1.2667175233298769,85.5161,67.51,None,Not Found!,None
IXG,,78.51,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,75.4794,51.18,,Not Found!,
IXN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IXP,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYC,iShares U.S. Consumer Services ,79.36,undefined,None,N/A,undefined,0.53317815,Not Found!,Not Found!,1583349248,Not Found!,None,46106780,-300213220,Not Found!,43823084,1.3252066460716374,1.2849628454537865,76.95,59.885,None,Not Found!,None
IYE,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IXSE,,36.4685,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,35.9866,23.63,,Not Found!,
IYF,,82.98,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,80.01,54.255,,Not Found!,
IYG,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYJ,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYH,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYK,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYM,iShares U.S. Basic Materials ET,126.82,undefined,None,,undefined,None,Not Found!,Not Found!,790530048,Not Found!,None,1355455,-510036545,Not Found!,0,1.341017235909908,1.28751189595009,121.76,94.57,None,Not Found!,None
IYLD,,24.2427,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24.11,22,,Not Found!,
IYR,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
IYW,,106.21,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,102.96,70.305,,Not Found!,
IYY,,111.4376,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,108.43,79.485,,Not Found!,
IYZ,,33.65,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.97,26.22,,Not Found!,
IZRL,,30.39,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,29.4803,23.7,,Not Found!,
J,Jacobs Engineering Group Inc.,130.55,undefined,None,14.40,undefined,None,2.67 , 19.69 Bil ,20907395072,$861,979590528,1344689024,-15093652608,"$9,023",4453100032,1.4809982983550767,1.431537152580828,126.19,88.15,0.0179, 21.86 ,18.839
JAAA,,50.485,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,50.48,49.781,,Not Found!,
JAGG,,54.76,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.83,52.894,,Not Found!,
JANZ,,28.73,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.35,24.96,,Not Found!,
JATT,,,,Key Error,,,,, 170.70 Mil ,,$,,,,$0.19,,,,,,, -8983.95 ,
JBI,"Janus International Group, Inc.",13.14,undefined,None,N/A,undefined,None,, 2.37 Bil ,None,$,None,64504036,-1651206684,$735.7,623853632,1.325933400605449,1.2684157416750756,12.57,9.91,None, 54.31 ,None
JBGS,JBG SMITH Properties,29.54,-26.52176326530612,-0.978,6.60,-0.8978254321362938,1.2244644,0.88 , 5.74 Bil ,6732645888,$207.1,181634752,208708000,-3677087328,"$2,835.0",2040225024,1.305346884666372,1.2881131241714538,29.15,22.63,0.0099, 27.31 ,34.701
JAX,"J. Alexander's Holdings, Inc.",13.94,undefined,-0.098,N/A,undefined,1.8750839,2.02 , 284.23 Mil ,293874880,$17.9,-5685875,15250000,-195407792,$131.3,99022000,2.76039603960396,2.7584158415841586,13.93,5.05,0.0145000005, 15.97 ,63.09
JBI-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
JBK,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
JBT,John Bean Technologies Corporat,152.75,144.7258775510204,3.33,15.70,0.9474689201376131,7.0621285,4.02 , 5.29 Bil ,4655362048,$243,288624992,57500000,-4692027040,"$1,291",470700000,1.8918751548179342,1.8274708942283877,147.55,80.74,0.0633, 22.79 ,18.909
JCE,,17.04,,Unexpected error:<class 'TypeError'>,N/A,,None,, 265.77 Mil ,,$0.00,None,None,,$6.08,None,,,16.5509,12.06,,Not Found!,
JBL,Jabil Inc.,60.89,120.6857142857143,2.4,19.50,1.9820284822748284,4.168871,2.69 , 10.98 Bil ,11206346752,$145,338996256,1257944960,-7418466432,"$13,602",3453988096,1.938554600445718,1.85132123527539,58.15,31.41,0.019299999, 5.89 ,5.661
JCI,Johnson Controls International ,74.59,73.83379591836736,1.44,20.05,0.9898618570635119,2.9113512,2.19 , 59.45 Bil ,58952925184,"$2,322",2765874944,1883000064,-49641640704,"$23,138",9054999552,1.8741206030150757,1.8045226130653267,71.82,39.8,0.014099999, 17.07 ,17.963
JCO,,8.23,,Unexpected error:<class 'TypeError'>,,,None,, 300.59 Mil ,,$27.60,None,None,,$74.81,None,,,8.21,7.8,,Not Found!,
JCPB,,54.89,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.8701,53.57,,Not Found!,
JCTR,,59.9671,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,58.66,48.88,,Not Found!,
JDD,Nuveen Diversified Dividend and,10.54,undefined,-0.904,N/A,undefined,1.0124742,, 295.70 Mil ,289555136,$-4.97,1211593,1609,-202581975,$110.72,83627376,1.437926330150068,1.3915416098226465,10.2,7.33,0.00029999999,Not Found!,None
JDIV,,32.2755,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.5821,22.22,,Not Found!,
JDST,,12.88,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.15,7.5,,Not Found!,
JEF,Jefferies Financial Group Inc.,36.54,209.1185306122449,4.394,18.00,5.723003027155033,0.8961118,0.65 , 10.58 Bil ,29595293696,$820,-1553385728,1941240960,-6801568640,"$47,759",23941357568,2.1456253669994125,2.066059894304169,35.185,17.03,0.040799998, 4.48 ,15.495
JELD,"JELD-WEN Holding, Inc.",25.98,78.00068571428571,1.149,29.30,3.002335862751567,2.507943,2.25 , 3.72 Bil ,4089540608,$263,235278880,618310976,-1808241856,"$2,978",1950929024,1.2880515617253345,1.2097174020823003,24.4,20.17,0.042600002, 8.67 ,9.044
JEMD,,8.05,,Unexpected error:<class 'TypeError'>,,,None,, 147.15 Mil ,,$5.65,None,None,,$33.64,None,,,8.01,6.89,,Not Found!,
JEPI,,61.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,59.96,51.55,,Not Found!,
JEMA,,48.096,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,46.59,46.575,,,
JEQ,"Aberdeen Japan Equity Fund, Inc",10.14,undefined,1.09,N/A,undefined,1.0173806,, 147.65 Mil ,132666360,$0.00,None,575652,-133166084,$15.15,13906043,1.2706766917293233,1.249924812030075,9.9744,7.98,None,Not Found!,None
JFR,,10,,Unexpected error:<class 'TypeError'>,,,0.97471577,, 784.45 Mil ,,$95.82,14514036,None,,$375.42,222141472,,,9.91,7.91,,Not Found!,
JETS,,22.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,22.35,16.02,,Not Found!,
JFWD,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
JGH,,16.05,,Unexpected error:<class 'TypeError'>,,,None,, 528.51 Mil ,,$-1.99,None,None,,$180.65,None,,,15.8801,13.4,,Not Found!,
JHAA,,9.96,,Unexpected error:<class 'TypeError'>,,,None,, 102.49 Mil ,,$3.74,None,None,,$29.24,None,,,9.92,9.3,,Not Found!,
JHB,,9.39,,Unexpected error:<class 'TypeError'>,,,None,, 521.62 Mil ,,$79.42,None,None,,$1.30,None,,,9.37,8.87,,Not Found!,
JGLD,,21.6947,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,21.2,21.2,,Not Found!,
JHCS,,38.6434,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,37.5745,27.72,,Not Found!,
JHCB,,25.945,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,25.95,25.121,,,
JHG,Janus Henderson Group plc,42.98,121.95408163265306,3.125,13.23,2.8374611827048177,1.5045093,3.40 , 6.26 Bil ,5952978432,$692,505737504,1279500032,-5649832192,"$1,989",451800000,2.286170212765957,2.131382978723404,40.07,18.8,0.0201, 6.42 ,7.859
JHEM,,30.0282,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,29.06,23.7,,Not Found!,
JHI,John Hancock Investors Trust,18.9,undefined,0.075,N/A,undefined,1.0916173,, 162.91 Mil ,251200912,$12.18,5798519,649,-162596855,$89.84,86900000,1.2225097024579559,1.2076326002587323,18.67,15.46,0.0002,Not Found!,None
JHMB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
JHMA,,45.0591,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,43.726,32.92,,Not Found!,
JHMC,,53.4107,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,52.12,37.18,,Not Found!,
JHMD,,34.3836,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.5588,26.12,,Not Found!,
JHME,,19.5955,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,19.58,10.6,,Not Found!,
JHMF,,51.3415,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.766,32.6,,Not Found!,
JHMH,,50.2743,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.57,38.07,,Not Found!,
JHMI,,51.5268,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,50.24,37.489,,Not Found!,
JHML,,55.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.49,40.02,,Not Found!,
JHMM,,52.76,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.3891,35.82,,Not Found!,
JHMS,,34.5898,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34,29.62,,Not Found!,
JHMT,,94.1748,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,91.595,62.03,,Not Found!,
JHMU,,32.9164,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.7,28.125,,Not Found!,
JHS,,15.8842,,Unexpected error:<class 'TypeError'>,N/A,,0.99868345,, 277.06 Mil ,,$10.34,3448238,None,,$101.50,91300000,,,15.93,14.81,,Not Found!,
JHSC,,34.8771,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.87,23.34,,Not Found!,
JIB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
JIDA,,49.2279,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,48.16,48.16,,Not Found!,
JIG,,80.2133,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,77.89,61.506,,Not Found!,
JHX,James Hardie Industries plc,39.24,16.037551020408163,0.38,15.00,0.40870415444465247,13.124782,5.25 , 18.36 Bil ,14864700416,$647,822112512,208500000,-16374747872,"$2,781",922600000,1.8242677824267781,1.7508135750813572,37.66,21.51,None, 28.24 ,19.436
JIGB,,56.32,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,56.43,53.92,,Not Found!,
