TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW
HPS,John Hancock Preferred Income F,17.96,undefined,3.444,N/A,undefined,0.977419,,808758592,22749244,102487,-568749993,0.003,266000000,1.101840490797546,1.0907975460122699,17.78,16.3,None,0.7166470514112904,31744000,USD,United States,none,None,undefined,undefined
HPX,HPX Corp.,9.92,undefined,0.113,,undefined,None,N/A ,311405216,None,733543,-312475161,0.023,0,1.024793388429752,1.0237706611570248,9.9101,9.68,0.0002,undefined,25300000,USD,United States,none,None,undefined,undefined
HPX-W,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQH,Tekla Healthcare Investors,20.77,undefined,3.416,N/A,undefined,0.8383069,,1096546560,None,935,-969833497,0,11333055,1.1089161772557394,1.1105178857447944,20.8,18.73,None,undefined,45425500,USD,United States,none,None,undefined,undefined
HQL,TeklaLife Sciences Investors,16.54,undefined,2.616,,undefined,0.7931571,,480467040,None,990,-415168194,0,10041990,1.0796344647519582,1.0783289817232375,16.52,15.32,None,undefined,24668400,USD,United States,none,None,undefined,undefined
HRB,"H&R Block, Inc.",26.04,59.24378698224852,2.46,10.00,2.2751070269680693,299.6591,1.93 ,5686334976,None,891739008,-3739597440,5.077,2406874880,1.2352941176470589,1.238851992409867,26.115,21.08,0.0983,undefined,175628992,USD,United States,buy,7.317,undefined,undefined
HPX-U,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRI,Herc Holdings Inc.,167.09,618.6139644970416,6.22,67.90,3.7022799957929355,5.223924,1.52 ,6538041856,150924992,35100000,-4707871392,1.182,2468600064,1.8389830508474576,1.7362425709883336,157.755,90.86,0.0291,5.088777277263777,29658400,USD,United States,buy,7.546,506.10750577662475,3.0289514978551964
HR,Healthcare Realty Trust Incorpo,27.48,4.599822485207101,0.191,10.00,0.16738800892311137,1.9662412,0.82 ,6546427904,195871248,16000000,-4143208960,0.108,1816007040,1.0730183522061696,1.0687231550175713,27.37,25.61,0.0318,1.3275626465684347,147542000,USD,United States,buy,23.21,31.97147912150018,1.1634453828784637
HRTG,"Heritage Insurance Holdings, In",7.14,undefined,-0.815,N/A,undefined,0.46697116,,-59480928,792188096,393411008,202431648,14.234,153444992,1.3471698113207546,1.288679245283019,6.83,5.3,0.0187,28.414003342874153,27880200,USD,United States,buy,2.717,undefined,undefined
HSBC,"HSBC Holdings, plc.",34.22,269.207100591716,2.75,66.70,7.866952092101579,0.79641336,,-362057924608,None,1075860013056,935208108032,266.289,559818997760,1.4076511723570548,1.4125874125874127,34.34,24.31,None,undefined,4060389888,USD,United Kingdom,strong_buy,None,undefined,undefined
HSCZ,,34.4,,None,,,None,Not Found!,,,,,,,,,34.57,31.48,,,,,,,,,
HSMV,,33.2134,,None,,,None,Not Found!,,,,,,,,,33.38,31.285,,,,,,,,,
HSC,Harsco Corporation,12.24,4.503491124260355,0.187,10.00,0.3679322813938199,1.4119791,1.91 ,2789921280,6531875,75578000,-906547824,0.954,1458969984,1.1746641074856046,1.1641074856046065,12.13,10.42,0.0546,0.08246932062362343,79203696,USD,United States,buy,9.879,1.9860954730067892,0.16226270204303833
HRL,Hormel Foods Corporation,51.54,33.71076923076923,1.66,7.10,0.6540700277603654,4.0777907,5.16 ,28330268672,395175872,634691968,-27806826112,1.17,3399013120,1.2732213438735178,1.2697628458498025,51.4,40.48,0.0405,0.7283408291159726,542569984,USD,United States,hold,20.718,14.790921452816676,0.2869794616378866
HSUN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
HSRT,,39.2031,,None,,,None,Not Found!,,,,,,,,,35.89,35.89,,,,,,,,,
HRT,HireRight Holdings Corporation,17.1,undefined,-0.481,N/A,undefined,3.5589187,0.94 ,1967749760,None,19656000,-1287111488,0.248,1056155008,1.604127579737336,1.5253283302063791,16.26,10.66,0.0561,undefined,79390496,USD,United States,buy,18.085,undefined,undefined
HT$E,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT$D,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSY,The Hershey Company,216.63,158.08163786982252,6.888,9.13,0.729731052346501,17.823856,5.33 ,48841326592,1174487936,329265984,-44738231488,1.604,5376084992,1.380952380952381,1.377318799005546,216.06,156.87,0.0146,8.078189256482563,145390000,USD,United States,hold,20.664,185.39683343309633,0.8558225242722446
HT,Hersha Hospitality Trust,9.08,-109.48853254437871,-2.317,27.80,-12.058208429997656,0.6376511,-0.14 ,1490047488,125777752,72330000,-290586192,1.838,1179597952,1.1464646464646464,1.1351010101010102,8.99,7.92,0.060900003,3.198888888888889,39319200,USD,United States,hold,26.649,151.1616962524655,16.647763904456554
HTAQ,Hunt Companies Acquisition Corp,10.02,undefined,None,,undefined,2505,N/A ,279566176,None,48824,-288026184,0.002,175000,1.0224489795918366,1.0224489795918366,10.02,9.8,None,undefined,23000000,USD,United States,none,None,undefined,undefined
HT$C,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTAB,,19.97,,None,,,None,Not Found!,,,,,,,,,19.76,19.76,,,,,,,,,
HTD,John Hancock Tax Advantaged Div,25.56,undefined,5.129,N/A,undefined,1.0364469,,1288554752,29211328,192,-921352384,0,418900000,1.1181102362204725,1.1242344706911636,25.7,22.86,0.00090000004,0.8249596999666755,35409400,USD,United States,none,None,undefined,undefined
HTEC,,36.42,,None,,,None,Not Found!,,,,,,,,,36.6,32.05,,,,,,,,,
HTA,"Healthcare Trust of America, In",31.015,undefined,0.5,N/A,undefined,2.2573764,1.07 ,10850422784,165443744,12836000,-6998770528,0.058,3299137024,1.1765933232169954,1.1746965098634294,30.965,26.36,0.089700006,0.7491633867359784,220838000,USD,United States,hold,23.832,undefined,undefined
HTGC,"Hercules Capital, Inc.",18.07,48.73260355029587,2.773,5.00,2.6968790011231802,1.5948128,,3216856832,131274376,235851008,-1916393472,2.054,1416578048,1.1357636706473915,1.1426775612822124,18.18,15.91,0.0373,1.1326618521298717,115899000,USD,United States,strong_buy,14.735,19.905359176483543,1.10156940655692
HTH,Hilltop Holdings Inc.,29.4,157.9450295857988,5.163,15.00,5.372279917884313,0.9377291,,2220490240,None,3318678016,996446720,42.03,2659560960,1.0183581572566678,1.0048493245583652,29.01,28.87,0.0592,undefined,78960600,USD,United States,hold,None,undefined,undefined
HTPA,Highland Transcend Partners I C,9.83,undefined,None,N/A,undefined,None,N/A ,372795904,None,654082,-367970910,0.017,700000,1.0558539205155746,1.054779806659506,9.82,9.31,0.0069,undefined,30000000,USD,United States,buy,None,undefined,undefined
HTRB,,36.82,,None,,,None,Not Found!,,,,,,,,,36.5,36.42,,,,,,,,,
HTBX,"Heat Biologics, Inc.",3.06,undefined,-1.152,N/A,undefined,0.6221059,3.39 ,-29382612,-15715006,108914664,30417848,4.287,2064426,1.4782608695652175,1.4492753623188408,3,2.07,0.0481,-0.6186157812899797,25403500,USD,United States,buy,1.054,undefined,undefined
HTUS,,32.0833,,None,,,None,Not Found!,,,,,,,,,31.82,28.71,,,,,,,,,
HTFB,,24.9698,,1.426,,,2.1466472,,,17027624,20817000,,,257852000,,,24.9698,24.44,,,,,,,,,
HTY,,6.78,,None,N/A,,None,,,None,None,,,None,,,6.675,6.03,,,,,,,,,
HUBB,Hubbell Inc,183.77,159.4524852071006,6.621,10.00,0.8676741862496632,4.6550426,3.96 ,10907318272,377237504,295600000,-9800342656,5.433,1530599936,1.0761888029983604,1.0739048957601312,183.38,170.76,0.0173,6.933123767480413,54410900,USD,United States,buy,16.142,166.969312033404,0.9085776352691082
HUBS,"HubSpot, Inc.",474.94,-96.28553846153848,-1.651,36.30,-0.20273200501439861,27.795832,11.40 ,25291888640,235652752,1197975040,-21998418432,25.325,712968000,1.253536739864865,1.2592377533783785,477.1,378.88,0.0502,4.987370385969071,47249900,USD,United States,buy,-3348.588,290.86108002432644,0.6124164737110508
HUGS,USHG Acquisition Corp.,10.11,undefined,None,,undefined,None,N/A ,369060096,None,631308,-359960564,0.018,0,1.053125,1.0520833333333333,10.1,9.6,None,undefined,28750000,USD,United States,none,None,undefined,undefined
HUM,Humana Inc.,435.17,574.0092899408285,20.509,13.00,1.319046096791664,3.4893243,,53495955456,408875008,18023000064,-38713194496,140.219,12501000192,1.2390945330296128,1.2310649202733486,432.35,351.2,0.011,3.1810649944761695,128534000,USD,United States,buy,12.743,89.03217410575316,0.20459170923030806
HUN,Huntsman Corporation,37.51,91.89180000000002,3.549,11.39,2.4497947214076254,2.1600046,2.99 ,9554369536,-117625000,505000000,-7695146432,2.316,2020000000,1.5564315352697093,1.5502074688796679,37.36,24.1,0.0189,-0.5394874842756311,218031008,USD,United States,buy,9.231,-13.968575939013649,-0.37239605275962806
HUSA,Houston American Energy Corpora,4.44,undefined,-0.375,N/A,undefined,3.773585,48.50 ,9338276,-504767,4943181,-34770179,0.498,282500,4.149532710280374,3.7383177570093458,4,1.07,0.0366,-0.05084102679803472,9928340,USD,United States,none,-8.264,undefined,undefined
HUYA,HUYA Inc.,4.47,9.32128284023669,0.749,1.06,2.085298174549595,0.10537132,3.22 ,-10008667136,None,11119596544,9975656320,46.852,88028000,1.3839009287925697,1.4705882352941178,4.75,3.23,None,undefined,237332000,USD,China,hold,-13.39,undefined,undefined
HUSV,,34.76,,None,,,None,Not Found!,,,,,,,,,34.6524,30.367,,,,,,,,,
HVAL,,24.7374,,None,,,None,Not Found!,,,,,,,,,24.7755,23.33,,,,,,,,,
HVT,"Haverty Furniture Companies, In",27.42,138.11730177514798,4.912,13.10,5.037100721194309,1.6705378,3.57 ,530561056,71142624,225674000,-261048688,12.664,238043008,1.0402124430955995,1.0269347496206374,27.07,26.36,0.24229999,4.30322421427016,16532400,USD,United States,buy,4.107,120.99953530302842,4.412820397630504
HVT-A,"Haverty Furniture Companies, In",27,undefined,4.912,,undefined,1.727995,,536976064,71142624,225674000,-281888400,12.664,238043008,1.0250569476082005,1.0387243735763099,27.36,26.34,0.0017,55.27186164675172,1287140,USD,United States,none,4.157,undefined,undefined
HWM$,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWKZ,Hawks Acquisition Corp,9.73,undefined,None,,undefined,1946,N/A ,280674912,None,25100,-279712372,0.001,100000,1.0082901554404144,1.0082901554404144,9.73,9.65,None,undefined,23000000,USD,United States,none,None,undefined,undefined
HWM,Howmet Aerospace Inc.,35.94,36.18290532544379,0.661,33.55,1.00675863454212,4.410979,2.30 ,18082949120,499750016,720000000,-14796557312,1.719,4345999872,1.311200291864283,1.305363006202116,35.78,27.41,0.0152,1.169777571910456,427217984,USD,United States,buy,16.045,64.03320898073153,1.7816696989630365
HXL,Hexcel Corporation,59.47,-36.463242603550306,-0.264,97.60,-0.6131367513628772,3.367771,3.96 ,4994425344,162487504,127700000,-4904286176,1.52,874000000,1.2715415864870643,1.270044900577293,59.4,46.77,0.0716,1.936809894343365,83894400,USD,United States,hold,23.943,267.5089736909043,4.4982171463074545
HY,"Hyster-Yale Materials Handling,",33.21,-103.12467455621304,-3.371,15.00,-3.1052295861551653,1.1885245,1.87 ,1145626880,-116262496,61400000,-504656896,3.649,428000000,1.031366459627329,1.0347826086956522,33.32,32.2,0.027,-8.948775862068965,12992000,USD,United States,buy,70.718,-273.75840950826364,-8.24325231882757
HYBB,,48.50616,,None,,,None,Not Found!,,,,,,,,,48.325,47.545,,,,,,,,,
HYB,"New America High Income Fund, I",8.11,undefined,1.643,N/A,undefined,0.8200979,,270475680,2854750,3981000,-187877672,0.17,84000000,1.0464516129032257,1.0464516129032257,8.11,7.75,0.0007,0.12216022149095593,23368900,USD,United States,none,None,undefined,undefined
HYBL,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYDB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
HYD,,57.2305,,None,,,None,Not Found!,,,,,,,,,57.2001,57.2,,,,,,,,,
HYDW,,48.04544,,None,,,None,Not Found!,,,,,,,,,47.9,47.15,,,,,,,,,
HYEM,,20.055,,None,,,None,Not Found!,,,,,,,,,19.98,19.06,,,,,,,,,
HYG,,81.95644,,None,,,None,Not Found!,,,,,,,,,81.65,79.88,,,,,,,,,
HYGV,,46.088856,,None,,,None,Not Found!,,,,,,,,,45.96,44.885,,,,,,,,,
HYGH,,87.11,,None,,,None,Not Found!,,,,,,,,,86.76,83.37,,,,,,,,,
HYI,,13.88,,None,,,None,,,None,None,,,None,,,13.74,13.26,,,,,,,,,
HYHG,,62.170425,,None,,,None,Not Found!,,,,,,,,,62.2,59.45,,,,,,,,,
HYIN,,23.3452,,None,,,None,,,,,,,,,,23.3603,22.539,,,,,,,,,
HYLB,,37.56943,,None,,,None,Not Found!,,,,,,,,,37.41,36.595,,,,,,,,,
HYLD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
HYMB,,55.0029,,None,,,None,Not Found!,,,,,,,,,54.92,54.85,,,,,,,,,
HYRM,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYLV,,23.2977,,None,,,None,Not Found!,,,,,,,,,23.21,22.83,,,,,,,,,
HYMU,,23.733038,,None,,,None,Not Found!,,,,,,,,,23.74,23.74,,,,,,,,,
HYS,,95.91,,None,,,None,Not Found!,,,,,,,,,95.64,93.68,,,,,,,,,
HYTR,,22.5508,,None,,,None,Not Found!,,,,,,,,,22.435,22.43,,,,,,,,,
HYLN,Hyliion Holdings Corp.,4.43,undefined,-0.493,N/A,undefined,1.3016346,19.26 ,280556800,-37869624,377232000,-381878912,2.173,8644000,1.3303303303303302,1.2837837837837838,4.275,3.33,0.1524,-0.2185042423132364,173312992,USD,United States,hold,-2.947,undefined,undefined
HYT,Blackrock Corporate High Yield ,10.77,undefined,2.46,N/A,undefined,0.88778585,,1924200192,None,1018882,-1329390078,0.008,657000000,1.088978766430738,1.0849342770475228,10.73,9.89,0.0042,undefined,121944000,USD,United States,none,None,undefined,undefined
HYUP,,44.6084,,None,,,None,Not Found!,,,,,,,,,44.54,43.23,,,,,,,,,
HYXU,,48.85,,None,,,None,Not Found!,,,,,,,,,48.76,47.17,,,,,,,,,
HZN,Horizon Global Corporation,5.71,-11.707644970414204,-0.803,2.70,-2.0503756515611564,None,1.56 ,521370688,-28636250,17350000,-133272032,0.636,315369984,1.3595238095238094,1.314285714285714,5.52,4.2,0.0044,-1.0494620069924432,27286600,USD,United States,underperform,11.191,-15.301031865262605,-2.67969034417909
HZON,Horizon Acquisition Corporation,9.91,undefined,None,,undefined,None,N/A ,644691584,None,402172,-650597828,0.006,0,1.0242894056847545,1.0232558139534884,9.9,9.675,0.0084,undefined,52500000,USD,United States,none,None,undefined,undefined
HZO,"MarineMax, Inc.  (FL)",40.26,339.8023668639054,6.78,30.00,8.440197885342906,1.426947,4.16 ,1251922432,273673760,222192000,-632514944,10.162,182554000,1.0440871369294604,1.0,38.56,38.56,0.1594,12.45562559450935,21971900,USD,United States,buy,5.519,624.2553182573622,15.505596578672684
IAE,,7.915,,None,N/A,,None,,,None,None,,,None,,,7.86,7.11,,,,,,,,,
IACC,ION Acquisition Corp 3 Ltd.,9.74,undefined,None,,undefined,None,,315515488,None,1494513,-313896431,0.046,0,1.0103734439834025,1.0103734439834025,9.74,9.64,0,undefined,26056000,USD,Israel,none,None,undefined,undefined
IAF,61617,6.29,undefined,2.169,,undefined,1.0136546,,149556912,None,1017986,-147236094,0.043,7724501,1.198095238095238,1.1924571428571429,6.2604,5.25,None,undefined,23495100,USD,Australia,none,None,undefined,undefined
IAG,Iamgold Corporation,3.48,0.08123076923076925,0.005,3.98,0.023342175066313,0.7087227,0.57 ,1326813952,139224992,748300032,-987616000,1.569,528600000,1.611111111111111,1.6064814814814814,3.47,2.16,None,0.2919374963304676,476900000,USD,Canada,hold,5.656,4.742861478845752,1.362891229553377
IAGG,,52.13,,None,,,None,Not Found!,,,,,,,,,51.92,51.77,,,,,,,,,
IAI,,99.88,,None,,,None,Not Found!,,,,,,,,,99.15,93.34,,,,,,,,,
IAA,"IAA, Inc.",38.25,undefined,2.1,N/A,undefined,17.62557,2.37 ,8642599936,157075008,286100000,-4918955488,2.122,2178299904,1.221264367816092,1.222860791826309,38.3,31.32,0.0202,1.1648473666256323,134846000,USD,United States,strong_buy,16.808,undefined,undefined
IAK,,91.22,,None,,,None,Not Found!,,,,,,,,,91.3601,74.36,,,,,,,,,
IAU,,36.83,,None,,,None,Not Found!,,,,,,,,,36.451,32.7,,,,,,,,,
IAUF,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IAT,,58.92,,None,,,None,Not Found!,,,,,,,,,57.7601,53.41,,,,,,,,,
IAUM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IAPR,,24.7,,None,,,None,Not Found!,,,,,,,,,24.66,24.09,,,,,,,,,
IBA,"Industrias Bachoco, S.A.B. de C",46.72,undefined,5.266,N/A,undefined,0.04935534,4.69 ,-16326932480,1861510400,20707100672,18379100672,414.402,1924000000,1.2633856138453219,1.256084369929692,46.45,36.98,None,37.230208,50000000,USD,Mexico,buy,-2.08,undefined,undefined
IBCE,,24.3125,,None,,,None,Not Found!,,,,,,,,,24.305,24.305,,,,,,,,,
IBD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBDN,,25.0155,,None,,,None,Not Found!,,,,,,,,,25.0086,25.0086,,,,,,,,,
IBDD,,26.56,,None,,,None,Not Found!,,,,,,,,,26.52,25.01,,,,,,,,,
IBDO,,25.2478,,None,,,None,Not Found!,,,,,,,,,25.1768,25.1768,,,,,,,,,
IBDR,,24.608,,None,,,None,Not Found!,,,,,,,,,24.49,24.46,,,,,,,,,
IBDQ,,25.210524,,None,,,None,Not Found!,,,,,,,,,25.1261,25.111,,,,,,,,,
IBDP,,25.063585,,None,,,None,Not Found!,,,,,,,,,24.985,24.985,,,,,,,,,
IBDS,,24.8971,,None,,,None,Not Found!,,,,,,,,,24.7837,24.69,,,,,,,,,
IBDV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBDT,,26.282883,,None,,,None,Not Found!,,,,,,,,,26.13,26.04,,,,,,,,,
IBDU,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBDW,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBER,Ibere Pharmaceuticals,9.77,undefined,None,,undefined,None,,167162080,None,680415,-168542097,0.039,0,1.0177083333333334,1.0177083333333334,9.77,9.6,None,undefined,13800000,USD,United States,none,None,undefined,undefined
IBHB,,24.061504,,None,,,None,Not Found!,,,,,,,,,24,23.805,,,,,,,,,
IBHC,,23.7558,,None,,,None,Not Found!,,,,,,,,,23.69,23.54,,,,,,,,,
IBHF,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBHE,,24.0205,,None,,,None,Not Found!,,,,,,,,,23.965,23.56,,,,,,,,,
IBHD,,23.6684,,None,,,None,Not Found!,,,,,,,,,23.62,23.325,,,,,,,,,
IBHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBHG,,23.65053,,None,,,None,Not Found!,,,,,,,,,23.58,23.06,,,,,,,,,
IBIO,"iBio, Inc.",0.4282,undefined,-0.119,N/A,undefined,0.9373102,-0.69 ,34578796,-28978876,82273000,-11906648,0.377,35637000,1.5292857142857141,1.482142857142857,0.415,0.28,0.0515,-0.13295623927545674,217958000,USD,United States,buy,-1.138,undefined,undefined
IBHH,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBMK,,25.8986,,None,,,None,Not Found!,,,,,,,,,25.8901,25.87,,,,,,,,,
IBM,International Business Machines,130.02,105.91008284023671,5.283,6.90,0.8145676268284626,5.250948,2.80 ,174828388352,12530875392,8055000064,-108601046016,8.982,58978000896,1.134951117318436,1.1178421787709498,128.06,114.56,0.0256,13.98035901463763,896320000,USD,United States,buy,11.165,280.2689724354574,2.15558354434285
IBMO,,25.4966,,None,,,None,Not Found!,,,,,,,,,25.43,25.4,,,,,,,,,
IBMN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBMM,,25.976261,,None,,,None,Not Found!,,,,,,,,,25.91,25.91,,,,,,,,,
IBMQ,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBMP,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBML,,25.4474,,None,,,None,Not Found!,,,,,,,,,25.41,25.41,,,,,,,,,
IBO,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IBN,ICICI Bank Limited,18.94,94.77027218934913,0.808,81.60,5.003710252869542,0.039501484,,-228075225088,None,1635566878720,1568050483200,471.996,1280177864704,1.3244755244755244,1.3363636363636362,19.11,14.3,None,undefined,3471480064,USD,India,strong_buy,None,undefined,undefined
IBP,"Installed Building Products, In",84.49,230.94532544378697,3.96,36.30,2.7334042542760915,6.4507885,3.50 ,4431974400,121529000,191435008,-2359225088,6.488,632324992,1.002016129032258,1.0002371916508541,84.34,84.32,0.0465,4.090893790057629,29707200,USD,United States,buy,16.725,238.5789893183905,2.8237541640240327
IBND,,31.8863,,None,,,None,Not Found!,,,,,,,,,31.735,31.48,,,,,,,,,
IBUY,,65.69,,None,,,None,Not Found!,,,,,,,,,65.81,56.67,,,,,,,,,
ICF,,71.01,,None,,,None,Not Found!,,,,,,,,,71.0304,58.42,,,,,,,,,
ICD,"Independence Contract Drilling,",4.13,-239.40621301775153,-11.865,7.00,-57.967606057566954,0.15131769,-1.08 ,172693648,3244875,4302000,-35671548,0.452,143190000,1.7066115702479339,1.6818181818181819,4.07,2.42,0.0469,0.33931381724449833,9563050,USD,United States,hold,-26.233,6.846509566886032,1.6577505004566664
ICNC,Iconic Sports Acquisition Corp.,10,undefined,None,,undefined,10000,,427948000,None,3442,-431246542,0,151450,1.017293997965412,1.0162767039674465,9.99,9.83,None,undefined,34500000,USD,Cayman Islands,none,None,undefined,undefined
ICOL,,12.3735,,None,,,None,Not Found!,,,,,,,,,12.42,9.26,,,,,,,,,
ICAP,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICOW,,31.2,,None,,,None,Not Found!,,,,,,,,,31.3393,29.21,,,,,,,,,
ICL,ICL Group Ltd.,12.07,7.102485207100592,0.44,3.90,0.5884411936288809,3.5201662,3.15 ,15483616256,192500000,492000000,-14791099648,0.383,3023000064,1.9722222222222223,1.9370915032679739,11.855,6.12,0.0005,0.14955522447162395,1287149952,USD,Israel,hold,10.912,2.414122203305267,0.20001012454890366
ICE,Intercontinental Exchange Inc.,132.12,140.57390769230773,5.421,11.42,1.0639865856214632,3.4592423,0.52 ,88835620864,2654249984,1319000064,-73444714496,2.341,14499000320,1.2116654438738077,1.2060711665443873,131.51,109.04,0.0073,4.711095116905375,563404032,USD,United States,buy,20.967,122.1651079309238,0.9246526485840433
ICR$A,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICVT,,83.24713,,None,,,None,Not Found!,,,,,,,,,83.3521,77.23,,,,,,,,,
ICSH,,50.12718,,None,,,None,Not Found!,,,,,,,,,50.05,50.03,,,,,,,,,
IDAT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IDA,"IDACORP, Inc.",115.36,82.97371597633136,4.941,4.40,0.7192589803773524,2.2235043,1.56 ,7382179840,23177500,299672000,-5638542912,5.932,2000583936,1.2110014696619777,1.2066974595842956,114.95,95.26,0.0211,0.4588104876624469,50516500,USD,United States,buy,14.809,7.704758366781211,0.06678882079387319
IDE,,11.401,,None,,,None,,,None,None,,,None,,,11.32,10.27,,,,,,,,,
IDEV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IDHQ,,28.6004,,None,,,None,Not Found!,,,,,,,,,28.63,26.24,,,,,,,,,
IDHD,,26.4625,,None,,,None,Not Found!,,,,,,,,,26.5428,24.94,,,,,,,,,
IDIV,,9.24,,None,,,None,Not Found!,,,,,,,,,9.15,8.5,,,,,,,,,
ID,"PARTS iD, Inc.",2.14,undefined,-0.705,N/A,undefined,None,7.44 ,49473044,-702903,23512308,-54113676,0.709,3750,1.258823529411765,1.2823529411764707,2.18,1.7,0.0128999995,-0.02118868976743485,33173500,USD,United States,buy,24.174,undefined,undefined
IDME,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDLV,,31.14,,None,,,None,Not Found!,,,,,,,,,31.14,29.29,,,,,,,,,
IDMO,,34.6,,None,,,None,Not Found!,,,,,,,,,34.62,30.63,,,,,,,,,
IDNA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IDOG,,28.15,,None,,,None,Not Found!,,,,,,,,,28.21,26.15,,,,,,,,,
IDRV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IDU,,91,,None,,,None,Not Found!,,,,,,,,,90.46,78.22,,,,,,,,,
IDV,,31.76,,None,,,None,Not Found!,,,,,,,,,31.7698,29.68,,,,,,,,,
IDT,IDT Corporation,34.09,undefined,3.294,N/A,undefined,5.5975437,4.90 ,1033093504,23876876,159320000,-756515520,6.184,8033000,1.59672131147541,1.6121779859484777,34.42,21.35,0.023,0.9871576640826873,24187500,USD,United States,none,16.767,undefined,undefined
IDW,IDW Media Holdings,1.83,undefined,-0.671,,undefined,1.3623189,2.03 ,6452385,15244875,17532000,-6841072,1.351,368000,1.0828402366863905,1.0650887573964498,1.8,1.69,0.0015,1.2275346039568085,12419100,USD,United States,none,-0.765,undefined,undefined
IDX,,21.18,,None,,,None,Not Found!,,,,,,,,,21.16,17.6,,,,,,,,,
IECS,,33.9227,,None,,,None,Not Found!,,,,,,,,,33.9551,31.63,,,,,,,,,
IDR,,,,,,,,12.08 ,,,,,,,,,,,,,,,,,,,
IEDI,,43.81,,None,,,None,Not Found!,,,,,,,,,43.85,40.06,,,,,,,,,
IEFA,,69.51,,None,,,None,Not Found!,,,,,,,,,69.68,63.01,,,,,,,,,
IEFN,,32.6816,,None,,,None,Not Found!,,,,,,,,,32.61,29.806,,,,,,,,,
IEHS,,43.67,,None,,,None,Not Found!,,,,,,,,,43.93,38.71,,,,,,,,,
IEME,,32.1618,,None,,,None,,,,,,,,,,32.02,29.95,,,,,,,,,
IEIH,,34.2452,,None,,,None,Not Found!,,,,,,,,,34.33,30.66,,,,,,,,,
IEMG,,55.55,,None,,,None,Not Found!,,,,,,,,,56.145,50.41,,,,,,,,,
IEO,,84.32,,None,,,None,Not Found!,,,,,,,,,84.31,45.17,,,,,,,,,
IETC,,55.17,,None,,,None,Not Found!,,,,,,,,,54.7892,48.441,,,,,,,,,
IEUR,,53.4,,None,,,None,Not Found!,,,,,,,,,53.535,46.95,,,,,,,,,
IEV,,50.24,,None,,,None,Not Found!,,,,,,,,,50.36,44.33,,,,,,,,,
IFED,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IEZ,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
IFIN,,10,,None,,,None,,,None,25000,,,50000,,,10,9.83,,,,,,,,,
IFN,"India Fund, Inc. (The)",19.31,undefined,8.046,,undefined,0.82732147,,491728960,None,1970002,-525629230,0.073,0,1.0528898582333697,1.0623991275899674,19.4844,18.34,0.00059999997,undefined,26904600,USD,Singapore,none,None,undefined,undefined
