TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
AFMD,Affimed N.V.,7.08,undefined,-0.592,N/A,undefined,9.139344, -14.66 ,-15.897, 523.46 Mil ,452232160,$-22.70,$121.13,2.294975688816856,2.158833063209076,6.66,3.085,0.0339,3.08 
AGBA,AGBA Acquisition Limited,10.85,undefined,None,,undefined,4.1724405, -105.88 ,None, 59.93 Mil ,59343208,$-0.47,$4.93,1.0742574257425743,1.0732673267326733,10.84,10.1,0.00029999999,N/A 
AFYA,Afya Limited,22.01,undefined,None,10.36,undefined,None, 22.06 ,4.823, 2.19 Bil ,2120734720,$61.1,$589.7,1.191017316017316,1.182077922077922,21.8448,18.48,0.0149,2.88 
AGBAR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
AGBAU,AGBA Acquisition Limited,11.5,undefined,-0.241,,undefined,13.137674, -105.88 ,None, - ,55553148,$-0.47,$4.93,1.1511511511511512,1.15015015015015,11.49,9.99,None,N/A 
AGBAW,,,,Key Error,,,, -105.88 ,, - ,,$-0.47,$4.93,,,,,,N/A 
AGC,Altimeter Growth Corp.,10.69,undefined,None,N/A,undefined,133, -759.69 ,None, 664.73 Mil ,813303104,$,$139.82,1.046295390036214,1.0394440638152098,10.62,10.217,0.121400006,
AGCUU,Altimeter Growth Corp.,11.2,undefined,None,,undefined,None, -759.69 ,None, - ,772392768,$,$139.82,1.0536218250235183,1.0486547507055501,11.1472,10.63,None,
AGCWW,,,,Key Error,,,, -759.69 ,, - ,,$0.00,$139.82,,,,,,N/A 
AGEN,Agenus Inc.,6.17,undefined,-1.05,N/A,undefined,None, -9.01 ,-5.513, 1.40 Bil ,600049984,$-169.69,$448.05,2.468,2.3920000000000003,5.98,2.5,0.1481,-12.68 
AGGR,Agile Growth Corp.,9.68,undefined,None,,undefined,None, -839.61 ,None, 371.95 Mil ,371558720,$,$26.74,1.010438413361169,1.0093945720250521,9.67,9.58,None,
AGFS,"AgroFresh Solutions, Inc.",2.17,-47.00374501992033,-1.141,15.00,-21.660711990746698,0.43143746, 7.44 ,7.762, 467.30 Mil ,455407488,$45.6,$348.2,1.1988950276243093,1.1933701657458564,2.16,1.81,0.0089,0.17 
AGFY,Agrify Corporation,26.29,undefined,None,20.00,undefined,None, -30.45 ,-18.331, 371.80 Mil ,223214640,$,$28.29,3.8604992657856094,3.3259911894273126,22.65,6.81,0.017,5.49 
AGGRU,Agile Growth Corp.,9.97,undefined,None,,undefined,None, -839.61 ,None, - ,380858720,$,$26.74,1.0225641025641026,1.0225641025641026,9.97,9.75,None,
AGGRW,,,,Key Error,,,, -839.61 ,, - ,,$,$26.74,,,,,,
AGIL,,,,Key Error,,,,Not Found!,, 788.95 Mil ,,$,$0.00,,,,,,
AGILW,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
AGMH,AGM Group Holdings Inc.,9.08,undefined,-0.049,,undefined,54.219658, -203.94 ,-253.067, 199.66 Mil ,248306880,$-1.65,$2.42,1.2842998585572842,1.2800565770862802,9.05,7.07,0.0001,48.67 
AGLE,"Aeglea BioTherapeutics, Inc.",7.45,undefined,-1.516,N/A,undefined,2.537723, -3.72 ,-2.994, 239.79 Mil ,240973344,$-54.16,$27.96,1.2800687285223367,1.2525773195876289,7.29,5.82,0.0502,4.47 
AGIO,"Agios Pharmaceuticals, Inc.",46.42,1949.1666932270916,22.926,40.00,41.98980381790374,1.4113749, -3.3 ,-5.59, 1.17 Bil ,1734867072,$-363.48,$152.79,1.4296273483215276,1.421311980289498,46.15,32.47,0.1161,11.18 
AGNC,AGNC Investment Corp.,16.22,81.78118725099603,5.521,-0.05,5.041996747903577,0.86004364,Not Found!,None, 9.18 Bil ,45631758336,"$1,742","$64,387",1.1988174427198817,1.1910569105691056,16.115,13.53,0.0275,
AGNCN,AGNC Investment Corp. - Deposit,26.18,undefined,5.521,,undefined,1.3886675,,None,,50912333824,Not Found!,Not Found!,1.1527961250550418,1.1479524438573316,26.07,22.71,None,Not Found!
AGNCM,AGNC Investment Corp. - Deposit,26.2,undefined,5.521,,undefined,1.3820231,,None,,50712870912,Not Found!,Not Found!,1.18552036199095,1.1763891402714932,25.9982,22.1,None,Not Found!
AGNCO,AGNC Investment Corp. - Deposit,25.79,undefined,5.521,,undefined,1.3724552,,None,,50660380672,Not Found!,Not Found!,1.1792409693644261,1.1778692272519433,25.76,21.87,None,Not Found!
AGNG,Global X Aging Population ETF,31.42,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2898193760262726,1.2770935960591132,31.11,24.36,,Not Found!
AGNCP,AGNC Investment Corp. - Deposit,25.5,undefined,None,,undefined,None,,None,,50256199680,Not Found!,Not Found!,1.1988716502115657,1.193464974141984,25.385,21.27,None,Not Found!
AGRI,,,,Key Error,,,, -12.76 ,, 43.27 Mil ,,$-1.47,$3.32,,,,,,N/A 
AGRIW,,,,Key Error,,,, -12.76 ,, - ,,$-1.64,$3.32,,,,,,N/A 
AGTC,Applied Genetic Technologies Co,3.57,undefined,-2.112,N/A,undefined,1.5425297, -0.91 ,-1.1, 53.21 Mil ,63467924,$-52.89,$32.67,1.1442307692307692,1.1041666666666665,3.445,3.12,0.0934,N/A 
AGRX,"Agile Therapeutics, Inc.",1.19,undefined,-0.699,N/A,undefined,2.947103, -1.49 ,-1.651, 93.80 Mil ,93904416,$-62.95,$27.67,1.2795698924731183,1.258064516129032,1.17,0.93,0.0884,-10.36 
AGYS,"Agilysys, Inc.",58.12,-15.077976095617535,-1.006,0.05,-0.25942835677249715,16.690584, -94.82 ,-87.323, 1.32 Bil ,1229420416,$39.9,$70.0,2.5094991364421415,2.386873920552677,55.28,23.16,0.0323,12.98 
AGZD,WisdomTree Interest Rate Hedged,46.84,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0036425969573601,1.0036425969573601,46.84,46.67,,Not Found!
AHCO,AdaptHealth Corp.,24.89,undefined,None,46.80,undefined,None, 48.95 ,23.165, 4.91 Bil ,5536542720,$124,"$2,794",1.2983828899321856,1.2649973917579551,24.25,19.17,0.0464,0.97 
AHPI,"Allied Healthcare Products, Inc",9.81,undefined,-0.101,N/A,undefined,4.08363, 233.63 ,32.883, 40.42 Mil ,42464944,$-4.71,$9.02,2.8434782608695652,2.6492753623188405,9.14,3.45,0.16780001,3.34 
AHPAU,,,,Key Error,,,, 23.23 ,, - ,,$25.58,$176.64,,,,,,N/A 
AIH,Aesthetic Medical International,4.26,undefined,None,N/A,undefined,None, -7.27 ,-8.362, 161.50 Mil ,518921824,$0.0,$87.5,1.1181102362204725,1.1076115485564304,4.22,3.81,None,0.35 
AIA,iShares Asia 50 ETF,83.92,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.211841155234657,1.211841155234657,83.92,69.25,,Not Found!
AIHS,Senmiao Technology Limited,0.6179,undefined,-0.318,,undefined,8.812858, -3.34 ,-4.899, 39.58 Mil ,55564840,$-12.12,$25.29,1.5070731707317073,1.4707317073170731,0.603,0.41,0.005,-4.47 
AIKI,AIkido Pharma Inc.,0.82,undefined,None,N/A,undefined,None, 3.44 ,None," -25,572,000.00 ",-32380144,$-5.24,$1.05,1.7446808510638299,1.7031914893617022,0.8005,0.47,0.0068,N/A 
AIMC,Altra Industrial Motion Corp.,59.31,83.00836653386457,2.015,15.00,1.3995678053256546,1.8971124, 12.88 ,13.285, 4.92 Bil ,5117301760,$255,"$2,155",1.640663900414938,1.6049792531120333,58.02,36.15,0.0134000005,1.94 
AINV,Apollo Investment Corporation -,13.81,34.55314741035857,1.714,3.00,2.5020381904676734,0.87405545,Not Found!,None, 2.35 Bil ,2329675264,$394.8,"$1,542.3",1.884038199181446,1.8772169167803547,13.76,7.33,0.0304,
AIQ,Global X Artificial Intelligenc,31.94,,Key Error,,,None,Not Found!,, - ,,$54.9,$662.7,1.4400360685302074,1.4386834986474302,31.91,22.18,,0.97 
AIRR,First Trust RBA American Indust,42.98,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7425501723089398,1.7202513683356984,42.43,24.665,,Not Found!
AIRG,"Airgain, Inc.",14.42,-15.022231075697213,-0.197,35.00,-1.0417635974824697,2.9709387, -61.17 ,-82.918, 126.32 Mil ,174294064,$-3.95,$21.56,1.177142857142857,1.146938775510204,14.05,12.25,0.0348,3.91 
AIRT,"Air T, Inc.",34.46,undefined,-0.38,N/A,undefined,4.776325, -60.12 ,-33.916, 192.03 Mil ,198507952,$-12.8,$130.2,3.850279329608939,3.7698324022346372,33.74,8.95,0.0175,2.34 
AIRTP,"Air T, Inc. - Trust Preferred S",25.09,undefined,-0.38,,undefined,3.4535444,,-29.621,,173373872,Not Found!,Not Found!,1.2215189873417722,1.217624148003895,25.01,20.54,None,Not Found!
AKBA,"Akebia Therapeutics, Inc.",3.14,undefined,-2.709,N/A,undefined,2.2461083, -1.6 ,-3.616, 406.08 Mil ,486513056,$-192.0,$437.2,1.5023923444976077,1.411483253588517,2.95,2.09,0.1183,-3.17 
AKIC,Sports Ventures Acquisition Cor,9.66,undefined,None,,undefined,None,Not Found!,None, 284.25 Mil ,284564160,$,$0.03,1.0115183246073298,1.013612565445026,9.68,9.55,0.00059999997,
AKAM,"Akamai Technologies, Inc.",112.94,121.10517928286855,3.37,12.00,1.0722966113234333,4.3554807, 16.13 ,18.266, 19.95 Bil ,19938433024,$606,"$3,444",1.2191278065630398,1.2158894645941278,112.64,92.64,0.0672,4.35 
AKICU,Sports Ventures Acquisition Cor,9.92,undefined,None,,undefined,None,Not Found!,None, - ,292210784,$,$0.03,1.0174358974358975,1.0174358974358975,9.92,9.75,None,
AKICW,,,,Key Error,,,,Not Found!,, - ,,$,$0.03,,,,,,
AKTS,"Akoustis Technologies, Inc.",10.13,undefined,-1.103,N/A,undefined,4.4368305, -12.09 ,-13.685, 443.72 Mil ,460830720,$-41.86,$7.58,1.3857729138166897,1.3885088919288646,10.15,7.31,0.0955,40.25 
AKRO,"Akero Therapeutics, Inc.",23.99,undefined,-2.495,N/A,undefined,3.3507628, -6.27 ,None, 598.19 Mil ,466379520,$-75.28,$17.88,1.3588218634947604,1.3129425092041913,23.18,17.655,0.16860001,N/A 
AKTX,Akari Therapeutics Plc,1.82,undefined,-0.541,N/A,undefined,7.5819674,Not Found!,-3.008, 81.39 Mil ,51348864,$-16.63,$3.90,1.2816901408450705,1.2605633802816902,1.79,1.42,None,N/A 
AKU,Akumin Inc.,2.51,undefined,None,N/A,undefined,None, 25.2 ,15.557, 708.17 Mil ,704952960,$25.1,$663.6,1.195238095238095,1.114285714285714,2.34,2.1,None,0.72 
AKUS,"Akouos, Inc.",12.7,undefined,None,22.10,undefined,None, -5.17 ,-4.16, 320.33 Mil ,188668416,$-57.57,$40.06,1.2880324543610548,1.2444219066937119,12.27,9.86,0.18120001,N/A 
ALAC,Alberton Acquisition Corporatio,11.23,undefined,-0.04,,undefined,9.982332, -88.75 ,None, 54.58 Mil ,52913092,$0.00,$8.96,1.1601239669421488,1.1601239669421488,11.23,9.68,0.0201,N/A 
AKYA,"Akoya BioSciences, Inc.",16.16,undefined,None,N/A,undefined,None, -48.13 ,-80.617, 480.05 Mil ,772799232,$0.00,$58.52,1.143665958952583,1.1033262561924981,15.59,14.13,0.014400001,6.24 
ALACR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077, -88.75 ,None, - ,76488384,$0.00,$8.96,1.5277777777777777,1.5277777777777777,16.5,10.8,None,N/A 
ALACW,Alberton Acquisition Corporatio,0.295,undefined,-0.04,,undefined,0.2560954, -88.75 ,None, - ,None,$0.00,$8.96,1.1748307447232178,1.0,0.2511,0.2511,None,N/A 
ALCO,"Alico, Inc.",36.95,undefined,3.735,N/A,undefined,1.2268347, 4.15 ,14.911, 373.02 Mil ,394718112,$-26.1,$195.0,1.3917137476459511,1.3664821092278718,36.2801,26.55,0.057600003,2.52 
ALBO,"Albireo Pharma, Inc.",31.08,undefined,-6.956,N/A,undefined,3.8510447, -3.26 ,-3.096, 395.08 Mil ,362376480,$-120.35,$105.99,1.141388174807198,1.081894968784429,29.46,27.23,0.1257,0.16 
ALDX,"Aldeyra Therapeutics, Inc.",9.5,-147.55391235059764,-1.024,73.70,-15.53199077374712,3.4845052, -6.68 ,-16.196, 299.22 Mil ,579930496,$-37.11,$22.75,1.7179023508137432,1.6311030741410486,9.02,5.53,0.0888,N/A 
ALEC,"Alector, Inc.",27.89,34.17274900398407,-2.565,-16.10,1.2252688778768044,9.324466, -9.12 ,-6.95, 1.88 Bil ,1386817664,$-188.66,$212.60,3.0581140350877196,2.8958333333333335,26.41,9.12,0.1125,3.32 
ALF,"ALFI, Inc.",8.6,undefined,None,,undefined,None,Not Found!,-9.45, - ,30066058,$-476.00,"$3,563.00",3.568464730290456,3.340248962655602,8.05,2.41,None,N/A 
ALFIW,,,,Key Error,,,, -19.47 ,, - ,,$0.00,$0.98,,,,,,N/A 
ALGM,"Allegro MicroSystems, Inc.",30.69,undefined,None,12.99,undefined,None, 73.1 ,32.442, 5.71 Bil ,5207848960,$85.4,$177.5,1.8289630512514898,1.82777115613826,30.67,16.78,0.0361,21.41 
ALGT,Allegiant Travel Company,193.33,-2988.310661354582,-11.526,139.40,-15.4570457836579,4.431238, 13.93 ,52.308, 3.98 Bil ,3919204864,$118,"$2,728",1.7152870197852899,1.6810398367491795,189.47,112.71,0.048299998,1.76 
ALGN,"Align Technology, Inc.",729.03,407.43261992031876,5.763,31.83,0.558869483999724,16.82485, 56.94 ,74.276, 56.11 Bil ,47621070848,$895,"$2,011",2.451015330823023,2.3938273265196344,712.02,297.44,0.025999999,19.00 
ALGS,"Aligos Therapeutics, Inc.",17.08,undefined,None,N/A,undefined,None, -5.01 ,-5.671, 548.78 Mil ,577217984,$-89.93,$42.99,1.332293291731669,1.3143525741029642,16.85,12.82,0.106400006,7.62 
ALJJ,"ALJ Regional Holdings, Inc.",1.23,undefined,-0.092,N/A,undefined,3.5511365, 7.8 ,6.071, 182.17 Mil ,182588528,$15.3,$196.2,1.7323943661971832,1.7323943661971832,1.23,0.71,0.007900001,0.74 
ALHC,"Alignment Healthcare, Inc.",19.58,undefined,None,-33.30,undefined,None, -40.81 ,-114.821, 3.48 Bil ,4275017216,$0.0,$329.7,1.1997549019607843,1.1875,19.38,16.32,0.013099999,7.53 
ALIM,"Alimera Sciences, Inc.",5.82,undefined,-1.466,N/A,undefined,None, 7.26 ,10.249, 79.03 Mil ,75445328,$1.19,$56.21,1.5231614760533891,1.4943732007327923,5.71,3.821,0.026500002,-6.26 
ALKT,"Alkami Technology, Inc.",30.22,undefined,None,N/A,undefined,None,Not Found!,-80.236, 2.30 Bil ,2032622848,$0.00,$73.48,1.1569678407350688,1.1297856049004595,29.51,26.12,0.0124,21.33 
ALLK,Allakos Inc.,94.84,12.55139442231076,-3.58,-10.50,0.13234283448239942,8.425026, -23.9 ,-20.528, 4.73 Bil ,4065384960,$-174.14,$83.96,1.2576581355257925,1.2494364142686647,94.22,75.41,0.1573,N/A 
ALKS,Alkermes plc,30.33,5.831139442231075,-0.594,-14.10,0.19225649331457553,4.550442, 128.43 ,-356.358, 4.70 Bil ,3777399296,$88,$840,1.9758957654723126,1.934527687296417,29.695,15.35,0.0915,3.25 
ALLT,Allot Ltd.,15.78,-56.86342629482073,-0.331,89.50,-3.6035124394689944,4.4863963, -112.64 ,-79.297, 476.79 Mil ,493068480,$-5.8,$81.6,1.8652482269503543,1.8498817966903072,15.65,8.46,0.0107,5.30 
ALLO,"Allogene Therapeutics, Inc.",26,-30.192589641434267,-1.813,1.00,-1.1612534477474719,3.3681567, -13.65 ,-13.453, 3.08 Bil ,3046427136,$-193.08,$102.91,1.2633624878522838,1.2201166180758019,25.11,20.58,0.0946,20.11 
ALNA,"Allena Pharmaceuticals, Inc.",1.05,undefined,-0.921,N/A,undefined,2.5665858, -1.61 ,-0.812, 68.81 Mil ,28986788,$-34.73,$18.02,1.4000000000000001,1.3733333333333333,1.03,0.75,0.0241,N/A 
ALPAU,,,,Key Error,,,,Not Found!,, - ,,$,$0.06,,,,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",200.18,-722.5019123505978,-7.55,46.09,-3.6092612266490045,25.010767, -31.14 ,-32.262, 22.33 Bil ,22856339456,$-653.5,"$2,656.1",1.67809539777014,1.6551261631318634,197.44,119.29,0.049000002,3.54 
ALOT,"AstroNova, Inc.",15.54,undefined,0.18,N/A,undefined,1.4717953, 13.81 ,14.347, 115.19 Mil ,120747904,$13.5,$36.5,2.379785604900459,2.343032159264931,15.3,6.53,0.0043,4.01 
ALRN,"Aileron Therapeutics, Inc.",1.18,-8.157354581673307,-0.439,2.10,-6.913012357350261,1.7180616, -2.11 ,-1.388, 46.69 Mil ,28481126,$-20.12,$4.40,1.2967032967032965,1.2747252747252746,1.16,0.91,0.0166,N/A 
ALRM,"Alarm.com Holdings, Inc.",85.29,59.329003984063746,1.635,12.20,0.6956150074342097,7.707768, 33.91 ,42.336, 4.05 Bil ,3970876416,$82.8,$583.4,1.6292263610315187,1.5973982808022922,83.6238,52.35,0.095,6.09 
ALPN,"Alpine Immune Sciences, Inc.",9.5,undefined,-1.342,N/A,undefined,3.6346226, -4.87 ,-4.343, 158.29 Mil ,147771648,$-46.01,$115.99,1.3380281690140845,1.3112676056338028,9.31,7.1,0.078099996,-0.01 
ALRS,Alerus Financial Corporation,28.99,undefined,3.079,N/A,undefined,1.4933167,Not Found!,None, 240.43 Mil ,259563008,$82.5,"$2,812.8",1.621364653243848,1.5813758389261745,28.275,17.88,0.0098,
ALT,"Altimmune, Inc.",16.07,undefined,-1.9,N/A,undefined,2.5417697, -6.4 ,-3.588, 436.19 Mil ,167420960,$-73.68,$15.98,2.0602564102564105,1.9961538461538462,15.57,7.8,0.1573,23.42 
ALTA,Altabancorp,41.57,64.21195219123507,2.22,8.00,1.544670488122085,2.227437,Not Found!,None, 717.37 Mil ,737020032,$73.3,"$3,170.2",2.2158848614072495,2.192963752665245,41.14,18.76,0.015800001,
ALTM,Altus Midstream Company,64.87,118.48621513944224,2.63,17.20,1.8265178840672458,None, 7.87 ,28.76, 1.63 Bil ,2131830272,$172.6,"$2,359.9",6.871822033898306,6.782849576271187,64.0301,9.44,0.0581,0.35 
ALTR,Altair Engineering Inc.,75.34,-14.707236653386454,-0.143,50.17,-0.19521152977683107,14.736946, 146.39 ,132.548, 5.64 Bil ,5737863680,$43.2,$420.1,2.023093447905478,2.009935553168636,74.85,37.24,0.1317,8.65 
ALTO,"Alto Ingredients, Inc.",5.04,undefined,None,20.00,undefined,None, 9.51 ,6.757, 400.56 Mil ,401284704,$18.6,$191.2,1.2663316582914572,1.2324120603015076,4.905,3.98,0.21110001,1.32 
ALTUU,Altitude Acquisition Corp.,10.18,undefined,None,,undefined,None,Not Found!,None, - ,376667360,$,$0.28,1.0262096774193548,1.0171370967741935,10.09,9.92,None,N/A 
ALTU,Altitude Acquisition Corp.,9.79,undefined,None,,undefined,None,Not Found!,None, 368.68 Mil ,367292352,$,$0.28,1.0176715176715176,1.0176715176715176,9.79,9.62,0.0178,N/A 
ALTUW,,,,Key Error,,,,Not Found!,, - ,,$,$296.40,,,,,,N/A 
ALTY,Global X SuperDividend Alternat,13.8048,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3507632093933464,1.3463796477495107,13.76,10.22,,Not Found!
ALVR,"AlloVir, Inc.",20.07,undefined,None,N/A,undefined,None, -8.59 ,-10.59, 1.01 Bil ,977004352,$-81.33,$25.04,1.2046818727490995,1.1782713085234093,19.63,16.66,0.2228,N/A 
ALXO,ALX Oncology Holdings Inc.,72.64,undefined,None,N/A,undefined,None, -42.42 ,-35.377, 2.49 Bil ,1858549632,$-48.95,$16.28,2.2343894186404185,2.1685635189172565,70.5,32.51,0.1242,N/A 
ALZN,"Alzamend Neuro, Inc.",3.35,undefined,None,,undefined,None, -220.97 ,None, 269.58 Mil ,543842496,$0.00,$0.90,1.1837455830388692,1.098939929328622,3.11,2.83,None,N/A 
ALYA,Alithya Group inc.,2.87,-28.177529880478097,-0.684,15.00,-9.81795466218749,1.5248414, 744.37 ,-53.858, 297.65 Mil ,187963056,$-6.6,$146.3,1.543010752688172,1.5274193548387096,2.841,1.86,0.0046,1.26 
AMAL,Amalgamated Financial Corp.,16.01,undefined,1.572,N/A,undefined,0.9126847,Not Found!,None," -4,370,000.00 ",-154261296,$70.5,"$6,008.1",1.569607843137255,1.5294117647058825,15.6,10.2,0.0107,
AMAO,American Acquisition Opportunit,9.89,undefined,None,,undefined,None, -449.6 ,None, 133.98 Mil ,132472816,$,$9.54,1.0050813008130082,1.0050813008130082,9.89,9.84,None,
AMAOU,American Acquisition Opportunit,10.1,undefined,None,,undefined,None, -449.6 ,None, - ,137191168,$,$9.54,1.0222672064777327,1.0232793522267205,10.11,9.88,None,
AMAOW,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
AMAT,"Applied Materials, Inc.",134.45,297.9918406374502,4.802,26.90,2.2163766503343267,10.351318, 18.37 ,21.316, 121.85 Bil ,129088856064,"$4,985","$12,419",2.4829178208679594,2.462511542012927,133.345,54.15,0.012999999,9.91 
AMBA,"Ambarella, Inc.",132.67,-236.95025498007973,-1.569,77.65,-1.7860123236608108,10.129947, -121.71 ,-64.279, 4.54 Bil ,3227374080,$12.1,$93.3,2.823366673760374,2.770376675888487,130.18,46.99,0.0471,29.24 
AMCX,AMC Networks Inc.,46.96,-34.609593625498015,5.336,-12.20,-0.7370015678342848,2.8540087, 2.61 ,6.073, 3.96 Bil ,5021641728,$412,"$4,696",2.3293650793650795,2.2475198412698414,45.31,20.16,0.3669,1.86 
AMCIU,,,,Key Error,,,, -195.86 ,, - ,,$-2.72,$10.17,,,,,,N/A 
AMD,"Advanced Micro Devices, Inc.",109.2,170.9497816733068,2.382,32.44,1.565474191147498,20.61902, 45.49 ,44.963, 130.09 Bil ,99278061568,"$2,465","$3,626",1.5062068965517241,1.4965517241379311,108.5,72.5,0.0701,24.18 
AMED,Amedisys Inc,187.21,178.33254342629485,6.059,8.29,0.9525802223508084,7.569008, 16.13 ,30.611, 6.17 Bil ,8275444224,$264,$724,1.0756104567652973,1.0514220051709278,183,174.05,0.0196,7.42 
AMEH,"Apollo Medical Holdings, Inc.",79.49,undefined,1.2,N/A,undefined,9.775253, 17.72 ,25.168, 3.39 Bil ,3107090176,$56.8,$348.0,4.903763109191856,4.813078346699568,78.02,16.21,0.0563,8.17 
AMHC,Amplitude Healthcare Acquisitio,9.98,undefined,None,,undefined,None, -107.85 ,None, 124.57 Mil ,123534392,$-0.91,$14.26,1.0183673469387755,1.0173469387755103,9.97,9.8,0.0008,N/A 
AMHCU,Amplitude Healthcare Acquisitio,10.55,undefined,None,,undefined,1040, -107.85 ,None, - ,130659392,$-0.91,$14.26,1.109125315391085,1.0933557611438183,10.4,9.512,None,N/A 
AMGN,Amgen Inc.,225.96,305.81726693227097,12.073,5.95,1.3534132896630862,13.951925, 13.74 ,12.299, 153.24 Bil ,152767741952,"$8,897","$51,526",1.0745672436751,1.0661974510176906,224.2,210.28,0.0198,1.91 
AMKR,"Amkor Technology, Inc.",28.19,96.74600796812749,1.628,25.40,3.431926497627793,2.8456993, 6.51 ,6.254, 7.26 Bil ,7137907200,$292,"$2,985",2.6321195144724556,2.628384687208216,28.15,10.71,0.035099998,3.07 
AMHCW,,,,Key Error,,,, -107.85 ,, - ,,$-0.91,$14.26,,,,,,N/A 
AMNB,"American National Bankshares, I",33.82,65.51792828685261,2.99,4.00,1.9372539410660143,1.0775545,Not Found!,None," -146,823,000.00 ",36763716,$33.4,"$2,854.0",1.742400824317362,1.7207624935600205,33.4,19.41,0.0099,
AMOT,"Allied Motion Technologies, Inc",35.44,101.64000000000001,1.506,30.00,2.8679458239277658,3.4135077, 15.16 ,15.748, 629.58 Mil ,626811776,$23.1,$202.5,1.416466826538769,1.4012789768185452,35.06,25.02,0.0112,3.63 
AMPGW,"Amplitech Group, Inc.",1.31,undefined,None,,undefined,None, -5.14 ,None, - ,None,$-2.35,$1.26,1.201834862385321,1.2064220183486236,1.315,1.09,None,N/A 
AMPG,"Amplitech Group, Inc.",3.78,undefined,-0.45,,undefined,2.4645162, -5.14 ,-26.398, 7.74 Mil ,36305068,$-2.35,$1.26,1.18125,1.15625,3.7,3.2,0.016,17.87 
AMRK,"A-Mark Precious Metals, Inc.",49.41,undefined,8.33,N/A,undefined,3.1105254, 4.5 ,9.636, 776.74 Mil ,1086083840,$-95,$920,2.05875,2.025208333333333,48.605,24,0.028399998,6.95 
AMPH,"Amphastar Pharmaceuticals, Inc.",19.53,3.053705179282869,0.052,25.00,0.15635971220086373,2.2673256, 18.51 ,23.235, 874.72 Mil ,957177088,$52.4,$198.5,1.1549379065641632,1.137196924896511,19.23,16.91,0.0673,4.08 
AMRN,Amarin Corporation plc,5.4,0.16618326693227092,0.002,38.90,0.03077467906153165,3.289801, 131.14 ,259.477, 1.59 Bil ,1319698432,$-61.2,$399.7,1.6071428571428572,1.5476190476190477,5.2,3.36,None,2.58 
AMSC,American Superconductor Corpora,14.01,-55.78884462151395,-0.95,25.00,-3.9820731350117025,3.3538463, -18.76 ,-18.081, 350.28 Mil ,308355008,$-12.75,$73.61,1.2475512021371327,1.2422083704363311,13.95,11.23,0.051599998,-3.77 
AMRS,"Amyris, Inc.",15,-170.4123505976096,-2.525,30.00,-11.360823373173973,None, -11.73 ,451.636, 4.30 Bil ,5008642560,$-47.9,$556.9,7.9787234042553195,7.271808510638298,13.671,1.88,0.1095,-4.33 
AMSF,"AMERISAFE, Inc.",57.22,158.8759362549801,4.899,10.00,2.776580500786091,2.4669716,Not Found!,8.901, 981.13 Mil ,1053314432,$46.3,"$1,037.9",1.061595547309833,1.0408163265306123,56.1,53.9,0.0146,
AMST,Amesite Inc.,1.99,undefined,None,N/A,undefined,None, -4.66 ,-5.551, 31.05 Mil ,40731812,$-5.55,$1.04,1.1916167664670658,1.181556886227545,1.9732,1.67,0.0027,22.53 
AMTB,Amerant Bancorp Inc.,26.24,undefined,0.229,N/A,undefined,1.270953,Not Found!,None, 1.70 Bil ,1709800576,$57.8,"$6,733.8",2.9123196448390676,2.8912430632630413,26.0501,9.01,0.0094,
AMSWA,"American Software, Inc.",25.28,10.307569721115538,0.24,16.00,0.40773614403146907,6.8818645, 80.94 ,63.45, 747.23 Mil ,632658688,$18.1,$52.9,1.9079245283018869,1.9124528301886792,25.34,13.25,0.0202,11.08 
AMTBB,Amerant Bancorp Inc.,21.87,undefined,0.229,,undefined,1.0216947,Not Found!,None, 1.70 Bil ,1541508992,$57.8,"$6,733.8",3.197368421052632,3.030701754385965,20.73,6.84,0.0011,
