TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
KELYB,"Kelly Services, Inc.",19.31,undefined,2.708,,undefined,0.61154085,2.96 , 782.71 Mil ,809335296,$43,141524992,239400000,-503337472,"$1,503",83800000,1.245806451612903,1.2180709677419355,18.8801,15.5,0.00029999999, 5.41 ,12.08
KELYA,"Kelly Services, Inc.",18.74,-75.17015873015873,-1.832,15.00,-4.011214446646678,0.6118584,2.96 , 782.71 Mil ,826657728,$43,141524992,239400000,-496997632,"$1,503",83800000,1.204370179948586,1.2011568123393317,18.69,15.56,0.0175, 5.41 ,12.338
KERN,Akerna Corp.,3.07,undefined,-1.785,N/A,undefined,1.6902205,1.07 , 84.67 Mil ,104352520,$-16.29,None,15426759,-59958017,$14.57,9909145,1.4147465437788018,1.3686635944700463,2.97,2.17,0.133, -3.51 ,-7.632
KERNW,,,,Key Error,,,,N/A , - ,,$-16.29,,,,$14.57,,,,,,, -3.51 ,
KFRC,"Kforce, Inc.",58.41,116.11984126984127,2.83,15.00,1.9880130332107735,7.136457,7.39 , 1.35 Bil ,1234525696,$101,79359128,117279000,-1184528744,$332,121212000,1.8425867507886435,1.8246056782334386,57.84,31.7,0.019199999, 12.45 ,11.601
KFFB,Kentucky First Federal Bancorp,7.4,undefined,-1.477,N/A,undefined,1.1297041,, 101.84 Mil ,99438960,$1.27,None,15014000,-43713264,$280.74,53193000,1.305114638447972,1.2590123456790123,7.1386,5.67,0.0031,Not Found!,None
KHC,The Kraft Heinz Company,35.94,4.38351746031746,0.442,-2.82,0.12196765331990708,0.87866926,1.01 , 65.73 Bil ,65825083392,"$3,973",2583375104,3940999936,-40251407616,"$46,896",25309999104,1.2304005477576172,1.2304005477576172,35.94,29.21,0.0417, 10.71 ,9.473
KIII,Kismet Acquisition Three Corp.,9.7,undefined,None,,undefined,None,, 352.53 Mil ,350323488,$,None,1298376,-349959128,$0.10,0,1.0093652445369408,1.0031217481789803,9.64,9.61,None,Not Found!,None
KIIIU,,9.85,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1298376,,$0.10,0,,,9.82,9.74,,Not Found!,
KIDS,OrthoPediatrics Corp.,67.2,undefined,-2.047,N/A,undefined,5.973451,8.94 , 1.27 Bil ,1194205696,$-27.39,-3166125,76635000,-1250347528,$86.05,1458000,1.7679558011049725,1.7462509865824785,66.375,38.01,0.16059999, -60.11 ,-109.943
KIIIW,,,,Key Error,,,,N/A , - ,,$,,,,$0.10,,,,,,,Not Found!,
KINS,"Kingstone Companies, Inc",6.7,undefined,0.565,N/A,undefined,0.79976016,, 58.72 Mil ,59384960,$9.7,9347111,43059748,-28180524,$222.7,30607472,1.1713286713286715,1.1625874125874127,6.65,5.72,0.0013, 9.01 ,9.111
KINZU,,10.19,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,$0.03,69854,,,10.1401,10.012,,Not Found!,
KINZ,,9.92,,Unexpected error:<class 'TypeError'>,,,None,N/A , 343.98 Mil ,,$,None,None,,$0.03,69854,,,9.93,9.65,,Not Found!,
KINZW,,,,Key Error,,,,N/A , - ,,$,,,,$0.35,,,,,,,Not Found!,
KIRK,"Kirkland's, Inc.",17.42,26.400000000000002,1.12,5.00,1.515499425947187,2.7506776,2.41 , 388.15 Mil ,483014816,$31.0,61870376,100337000,-160838136,$260.5,193948992,2.216284987277354,2.2493638676844783,17.68,7.86,0.15640001, 5.92 ,11.801
KLAQ,KL Acquisition Corp,9.72,undefined,None,,undefined,None,N/A , 350.04 Mil ,347974816,$,None,978323,-348334061,$0.02,0,1.0167364016736402,1.0156903765690377,9.71,9.56,0.0002,Not Found!,None
KLAQU,,9.95,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,$0.02,114531,,,9.92,9.8,,Not Found!,
KLAC,KLA Corporation,356.58,491.7660873015874,11.909,15.15,1.3791185352560082,17.995667,6.99 , 57.49 Bil ,52973916160,"$1,953",1586923648,2494522112,-53531581696,"$6,895",3545828096,1.9088865096359742,1.905781584582441,356,186.8,0.0162, 20.16 ,18.811
KLAQW,,,,Key Error,,,,N/A , - ,,$,,,,$0.46,,,,,,,Not Found!,
KLDO,"Kaleido Biosciences, Inc.",5.72,undefined,-2.378,N/A,undefined,3.3688574,-3.69 , 185.25 Mil ,226035392,$-74.21,-39322376,92362000,-149569408,$34.02,21192000,1.1206896551724137,1.0991379310344829,5.61,5.104,0.1612, -2.18 ,-2.821
KLTR,,,,Key Error,60.90,,,-1.45 , 1.40 Bil ,,$0.00,,,,$380.74,,,,,,, -113.45 ,
KLIC,"Kulicke and Soffa Industries, I",65.17,69.06952380952382,1.388,20.00,1.059836179369707,5.07645,8.69 , 3.47 Bil ,2514715648,$188,93452624,564332992,-3537094464,$437,22912000,2.9798811156835847,2.9446730681298585,64.4,21.87,0.0317, 11.45 ,13.518
KLXE,"KLX Energy Services Holdings, I",4.28,undefined,-16.956,N/A,undefined,None,-1.64 , 283.46 Mil ,301634720,$-96.2,-6187500,37900000,-514892,$362.8,249900000,1.1474530831099197,1.158176943699732,4.32,3.73,0.104499996, -7.87 ,-9.253
KNBE,"KnowBe4, Inc.",24.73,undefined,None,N/A,undefined,None,9.20 , 3.82 Bil ,5560751104,$0.0,None,94647000,-4030079272,$268.3,12096000,1.4746571258199166,1.4132379248658318,23.7,16.77,0.0925, -548.42 ,681.047
KMDA,Kamada Ltd.,5.27,8.126904761904763,0.321,6.00,1.5421071654468241,1.312083,5.52 , 137.82 Mil ,153134000,$4.1,13528375,109474000,-128188320,$34.0,4656000,1.0193423597678917,1.0077369439071566,5.21,5.17,0.0313, 7.72 ,6.888
KMPH,"KemPharm, Inc.",8.97,undefined,-6.829,N/A,undefined,2.9716024,22.05 , 189.36 Mil ,328500800,$11.88,-7726500,75917000,-174662168,$8.13,2750000,1.7674876847290641,1.72807881773399,8.77,5.075,0.1252, -20.33 ,60.958
KNSA,"Kiniksa Pharmaceuticals, Ltd.",11.82,357.7587619047619,-2.834,-80.80,30.267238739827572,2.9303381,6.67 , 576.51 Mil ,719013760,$-174.59,-92249872,264024992,-529309536,$43.42,6574000,1.038664323374341,1.015817223198594,11.56,11.38,0.1522, -3.14 ,-4.105
KNSL,"Kinsale Capital Group, Inc.",160.85,206.5127777777778,5.033,15.00,1.2838842261596384,6.324106,, 3.77 Bil ,3617344000,$326.6,373419488,128005000,-3587874168,"$1,176.6",42633000,1.0504832810867293,1.0452651515151514,160.051,153.12,0.0335,Not Found!,25.119
KNDI,"Kandi Technologies Group, Inc.",4.43,undefined,-0.247,N/A,undefined,0.8446712,4.54 , 148.19 Mil ,281409600,$-54.78,-16176612,161973264,-175009296,$57.70,104037,1.0326340326340326,1.0303030303030303,4.42,4.29,0.2009, 4.77 ,-11.453
KNTE,Kinnate Biopharma Inc.,22.45,undefined,None,N/A,undefined,None,N/A , 770.13 Mil ,802871360,$,None,248196992,-771548480,$95.09,0,1.277019340159272,1.2622298065984074,22.19,17.58,0.0758, -21.44 ,-16.308
KOD,Kodiak Sciences Inc,102.02,-106.19190476190477,-2.91,12.40,-1.0408930088404702,6.0554247,N/A , 4.45 Bil ,3881916928,$-150.36,-53500248,928985024,-4334954560,$218.17,77658000,1.8401875901875901,1.8143939393939394,100.59,55.44,0.1391, -24.6 ,-24.223
KOR,,,,Key Error,,,,N/A , 402.81 Mil ,,$-13.93,,,,$6.60,,,,,,, -22.38 ,
KOSS,Koss Corporation,17.02,undefined,0.038,N/A,undefined,7.7106805,15.56 , 149.16 Mil ,194107472,$-0.25,426336,6028952,-139693848,$6.75,2375797,8.46766169154229,8.4726368159204,17.03,2.01,0.1472, -1695.01 ,-711.838
KOPN,Kopin Corporation,5.19,-2.935952380952381,-0.059,20.00,-0.5656941003761813,10.977596,10.24 , 479.15 Mil ,735564992,$-4.27,731797,35633680,-456391888,$18.18,1529652,4.435897435897436,4.420341880341881,5.1718,1.17,0.052800003, -63.75 ,-155.631
KPLT,"Katapult Holdings, Inc.",5.5,undefined,None,N/A,undefined,None,, 569.48 Mil ,1069764160,$,None,67788000,-469287072,$173.9,105887000,1.7741935483870968,1.7096774193548385,5.3,3.1,None, 12.85 ,16.414
KPLTW,,,,Key Error,,,,, - ,,$,,,,$173.95,,,,,,, 12.85 ,
KRBP,"Kiromic BioPharma, Inc.",3.46,undefined,None,,undefined,None,N/A , 51.05 Mil ,55163008,$-11.15,-133675,7335300,-19352062,$1.57,227800,1.3106060606060606,1.3257575757575757,3.5,2.64,0.0138, -3.53 ,-2.622
KRKR,36Kr Holdings Inc.,1.65,undefined,None,N/A,undefined,None,-3.32 , 43.96 Mil ,-33262592,$0.00,None,174076992,109690476,$25.88,29170000,1.0248447204968942,1.031055900621118,1.66,1.61,None, -1.86 ,0.17
KPTI,Karyopharm Therapeutics Inc.,6.19,103.6088253968254,-2.722,-30.30,16.738097802395053,None,-5.78 , 417.90 Mil ,508099392,$-183.7,-106523128,235890000,-222925808,$369.7,313655008,1.400452488687783,1.3552036199095023,5.99,4.42,0.19569999, -2.29 ,-2.752
KRMA,,31.9,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.9644,23.59,,Not Found!,
KRNL,"Kernel Group Holdings, Inc.",9.72,undefined,None,,undefined,None,, 369.65 Mil ,372083904,$,None,853921,-370170047,$0.33,0,1.0210084033613447,1.01890756302521,9.7,9.52,None,Not Found!,None
KRNLU,,9.98,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,853921,,$0.33,0,,,9.95,9.76,,Not Found!,
KRNLW,,,,Key Error,,,,N/A , - ,,$,,,,$0.33,,,,,,,Not Found!,
KRMD,"Repro Med Systems, Inc.",2.94,undefined,None,N/A,undefined,None,25.64 , 109.39 Mil ,165181376,$-6.95,-807535,26774720,-109765376,$3.34,203441,1.0888888888888888,1.0666666666666667,2.88,2.7,0.088999994, -27.84 ,-152.103
KRNT,Kornit Digital Ltd.,147.99,25.224222222222224,0.238,52.20,0.1704454505184284,13.217573,44.16 , 7.11 Bil ,6414012928,$54.5,32421624,356784000,-6659759744,$104.2,21456000,2.458714072105001,2.4580495098853627,147.95,60.19,0.0099, 269.85 ,246.93
KRON,"Kronos Bio, Inc.",23.58,undefined,None,N/A,undefined,None,N/A , 976.76 Mil ,1030795584,$-75.88,-50964248,398924000,-883955232,$47.64,30216000,1.3085460599334073,1.26803551609323,22.85,18.02,0.111099996, -7.95 ,-13.608
KRNY,Kearny Financial,11.59,15.343253968253968,0.703,4.00,1.3238355451470205,0.91896474,, 1.57 Bil ,1562754944,$70.0,None,69687000,-934822632,"$6,240.8",704376000,1.627808988764045,1.6544943820224718,11.78,7.12,0.019299999,Not Found!,None
KROP,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
KROS,"Keros Therapeutics, Inc.",30.25,undefined,None,N/A,undefined,None,59.07 , 533.73 Mil ,735014592,$-47.80,-22600376,255203008,-462341504,$7.81,797000,1.0614035087719298,1.0547368421052632,30.06,28.5,0.0654, -9.91 ,-14.237
KRT,Karat Packaging Inc.,22.58,undefined,None,N/A,undefined,None,5.58 , 476.91 Mil ,501880064,$-6.3,-9655375,7682000,-428292144,$87.0,42433000,1.4511568123393315,1.4203084832904884,22.1,15.56,0.0191, 13.91 ,17.081
KRTX,"Karuna Therapeutics, Inc.",119.3,19.9152380952381,-1.901,-14.50,0.16693409970861775,17.038317,N/A , 2.97 Bil ,2789090560,$-96.77,-50380500,571294976,-3059037440,$16.85,2480000,1.6108560626519037,1.559546313799622,115.5,74.06,0.0833, -27.73 ,-31.167
KRUS,"Kura Sushi USA, Inc.",43.55,undefined,0.098,N/A,undefined,5.948417,2.70 , 541.53 Mil ,403444224,$-28.58,-35490500,1747000,-365202344,$92.78,74716000,3.5406504065040645,3.485365853658536,42.87,12.3,0.066199996, -45.97 ,-16.077
KRYS,"Krystal Biotech, Inc.",56.22,undefined,-2.158,N/A,undefined,2.860531,N/A , 890.06 Mil ,823661696,$-52.44,-28898250,367729984,-864181184,$25.02,7831000,1.404095904095904,1.3806193806193807,55.28,40.04,0.0758, -18.31 ,-16.921
KSI,Kadem Sustainable Impact Corpor,9.71,undefined,None,,undefined,None,, 211.98 Mil ,210636320,$,None,457434,-211730054,$17.93,0,1.017819706498952,1.0167714884696017,9.7,9.54,None, -418.93 ,None
KSICU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,457434,,$17.93,0,,,9.9025,9.73,, -418.93 ,
KSICW,,,,Key Error,,,,, - ,,$,,,,$17.93,,,,,,, -418.93 ,
KTCC,Key Tronic Corporation,6.51,undefined,0.521,N/A,undefined,0.5774943,2.56 , 178.21 Mil ,178363200,$-25.7,None,5007000,-66114616,$238.1,111063000,1.0251968503937008,1.0236220472440944,6.5,6.35,0.0046, 10.88 ,12.509
KTOS,Kratos Defense & Security Solut,22.33,12.100000000000001,0.66,2.00,0.5418719211822661,2.9994674,3.16 , 2.80 Bil ,3434140672,$13.0,18787500,383600000,-2404150912,$626.4,385100000,1.225576289791438,1.2272228320526894,22.36,18.22,0.0309, 42.64 ,61.106
KSPN,Kaspien Holdings Inc.,16.95,undefined,None,10.00,undefined,None,1.32 , 47.25 Mil ,65635272,$-11.8,-9306500,5030000,-37759300,$33.4,9989000,2.4110953058321476,2.433854907539118,17.11,7.03,0.0162, 18.09 ,77.859
KTTA,,,,Key Error,,,,, 37.95 Mil ,,$,,,,$0.46,,,,,,, -29.7 ,
KTRA,"Kintara Therapeutics, Inc.",1.32,undefined,None,N/A,undefined,None,N/A , 33.22 Mil ,52611728,$-16.75,-5461074,16218000,-24228196,$2.74,503000,1.5085714285714287,1.3942857142857144,1.22,0.875,0.04, -0.97 ,None
KTTAW,,,,Key Error,,,,N/A , - ,,$,,,,$0.46,,,,,,, -29.7 ,
KURA,"Kura Oncology, Inc.",20.29,-86.12484920634921,-1.735,19.93,-4.244694391638699,2.2842927,N/A , 781.73 Mil ,791731200,$-93.13,-46857624,603873024,-734855808,$26.34,13798000,1.341931216931217,1.322089947089947,19.99,15.12,0.15439999, -6.91 ,None
KURI,Alkuri Global Acquisition Corp.,9.97,undefined,None,,undefined,None,, 430.39 Mil ,426406784,$,None,315104,-429209888,$0.52,0,1.1053215077605323,1.1042128603104215,9.96,9.02,None,Not Found!,None
KURIU,,10.35,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,$0.52,None,,,10.3,9.56,,Not Found!,
KURIW,,,,Key Error,,,,N/A , - ,,$,,,,$0.52,,,,,,,Not Found!,
KVHI,"KVH Industries, Inc.",9.7,-74.75111111111113,-1.112,30.00,-7.70630011454754,1.3873745,3.00 , 158.70 Mil ,196454336,$-13.0,-8643750,39112000,-142303968,$49.7,12877000,1.1384976525821595,1.1220657276995307,9.56,8.52,0.0164, -17.53 ,49.647
KVSA,Khosla Ventures Acquisition Co.,9.9,undefined,None,,undefined,None,, 449.56 Mil ,398494336,$,None,1546860,-450170996,$16.38,0,1.014344262295082,1.0092213114754098,9.85,9.76,0.00029999999, -206.89 ,None
KVSB,Khosla Ventures Acquisition Co.,10.38,undefined,None,,undefined,None,, 491.49 Mil ,466182400,$,None,1685423,-536861393,$31.29,124686,1.053807106598985,1.0548223350253807,10.39,9.85,None, -150.67 ,None
KVSC,Khosla Ventures Acquisition Co.,9.79,undefined,None,,undefined,None,, 647.41 Mil ,612152256,$,None,1304417,-647404895,$0.12,154483,1.0103199174406605,1.0061919504643964,9.75,9.69,0.0004,Not Found!,None
KXIN,Kaixin Auto Holdings,2.87,undefined,-0.083,,undefined,None,7.91 , 431.07 Mil ,173448992,$0.00,-4329000,3162000,-193044752,$40.96,15322000,5.979166666666667,5.979166666666667,2.87,0.48,0.0365,Not Found!,-18.985
KYMR,"Kymera Therapeutics, Inc.",59.58,undefined,None,-14.90,undefined,None,10.73 , 2.85 Bil ,1685490176,$53.63,32175124,333536992,-2474089760,$176.28,17470000,2.1547920433996386,2.1377938517179023,59.11,27.65,0.0571, -50.63 ,-35.812
KZIA,Kazia Therapeutics Limited,10.95,undefined,-1.04,N/A,undefined,4.4383664,N/A , 138.06 Mil ,103646032,$-13.43,-7119667,19366072,-125702904,$5.98,0,1.9729729729729728,1.8918918918918919,10.5,5.55,None, -17.03 ,-8.732
KZR,"Kezar Life Sciences, Inc.",9.05,undefined,-0.921,N/A,undefined,3.1760683,N/A , 305.87 Mil ,148274544,$-40.04,-23085500,128975000,-317778312,$9.79,4960000,2.0852534562211984,2.043456221198157,8.8686,4.34,0.064, -6.49 ,-3.147
LAAA,,,,Key Error,,,,, 68.74 Mil ,,$,,,,$0.14,,,,,,, -1297.04 ,
LAAAU,,10.08,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,$0.14,0,,,10.1,9.92,, -1297.04 ,
LAAAW,,,,Key Error,,,,, - ,,$,,,,$0.14,,,,,,, -1297.04 ,
LABP,"Landos Biopharma, Inc.",15.43,undefined,None,N/A,undefined,None,N/A , 482.63 Mil ,341755584,$,-19909750,106358000,-495405968,$76.06,0,1.7494331065759636,1.657596371882086,14.62,8.82,0.096, -16.08 ,-9.862
LAKE,"Lakeland Industries, Inc.",21.11,189.64261904761906,3.811,20.00,8.983544246689677,1.336949,8.78 , 106.91 Mil ,120901416,$30.1,27549644,60322000,-109977392,$17.8,2168000,1.1567123287671233,1.144109589041096,20.88,18.25,0.0762, 3.15 ,3.097
LAMR,Lamar Advertising Company,114.04,47.94952380952381,2.388,3.00,0.4204623273371081,10.011981,1.92 , 15.78 Bil ,15122921472,$577,464307488,68726000,-11760132880,"$4,484",3968471040,1.9076614252258282,1.9255603880896621,115.11,59.78,0.0212, 22.43 ,20.89
LANC,Lancaster Colony Corporation,168.74,102.60555555555557,5.11,3.00,0.6080689555265827,5.5887713,14.83 , 4.48 Bil ,4502086656,$86,74558496,188055008,-4456858656,$258,33273000,1.038208330769704,1.0328554728357842,167.87,162.53,0.0429, 19.85 ,19.932
LAND,Gladstone Land Corporation,21.99,-2.9178285714285717,-0.198,-0.06,-0.13268888455791594,1.4885914,0.67 , 1.25 Bil ,1360342016,$22.52,21542000,66789000,-533133304,$720.32,687334016,1.6228782287822876,1.6022140221402215,21.71,13.55,0.0229, 27.46 ,28.143
LANDM,Gladstone Land Corporation - 5.,26.0079,undefined,None,,undefined,None,Not Found!,,1433961344,Not Found!,21542000,66789000,-348451800,Not Found!,687334016,1.0378252194732642,1.0351157222665603,25.94,25.06,None,,29.666
LANDO,,25.66,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,21542000,66789000,,Not Found!,687334016,,,25.5286,23.25,,,
LARK,Landmark Bancorp Inc.,27.5,undefined,4.537,N/A,undefined,1.0233972,, 21.52 Mil ,20601518,$31.49,None,137326000,6043840,"$1,118.07",26185000,1.3246628131021194,1.3246628131021194,27.5,20.76,0.0081,Not Found!,None
LASR,"nLIGHT, Inc.",27.24,-65.12,-0.504,65.50,-2.390602055800294,3.8243985,10.47 , 1.05 Bil ,1230234240,$-5.7,14501875,185638000,-977878032,$73.9,18626000,1.3071017274472168,1.2960652591170827,27.01,20.84,0.03, -124.99 ,-213.991
LATNU,,11.74,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-1.06,None,295152,,$31.01,0,,,11.3,10.005,, -146.81 ,
LATN,Union Acquisition Corp. II,10.76,undefined,None,,undefined,None,N/A , 185.12 Mil ,187091808,$-1.06,None,295152,-183196000,$31.01,0,1.1338250790305584,1.0389884088514225,9.86,9.49,0.0011999999, -146.81 ,None
LATNW,,,,Key Error,,,,N/A , - ,,$-1.06,,,,$31.01,,,,,,, -146.81 ,
LAUR,"Laureate Education, Inc.",17.17,-173.7284126984127,-4.234,15.00,-10.118137023786412,1.7609609,1.21 , 3.47 Bil ,3767400192,$170,-192986128,561329984,-2795902400,"$1,373",1427031040,1.4563189143341817,1.4291772688719255,16.85,11.79,0.043899998, -10.7 ,16.06
LAWS,"Lawson Products, Inc.",50.1,27.491269841269844,0.67,15.00,0.5487279409435099,3.5749962,5.14 , 476.81 Mil ,496633984,$29.1,70021000,26293000,-427941144,$113.6,16107000,1.2702839756592292,1.2603296146044625,49.7074,39.44,0.014099999, 24.26 ,26.568
LAZR,"Luminar Technologies, Inc.",16.96,undefined,None,-86.60,undefined,None,7.28 , 5.48 Bil ,6976766464,$,-51605124,610321024,-5105653120,$361.61,14845000,1.7045226130653268,1.6884422110552766,16.8,9.95,0.16430001, -15.36 ,-70.659
LAZY,"Lazydays Holdings, Inc.",20.78,91.07214285714286,1.557,25.00,4.382682524405335,2.0077548,3.40 , 377.14 Mil ,476287264,$86,79175248,63512000,-164867600,$284,233320992,1.7637073501952132,1.7815311492106602,20.99,11.782,0.1234, 4.56 ,7.973
LBC,Luther Burbank Corporation,12.74,26.06214285714286,0.963,7.00,2.045694101816551,1.0622802,, 1.76 Bil ,1770499968,$73.3,None,68773000,-593818808,"$6,618.4",1162212992,1.5845771144278609,1.574626865671642,12.66,8.04,0.306,Not Found!,None
LBAI,"Lakeland Bancorp, Inc.",16.28,40.91388888888889,1.339,9.00,2.513138138138138,1.0935441,, 653.38 Mil ,966441856,$66.6,None,254843008,-585138560,"$7,057.6",325640992,1.662921348314607,1.676200204290092,16.41,9.79,0.023599999,Not Found!,None
LBPH,"Longboard Pharmaceuticals, Inc.",9.28,undefined,None,N/A,undefined,None,N/A , 38.51 Mil ,25307322,$0.00,None,120851000,-37358520,$3.27,0,1.2557510148849798,1.2219215155615697,9.03,7.39,0.0005, -3.03 ,None
LBPS,4D pharma plc,7.17,undefined,None,N/A,undefined,None,1.76 , 154.95 Mil ,128887328,$-25.82,-17735124,11990000,-158822720,$9.99,1191000,1.0346320346320346,1.0533910533910533,7.3,6.93,None, -5.28 ,-3.776
LBPSW,,,,Key Error,,,,N/A , - ,,$-25.82,,,,$9.99,,,,,,, -5.28 ,
LBRDA,Liberty Broadband Corporation,170,-208.7536,2.454,-57.22,-1.2279623529411765,2.569948,3.10 , 35.39 Bil ,36399308800,$-20.5,360626112,1177160960,-32122569472,"$6,945.0",4880915968,1.2733605482940715,1.2836972398037527,171.38,133.505,0.0113, 53.33 ,1032.986
LBRDK,Liberty Broadband Corporation,175.82,undefined,2.454,N/A,undefined,2.6481338,3.10 , 35.39 Bil ,37529341952,$-20.5,360626112,1177160960,-32135496448,"$6,945.0",4880915968,1.2973730814639903,1.2913961038961037,175.01,135.52,0.025899999, 53.33 ,1065.055
LBRDP,,27.85,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,360626112,1177160960,,Not Found!,4880915968,,,27.85,26.38,,,
LBTYA,Liberty Global plc,27.77,217.55611428571433,-2.704,-54.58,7.83421369412007,1.210486,2.07 , 29.21 Bil ,29270917120,"$2,970",2392037376,3846299904,-12455051008,"$22,005",17477199872,1.4826481580352375,1.4922584089695674,27.95,18.73,0.0215, 2.04 ,6.02
LBTYB,Liberty Global plc,28.01,undefined,-2.704,,undefined,1.2134602,2.07 , 29.21 Bil ,29198696448,"$2,970",2392037376,3846299904,-12538000128,"$22,005",17477199872,1.4356740133264991,1.4310609943618657,27.92,19.51,0.00029999999, 2.04 ,6.005
LBTYK,Liberty Global plc,27.68,undefined,-2.027,N/A,undefined,1.1744828,2.07 , 29.21 Bil ,29293139968,"$2,970",2392037376,3846299904,-12191563520,"$22,005",17477199872,1.5076252723311547,1.5234204793028323,27.97,18.36,0.0323, 2.04 ,6.025
LCAA,,9.73,,Unexpected error:<class 'TypeError'>,,,None,, 347.39 Mil ,,$,None,None,,$24.34,None,,,9.72,9.57,, -1218.92 ,
LCAAU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,$24.34,None,,,9.93,9.78,, -1218.92 ,
LCAAW,,0.8,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,$24.34,None,,,0.7005,0.7005,, -1218.92 ,
LCA,"Landcadia Holdings IV, Inc.",9.77,undefined,None,,undefined,None,N/A , 384.92 Mil ,598322304,$-1.76,None,2500000,-383324512,$11.36,197315,1.0177083333333334,1.015625,9.75,9.6,None, -352.49 ,None
LCAHU,"Landcadia Holdings IV, Inc.",10.01,undefined,None,,undefined,None,, - ,622072320,$,None,2500000,-383701824,$39.94,197315,1.0287769784172662,1.027749229188078,10,9.73,None, -19679.9 ,None
LCAHW,,,,Key Error,,,,, - ,,$,,,,$39.94,,,,,,, -19679.9 ,
LCAP,Lionheart Acquisition Corp. II,9.92,undefined,None,,undefined,None,N/A , 292.00 Mil ,289371904,$0.00,None,806107,-290547877,$22.13,0,1.0376569037656904,1.036610878661088,9.91,9.56,0.0023999999, -80.55 ,None
LCAPW,,0.79,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-0.89,None,None,,$22.13,None,,,0.8,0.8,, -80.55 ,
LCAPU,,10.25,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,806107,,$22.13,0,,,10.25,9.88,, -80.55 ,
LCNB,LCNB Corporation,16.89,27.138571428571435,1.57,1.40,1.6067833883109197,0.9071911,, 211.19 Mil ,211443232,$14.19,None,22909000,-196659560,"$1,616.72",21846000,1.3501199040767387,1.3485211830535573,16.87,12.51,0.0032,Not Found!,None
LCID,,,,Key Error,,,,, 41.16 Bil ,,$,,,,"$1,674.15",,,,,,, -70.01 ,
LCIDW,,,,Key Error,,,,, - ,,$,,,,"$1,674.15",,,,,,, -70.01 ,
LCUT,"Lifetime Brands, Inc.",17.31,-4.651428571428571,-0.144,10.00,-0.2687133778988198,1.6723388,2.26 , 730.19 Mil ,726899712,$17.5,11869625,33345000,-355479448,$517.8,359064000,1.9427609427609427,1.9517396184062852,17.39,8.91,0.0076, 8.02 ,8.033
LDHA,LDH Growth Corp I,9.725,undefined,None,,undefined,None,, 278.49 Mil ,279991552,$,None,3195947,-277116565,$19.91,0,1.010914760914761,1.0051975051975053,9.67,9.62,None, -117.16 ,None
LDHAU,,9.91,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,3195947,,$19.91,0,,,9.79,9.76,, -117.16 ,
LDEM,,60.94,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,61.33,50.22,,Not Found!,
LDHAW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$19.91,,,,,,, -117.16 ,
LDSF,,20.205,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,20.17,19.2,,Not Found!,
LE,"Lands' End, Inc.",24.09,51.70261904761905,1.039,20.00,2.146227440747989,2.1933184,2.71 , 1.12 Bil ,1427385344,$92,116907000,36181000,-775786616,$716,378195008,1.9745901639344263,1.9778688524590164,24.13,12.2,0.061, 8.16 ,11.982
LECO,"Lincoln Electric Holdings, Inc.",130.52,192.63968253968258,3.74,21.00,1.4759399520355698,9.782158,6.45 , 8.45 Bil ,8187577856,$309,253435744,242126000,-7618041168,"$1,653",760761984,1.4610992947498043,1.469495130415314,131.27,89.33,0.014400001, 18.01 ,20.85
