TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
FDIS,80.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDL,33.41,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDLO,46.1,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDM,58.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDMO,47.3771,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDN,230.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDP,29.22,50.7896551724138,1.03,24.00,1.7381812173995141, 12.29 , 2.06 Bil ,$31,"$1,594"
FDRR,41.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDS,317.34,220.88000000000002,10.04,6.00,0.6960357975672782, 21.2 , 12.33 Bil ,$486,"$1,183"
FDVV,36.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FDX,283.25,653.2389751724137,11.357,29.41,2.3062276263809838, 12.77 , 104.10 Bil ,"$3,846","$60,812"
FE,35.8,19.71609655172414,1.99,-1.97,0.5507289539587749, 12.81 , 42.48 Bil ,"$-1,234","$37,227"
FEBZ,26.9789,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FEDU,1.07,undefined,-0.531,N/A,undefined, -0.41 , 2.44 Mil ,$0.00,$58.59
FEDX,29.157,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FEI,7.12,undefined,None,,undefined,Not Found!, 382.84 Mil ,$170.70,$80.87
FEN,13.92,undefined,-5.603,N/A,undefined,Not Found!, 324.88 Mil ,$120.74,$63.27
FENG,1.55,16.759129655172416,0.801,5.29,10.812341713014462, 27.67 ," -224,048,000.00 ",$0.0,$301.9
FENY,13.05,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FEO,14.3,undefined,1.792,,undefined,Not Found!, 75.58 Mil ,$8.76,$6.71
FET,18.46,-3706.0802482758627,-17.373,132.10,-200.76274367691562, -10.85 , 309.23 Mil ,$1.6,$483.7
FEUL,86.9914,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FEVR,26.2392,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FEZ,46.96,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FF,13,29.753103448275866,1.06,10.00,2.2887002652519897, 6.8 , 292.63 Mil ,$91.9,$69.4
FFA,19.529,undefined,2.503,N/A,undefined,Not Found!, 382.65 Mil ,$0.00,$0.83
FFC,23.54,undefined,1.6,N/A,undefined,Not Found!, 1.51 Bil ,$59.80,$451.04
FFEB,35.39,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFG,56.33,101.25765517241379,2.94,14.20,1.797579534393996, 18.61 , 1.48 Bil ,$218.1,"$9,304.2"
FFHG,34.8916,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFIU,26.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFR,48.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFSG,35.2498,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFTG,29.97,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFTI,23.97,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FFTY,44.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FGB,4.11,undefined,None,N/A,undefined,Not Found!, 63.15 Mil ,$24.74,$7.82
FGD,25.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FGNA,10.24,undefined,None,,undefined,Not Found!, 308.76 Mil ,$,$0.02
FGRO,20,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FHI,30.17,undefined,None,0.51,undefined, 5.73 , 2.73 Bil ,$360,$924
FHLC,61.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FHN,17.6,51.61655172413793,1.89,9.50,2.9327586206896545,Not Found!, 4.37 Bil ,$114,"$75,902"
FI,3.31,62.27577931034484,-0.691,-67.90,18.814434836962185, -133.8 , 532.23 Mil ,$11.2,$155.7
FIBR,100.3216,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FICO,529.99,333.5357793103449,8.98,15.98,0.6293246652018809, 42.97 , 16.10 Bil ,$364,"$1,253"
FIDI,20.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIDU,53.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIEE,168.209,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIF,12.67,undefined,None,N/A,undefined,Not Found!, 248.53 Mil ,$85.46,$60.24
FIGB,49.91,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIHD,218.5777,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FILL,15.57,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FINS,17.89,undefined,None,,undefined,Not Found!, 301.74 Mil ,$,$117.13
FINV,6.2,undefined,None,-1.37,undefined, 5.86 , 1.03 Bil ,$324.1,$986.6
FIS,152.22,8.523103448275863,0.25,13.97,0.05599200793769454, 26.19 , 113.10 Bil ,"$3,313","$34,529"
FISK,11.27,undefined,0.393,,undefined, 19.12 , 4.83 Bil ,$39.2,"$2,419.4"
FISR,30.8875,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FITE,50.0792,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIV,9.44,undefined,None,,undefined,Not Found!, 478.46 Mil ,$43.31,$166.84
FIVA,24.325,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIVG,36.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIW,81.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FIX,81.24,114.80206896551724,4.09,10.00,1.4131224638788435, 12.27 , 3.19 Bil ,$262,"$1,061"
FJAN,32.03,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FJNK,25.5467,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FJUL,34.2484,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FJUN,35.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FL,58.05,94.11630344827589,3.08,11.64,1.6212972170245632, 10.82 , 7.37 Bil ,$903,"$4,267"
FLAU,30.7236,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLAX,29.12,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLBL,24.9357,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLBR,21.9051,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLC,25.22,undefined,1.736,N/A,undefined,Not Found!, 358.17 Mil ,$13.92,$108.38
FLCA,31.03,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLCB,25.3258,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLCH,32.24,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLCO,25.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLDR,50.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLEE,28.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLEH,26.72,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLFR,30.3604,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLGB,25.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLGE,627.8511,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLGR,27.395,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLGV,24,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLHK,28.86,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLHY,26.41,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLIA,25.04,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLIN,26.7924,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLIY,27.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLJH,30.4589,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLJP,30.57,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLKR,33.31,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLLA,23.6848,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLLV,45.499,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLM,57.34,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLMB,27.215,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLMI,26.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLMX,23.3712,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLNG,12.06,undefined,0.15,,undefined, 19.15 , 1.89 Bil ,$89.3,"$1,468.8"
FLO,24.17,15.894362758620693,0.719,6.07,0.6576070648994907, 16.16 , 6.17 Bil ,$357,"$1,950"
FLOT,50.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLOW,66.47,6.800275862068968,0.135,24.70,0.10230594045537789, 22.3 , 2.74 Bil ,$90,"$1,038"
FLQD,33.9378,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQE,31.2059,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQG,39.04,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQH,27.44,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQL,41.55,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQM,42.5675,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLQS,37.438,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLR,21.73,-8.502256551724138,-3.096,-6.69,-0.39126813399558846, -92.39 , 2.71 Bil ,$72,"$6,047"
FLRG,23.8472,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLRN,30.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLRT,49.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLRU,26.9942,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLS,39.98,21.646027586206902,0.89,7.53,0.5414214003553502, 17.33 , 5.99 Bil ,$253,"$3,552"
FLSA,31.3997,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLSP,19.723,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLSW,32.054,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLT,290.9,282.9904,8.12,14.47,0.9728099003093849, 21.44 , 27.15 Bil ,"$1,394","$7,839"
FLTB,52.345,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLTR,25.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLTW,43.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLUD,24.89,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLV,59.54,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLY,16.87,-81.44688275862069,-2.21,15.79,-4.827912433824581, 14.57 , 2.35 Bil ,$17.9,"$2,378.6"
FLYT,48.4241,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FLZA,27.607,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FM,30.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMAC,10.02,undefined,None,,undefined,Not Found!, 515.43 Mil ,$,$0.02
FMAG,21.26,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMAR,30.899,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMAT,46.02,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMAY,35.28,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMC,112.82,112.12793103448278,4.223,9.00,0.9938657244680269, 16.8 , 17.53 Bil ,$581,"$7,202"
FMF,47.6764,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMIL,28.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FMN,15.11,undefined,0.755,N/A,undefined,Not Found!, 176.69 Mil ,$6.97,$114.42
FMO,9.72,undefined,-28.735,N/A,undefined,Not Found!, 70.04 Mil ,$182.66,$26.93
FMS,38.6,49.48197517241379,2.384,5.18,1.2819164552438804, 7.52 , 37.23 Bil ,"$3,627","$23,550"
FMX,79.1,-5.980965517241381,-0.27,6.10,-0.0756127119752387, 21.12 , 38.93 Bil ,$0,"$18,921"
FMY,13.665,undefined,0.256,,undefined,Not Found!, 55.65 Mil ,$0.00,$0.45
FN,88.87,87.92374344827587,3.319,8.96,0.9893523511677267, 17.19 , 2.80 Bil ,$88,$461
FNB,12.87,27.78827586206897,0.99,10.00,2.159151193633953,Not Found!, 5.18 Bil ,$72,"$32,395"
FNCL,50.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FND,112.63,94.80695172413795,1.84,25.46,0.8417557642203494, 40.21 , 12.35 Bil ,$194,"$1,883"
FNDA,51.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNDB,52.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNDC,38.98,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNDE,31.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNDF,33.15,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNDX,53.19,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNF,44.72,125.75473103448277,4.993,8.10,2.812046758373944, 6.2 , 13.47 Bil ,"$1,468","$42,063"
FNGD,2.98,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNGO,43.2442,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNGS,30.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNGU,34.17,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNGZ,3.2225,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNI,60.09,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNOV,37.1175,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FNV,136.79,41.95278620689656,1.71,7.67,0.30669483300604256, 42.9 , 25.94 Bil ,$491,$149
FOCT,33.2966,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FOE,17.29,18.82001379310345,0.519,15.40,1.0884912546618537, 19.14 , 2.05 Bil ,$-45.0,"$1,520.0"
FOF,13.75,undefined,None,N/A,undefined,Not Found!, 371.07 Mil ,$0.00,$3.05
FOR,25.53,25.774896551724147,1.37,3.90,1.0095925010467743, 18.01 , 1.63 Bil ,$-315.6,$915.1
FOUR,94.54,undefined,None,N/A,undefined, 746.45 , 7.91 Bil ,$-5.6,"$1,109.3"
FOVL,54.7857,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FPE,20.4,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FPEI,20.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FPF,24.44,undefined,None,N/A,undefined,Not Found!, 1.98 Bil ,$145.87,$643.84
FPH,7.4,undefined,-0.006,N/A,undefined, -98.84 , 2.68 Bil ,$-80.6,"$1,076.9"
FPI,13.26,undefined,-0.18,N/A,undefined, 31.3 , 1.04 Bil ,$19.73,$645.31
FPL,5.38,undefined,None,,undefined,Not Found!, 161.37 Mil ,$74.39,$36.21
FPRO,21.9935,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FPX,124.68,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FQAL,47.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FR,48.93,42.945517241379314,1.53,10.00,0.8776929744814902, 20.89 , 7.92 Bil ,$241.1,"$1,844.6"
FRA,12.89,undefined,0.137,N/A,undefined,Not Found!, 659.90 Mil ,$45.59,$239.17
FRAK,106.5406,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FRC,175.64,200.48414896551725,6.402,12.14,1.1414492653468302,Not Found!, 40.06 Bil ,$383,"$130,751"
FRD,8.09,undefined,-0.287,N/A,undefined, -32.16 , 40.43 Mil ,$-4.5,$10.0
FRDM,34.82,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FREL,28.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FRI,26.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FRLG,272.974,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FRO,7.42,42.80896551724138,2.09,5.00,5.769402360814203, 7.11 , 3.46 Bil ,$-120,"$2,307"
FRT,107.05,37.360551724137935,1.62,6.70,0.3490009502488364, 23.13 , 12.20 Bil ,$-132.0,"$5,058.9"
FRTY,19.995,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FRX,9.9,undefined,None,,undefined,Not Found!, 371.25 Mil ,$,$0.02
FSD,15.18,undefined,None,,undefined,Not Found!, 598.06 Mil ,$-28.50,$207.29
FSEC,50.055,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FSEP,33.6607,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FSI,3.26,undefined,0.24,N/A,undefined, 8.08 , 42.47 Mil ,$2.89,$10.55
FSK,20.45,-37.568110344827595,-3.258,-0.90,-1.837071410505017,Not Found!, 6.33 Bil ,$675.00,"$4,141.00"
FSKR,20.05,undefined,None,N/A,undefined,Not Found!, 7.21 Bil ,$0.0,"$4,257.0"
FSLF,14.59,undefined,None,,undefined,Not Found!, 154.05 Mil ,$9.94,$56.97
FSLY,66.66,-54.09117241379311,-0.926,30.00,-0.8114487310800047, -127.25 , 7.51 Bil ,$-57.4,$158.1
FSM,7.53,undefined,0.12,N/A,undefined, 12.93 , 1.44 Bil ,$-4.6,$329.6
FSMB,20.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FSMD,33.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FSMO,22.54,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FSP,5.53,undefined,0.304,N/A,undefined, 9.44 , 1.51 Bil ,$-9.5,"$1,025.1"
FSR,12.37,undefined,None,246.90,undefined, -52.38 , 2.76 Bil ,$,$18.66
FSS,39.46,58.06331034482759,1.562,16.00,1.4714472971319714, 14.22 , 2.49 Bil ,$107,$507
FST,12.06,undefined,None,,undefined,Not Found!, 291.35 Mil ,$,$0.06
FSTA,42.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FT,7.71,undefined,-0.06,,undefined,Not Found!, 257.91 Mil ,$10.24,$67.47
FTAI,27.53,10.408275862068967,-1.225,-14.10,0.37807031827348225, 22.28 , 4.23 Bil ,$-531.7,"$2,288.7"
FTCH,47.62,718.5761379310345,-9.745,-57.10,15.089797100609713, -5.08 , 15.56 Bil ,$-5,"$5,267"
FTEC,113.07,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FTF,9.15,undefined,0.361,,undefined,Not Found!, 385.93 Mil ,$23.95,$141.75
FTI,7.28,-62.279724137931034,-7.33,-2.90,-8.554907161803714, -1.47 , 3.42 Bil ,$365,"$15,478"
FTK,1.44,-56.05372413793105,-1.997,10.00,-38.926197318007674, -0.49 , 70.46 Mil ,$-49.27,$39.04
FTLS,46.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FTS,44.03,undefined,2.077,N/A,undefined, 13.19 , 43.06 Bil ,"$-1,001","$27,478"
FTSD,95.2899,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FTSI,22.49,358.0930289655173,-5.939,-48.24,15.922322319498326, -6.48 , 214.90 Mil ,$-50.1,$48.4
FTV,72.35,106.02740689655174,4.494,7.05,1.4654790172294643, 12.22 , 26.03 Bil ,"$1,361","$7,079"
FUBO,19.43,undefined,None,N/A,undefined, -5.35 , 2.90 Bil ,$-149.0,$236.4
FUE,8.8548,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FUL,67.73,95.64674482758622,2.729,14.60,1.412176950060331, 12.58 , 5.13 Bil ,$243,"$2,672"
FUMB,20.185,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FUN,49.24,-101.16568000000001,-10.451,-2.12,-2.054542648253453, -12.86 , 5.40 Bil ,$-545.6,"$3,359.8"
FUNL,32.9316,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FURY,1.23,undefined,None,,undefined, -16.05 , 130.96 Mil ,$-19.36,$12.32
FUSE,9.9,undefined,None,,undefined, -1508.76 , 431.50 Mil ,$-0.25,$13.40
FUT,40.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FUTY,43.27,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FVAL,46.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FVD,39.25,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FVRR,212.03,-297.5456,-2.291,77.10,-1.4033183983398574, -985.3 , 7.36 Bil ,$13.1,$515.8
FWDB,25.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXA,77.1549,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXB,135,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXC,78.3699,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXD,60.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXE,112.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXF,99.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXG,58.68,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXH,113.84,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXI,46.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXL,119.17,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXN,9.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXO,43.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXP,29.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXR,58.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXU,30.95,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXY,87.09,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FXZ,57.19,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FYLD,28.05,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
G,44.52,46.04539310344828,1.57,10.83,1.0342630975617313, 15.68 , 9.67 Bil ,$504,"$3,039"
GAA,31.4992,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GAB,7.0399,undefined,0.581,N/A,undefined,Not Found!, 1.82 Bil ,$0.0,$449.4
GAL,45.19,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GAM,41.64,undefined,2.655,N/A,undefined,Not Found!, 1.21 Bil ,$0.00,$28.83
GAMR,101.07,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GATO,9.32,undefined,None,N/A,undefined, 71 , 567.41 Mil ,$0.00,$21.30
GATX,95.68,132.8428275862069,4.271,12.00,1.3884074789528313, 13.83 , 8.71 Bil ,$428,"$6,980"
GAU,1.15,undefined,None,N/A,undefined, 3.27 , 202.29 Mil ,$-6.48,$4.71
GAZ,15.675,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GB,11.58,undefined,None,,undefined, -10.36 , 2.67 Bil ,$167.4,"$1,237.1"
GBAB,23.52,undefined,None,N/A,undefined,Not Found!, 565.60 Mil ,$4.98,$130.28
GBDV,21.1124,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GBF,120.84,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GBGR,23.9391,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
