TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
ARTW,3.09,undefined,-0.48,N/A,undefined,-10.97, 20.15 Mil ,($1.55),$8.90 
ARVN,66.1,undefined,-3.018,N/A,undefined,-21.97, 2.53 Bil ,($96.21),$75.11 
PDS,21.61,162.1704671,-6.955,-24.61,7.504417728,5.13, 1.26 Bil ,$120.00 ,"$1,165.00 "
ARYA,13.78,undefined,-0.078,N/A,undefined,-1475.45, 275.91 Mil ,$,$5.36 
ASAXU,9.91,undefined,None,,undefined,Not Found!, - ,$,$0.09 
ASET,31.5872,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ASLEW,2.19,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ASLN,3.35,undefined,-1.162,N/A,undefined,-1.09, 217.19 Mil ,$0.00 ,$24.82 
AT,2.89,21.67578947,0.624,15.5,7.500273174,5.93, 969.80 Mil ,$82.50 ,$688.60 
MCY,60.81,454.4574737,6.767,37.9,7.473400324,6.39, 3.48 Bil ,$566 ,"$4,296 "
CO,4.53,33.32276316,0.598,30,7.356018357,-4.11,"-338,298,000.00",$0.00 ,$527.60 
ASO,26.99,undefined,None,41.9,undefined,9.75, 4.42 Bil ,$0 ,"$3,997 "
BBIO,61.6,448.3216447,-4.729,-74,7.277948778,-18.73, 8.78 Bil ,($407.23),$597.33 
LOPE,107.1,776.9835526,5.45,90,7.254748391,13.85, 5.08 Bil ,$278.90 ,$270.30 
BSIG,20.38,147.1448289,3.49,20.63,7.220060302,3.79, 1.83 Bil ,$63.30 ,$994.80 
ASRV,4.06,undefined,0.27,N/A,undefined,Not Found!, 159.50 Mil ,($2.70),"$1,175.31 "
ASTC,2.19,undefined,-0.845,N/A,undefined,-4.35, 29.13 Mil ,($6.09),$4.77 
MDRX,15.015,108.1893421,4.397,8.5,7.20541739,19.44, 1.90 Bil ,($212),"$1,251 "
PAA,9.1,65.50198947,-3.832,-20.31,7.198020821,-11.49, 17.37 Bil ,$776 ,"$14,759 "
NNA,4.05,28.62532895,2.637,-1,7.067982456,5.88, 1.14 Bil ,$88.30 ,"$1,211.90 "
ATAX,5.53,undefined,0.07,N/A,undefined,Not Found!, 1.09 Bil ,$15.42 ,$721.05 
ATCX,10.21,undefined,None,N/A,undefined,20.08, 477.89 Mil ,$12.00 ,$358.80 
LBTYA,25.66,180.3425684,-2.704,-54.58,7.028159331,14.82, 26.61 Bil ,"$2,836 ","$45,794 "
ATEX,47.16,undefined,-3.191,N/A,undefined,-15.94, 724.12 Mil ,($44.69),$21.95 
ATHA,18.4,undefined,None,N/A,undefined,-28.39, 457.34 Mil ,($11.34),$8.47 
ATHE,1.44,undefined,-0.66,N/A,undefined,-1.93, 25.39 Mil ,($6.52),$2.30 
BRBR,23.61,163.9056737,3.272,26.11,6.942214048,8.38, 1.58 Bil ,$144 ,"$3,181 "
ATIF,1.37,undefined,-0.374,,undefined,-9.47, 89.73 Mil ,($6.42),$11.17 
IRWD,11.18,77.45273684,0.66,72.58,6.927793993,12.98, 1.84 Bil ,$167.00 ,$496.60 
ATLO,25.58,undefined,2.061,N/A,undefined,Not Found!, 48.85 Mil ,$28.46 ,"$1,766.16 "
PROS,12.6,86.99625,6.327,1,6.904464286,12.3, 764.84 Mil ,$110.40 ,"$2,426.70 "
ACGL,38.37,262.7998421,3.32,46.19,6.849096745,10.95, 19.61 Bil ,"$2,847 ","$29,353 "
ATOM,24.5,undefined,-0.793,N/A,undefined,-37.7, 555.73 Mil ,($12.20),$2.05 
ATOS,2.11,undefined,-1.975,N/A,undefined,-19.46, 251.91 Mil ,($10.85),$1.57 
ATRA,14.36,undefined,-4.145,N/A,undefined,-2.53, 761.06 Mil ,($185.27),$125.78 
INVA,11.95,81.31477895,2.018,19.34,6.804584012,3.67, 1.42 Bil ,$313.10 ,$391.70 
ATRI,641.31,undefined,17.44,N/A,undefined,23.94, 1.13 Bil ,$17.30 ,$26.40 
APT,9.76,65.98552632,1.94,15,6.760812123,3.53, 113.95 Mil ,$17.10 ,$8.80 
TEO,5.52,36.97881579,-0.145,-184.7,6.699060831,5.38, 4.48 Bil ,$657 ,"$4,463 "
AU,21.97,142.3705829,2.267,34.89,6.480226804,4.09, 10.39 Bil ,$952 ,"$3,932 "
KEP,10.26,66.33,1.368,25,6.464912281,1, 14.38 Bil ,($206),"$121,116 "
ATXI,6.07,undefined,-0.312,N/A,undefined,-10.1, 97.83 Mil ,($9.42),$1.12 
PK,21.58,138.8417105,-6.11,-24.2,6.433814204,-10.14, 9.52 Bil ,($524.00),"$5,744.00 "
AUBAP,27.53,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AUBN,38.37,undefined,2.09,N/A,undefined,Not Found!, 54.71 Mil ,$1.37 ,$848.91 
COHN,23.73,149.7505263,7.664,5,6.310599508,-3.49,"-138,964,000.00",$41.20 ,"$6,047.90 "
AUPH,12.985,undefined,-0.867,N/A,undefined,-12.46, 1.28 Bil ,($77.20),$55.91 
AUTL,5.73,undefined,-1.4,N/A,undefined,-1.95, 317.56 Mil ,($132.44),$84.21 
KOP,34.76,219.0085526,5.71,18,6.300591272,7.36, 1.57 Bil ,$57 ,"$1,253 "
AUVI,9.99,undefined,None,N/A,undefined,83.4, 85.98 Mil ,($0.06),$2.32 
KODK,7.87,49.51302632,-9.774,-12,6.291362937,-2.22, 725.79 Mil ,($52),$980 
AVCO,1.07,undefined,-0.159,,undefined,-6.76, 94.03 Mil ,($7.95),$5.81 
AVCT,5.66,undefined,None,,undefined,-97.8, 165.88 Mil ,($15.57),$89.39 
BIG,68.3,416.9098421,16.11,9.38,6.104097249,3.76, 3.74 Bil ,$264 ,"$2,760 "
AVEO,7.32,undefined,-1.663,N/A,undefined,-6.12, 208.02 Mil ,($38.35),$31.62 
AAWW,60.44,361.4802632,13.5,10,5.980811766,3.96, 3.71 Bil ,$746 ,"$3,768 "
AVGOP,1474.49,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AVGR,1.51,undefined,-0.465,N/A,undefined,-8.8, 144.49 Mil ,($14.84),$20.12 
TREC,7.77,46.43736842,1.234,17.5,5.976495292,10.11, 198.60 Mil ,$12.20 ,$112.40 
AVIR,61.75,undefined,None,N/A,undefined,-178.72, 4.67 Bil ,($17.09),$186.62 
PKBK,19.99,119.4235263,2.371,26.3,5.974163397,Not Found!, 75.74 Mil ,$31.16 ,"$1,881.89 "
AVO,19.01,undefined,None,13.7,undefined,19.16, 1.44 Bil ,$0.90 ,$314.90 
AVRO,12.69,undefined,-3.306,N/A,undefined,-2.12, 252.69 Mil ,($99.98),$16.89 
LYFT,63.18,371.8903158,-5.615,-54.26,5.886203162,-12.32, 20.03 Bil ,"($1,473)","$3,003 "
AVXL,14.95,undefined,-0.455,N/A,undefined,-31.23, 1.02 Bil ,($23.43),$8.03 
AWH,6.75,undefined,None,N/A,undefined,-41.95, 746.83 Mil ,($13.13),$6.72 
AWRE,3.65,undefined,-0.355,N/A,undefined,-4.74, 42.04 Mil ,($5.76),$5.96 
FWONA,38.22,223.2710526,-2.571,-68.5,5.841733455,-247.05, 12.11 Bil ,($160),"$4,636 "
IMKTA,61.65,352.8351316,10.599,14.5,5.723197593,4.34, 1.89 Bil ,$266 ,"$1,057 "
AXGN,20.26,undefined,-0.595,N/A,undefined,-39.37, 758.83 Mil ,($32.20),$78.20 
AXLA,4.76,undefined,-1.781,N/A,undefined,-1.89, 99.94 Mil ,($49.77),$34.21 
FRO,7.15,40.8375,2.09,5,5.711538462,7.17, 3.48 Bil ,($120),"$2,307 "
PRAA,37.07,209.9697368,3.26,36,5.664141809,12.18, 4.36 Bil ,$124 ,"$3,080 "
JEF,30.1,168.5330263,4.394,18,5.599103864,4.38, 8.30 Bil ,"$3,455 ","$43,555 "
USX,11.75,65.31351316,0.349,120.8,5.558596865,9.38, 1.23 Bil ,($35),$919 
ETM,5.25,28.39736842,-1.8,-19.4,5.409022556,-14.34, 2.71 Bil ,$54 ,"$2,644 "
AYLA,10.91,undefined,None,N/A,undefined,-3.12, 92.20 Mil ,($27.59),$7.43 
AYRO,6.48,undefined,None,N/A,undefined,-30.91, 232.79 Mil ,$,$3.09 
AYTU,7.6,undefined,-2.218,N/A,undefined,-9.47, 116.18 Mil ,($30.19),$54.05 
COWN,35.15,190.1118421,7.1,10,5.408587258,17.78, 3.54 Bil ,$511 ,"$6,659 "
LEJU,2.47,13.35342105,0.14,57.4,5.406243341,3.21, 102.65 Mil ,$0.00 ,$373.70 
AZRX,1.34,undefined,-1.468,N/A,undefined,-6.12, 61.16 Mil ,($8.57),$2.66 
AZYO,13.82,undefined,None,N/A,undefined,-17.53, 134.35 Mil ,($9.88),$61.98 
BAND,126.74,undefined,-1.83,N/A,undefined,414.45, 3.36 Bil ,($10.10),$460.70 
WYY,9.2,49.5,1.2,20,5.380434783,16.06, 78.03 Mil ,$5.20 ,$60.80 
ATLC,30.33,162.9375,3.95,20,5.372156281,Not Found!, 1.17 Bil ,$176.70 ,$944.90 
BANX,19.74,undefined,1.185,N/A,undefined,Not Found!, 169.47 Mil ,$0.00 ,$47.57 
BAOS,5.82,undefined,None,,undefined,14.75, 173.57 Mil ,$7.79 ,$41.87 
CWH,36.38,193.2688421,3.091,34.7,5.312502532,10.67, 5.64 Bil ,$663 ,"$3,266 "
BATRK,27.82,undefined,-1.53,N/A,undefined,-96.13, 2.02 Bil ,($136.00),"$1,280.00 "
DHT,5.93,31.38039474,1.606,5,5.291803497,3.3, 1.42 Bil ,$502.30 ,$513.00 
BBCP,7.41,undefined,-1.371,N/A,undefined,52.5, 797.99 Mil ,$58.40 ,$499.30 
RE,247.81,1299.625105,12.78,61.76,5.244441731,17.94, 11.15 Bil ,"$2,874 ","$23,062 "
BBH,175.43,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BBI,1.09,undefined,-3.167,N/A,undefined,-2.23, 46.70 Mil ,($20.03),$6.50 
BBIG,2.56,undefined,None,,undefined,-7.63, 54.19 Mil ,($6.29),$13.78 
ECPG,40.23,207.8710526,6.68,13,5.167065688,8.36, 4.36 Bil ,$278 ,"$3,644 "
SLM,17.97,92.8125,2.25,20,5.164858097,Not Found!, 7.11 Bil ,($183),"$28,208 "
FWONK,43.29,223.2710526,-2.571,-68.5,5.157566473,-247.05, 12.11 Bil ,($160),"$4,636 "
BCAB,50.84,undefined,None,N/A,undefined,-44.3, 1.48 Bil ,$,$34.96 
BCAC,9.82,undefined,None,,undefined,Not Found!, 73.23 Mil ,$,$0.07 
CPLP,11.13,57.27827368,1.638,15.66,5.146295929,6.01, 532.03 Mil ,($104.60),$400.10 
BCDA,4.34,undefined,-1.483,N/A,undefined,-3.74, 57.82 Mil ,USD-12.23,USD5.39
BCEL,15.33,undefined,-6.355,N/A,undefined,-3.15, 264.14 Mil ,($71.70),$30.01 
BCLI,3.83,undefined,-1.066,N/A,undefined,-3.26, 102.45 Mil ,($35.57),$15.80 
FFHL,10.39,53.14664474,2.369,7,5.115172737,3.35, 47.51 Mil ,$12.29 ,$29.06 
MTEX,20.38,104.2394737,2.77,17.5,5.114792624,3.27, 21.19 Mil ,$5.10 ,$39.40 
EBAY,61.24,311.7236158,7.892,18.79,5.090196208,10.59, 47.26 Bil ,"$1,925 ","$15,749 "
BCOW,14.03,undefined,0.28,,undefined,Not Found!, 58.76 Mil ,$0.80 ,$445.21 
SPWH,17.24,87.12173684,2.06,20.72,5.053465014,8.62, 1.03 Bil ,$169 ,$523 
USM,36.48,184.2963158,2.62,40.1,5.051982341,5.14, 5.39 Bil ,$47 ,"$5,255 "
BCTG,11.12,undefined,None,,undefined,Not Found!, 233.17 Mil ,$,$0.04 
BCYC,29.87,undefined,-4.988,N/A,undefined,-11.67, 583.58 Mil ,($18.99),$65.69 
BCYPU,10.14,undefined,None,,undefined,Not Found!, - ,$,$0.06 
HTH,34.13,170.4059211,5.01,15,4.992848551,Not Found!, 2.64 Bil ,$243 ,"$14,594 "
BDSX,20.31,undefined,None,N/A,undefined,-37.91, 504.64 Mil ,($20.54),$79.90 
BDTX,24.26,undefined,-13.874,N/A,undefined,-9.04, 614.10 Mil ,($52.15),$21.91 
BEAM,80.04,undefined,-4.191,N/A,undefined,-37.38, 4.78 Bil ,($112.10),$206.12 
TGP,14.39,71.68213684,0.728,59.53,4.981385465,10.8, 3.92 Bil ,$603.00 ,"$3,107.70 "
BEEM,43.36,undefined,None,N/A,undefined,-74.05, 310.27 Mil ,($4.89),$3.95 
BELFA,17.88,undefined,1.038,N/A,undefined,8.75, 283.80 Mil ,$40.60 ,$268.10 
BELFB,19.89,undefined,1.038,N/A,undefined,8.75, 291.58 Mil ,$40.60 ,$268.10 
BENE,9.94,undefined,None,,undefined,Not Found!, 148.04 Mil ,$,$0.00 
BENEU,10.49,undefined,None,,undefined,Not Found!, - ,$,$0.00 
BFC,74.99,undefined,5.07,N/A,undefined,Not Found!, 564.48 Mil ,$35.60 ,"$2,423.20 "
BFI,15.41,undefined,None,,undefined,-228.58, 272.23 Mil ,($0.92),$3.49 
IBN,16.03,78.50555263,0.602,81.6,4.897414387,Not Found!, 58.19 Bil ,$0 ,"$184,447 "
BFIT,26.54,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BFRA,5.35,undefined,-0.786,N/A,undefined,-13.77, 176.02 Mil ,$0.00 ,$66.81 
BFST,23.93,undefined,1.64,N/A,undefined,Not Found!, 444.20 Mil ,$26.40 ,"$3,750.40 "
QRTEA,11.76,57.53868421,2.86,5.4,4.892745256,5.5, 11.12 Bil ,"$2,142 ","$13,266 "
ONEM,39.08,190.0362316,-2.763,-56.02,4.862749017,-122.92, 5.37 Bil ,($68.10),$522.50 
VNET,32.3,155.9162868,-4.082,-34.89,4.827129624,-26.72, 5.47 Bil ,($262.20),"$1,907.90 "
BGRN,54.665,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHAT,1.36,undefined,0.279,,undefined,8.11, 57.39 Mil ,$0.00 ,$11.76 
BTG,4.31,20.75092105,0.59,15.8,4.814598852,3.48, 4.45 Bil ,$647 ,$702 
BHFAN,26.6,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHFAO,27.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHFAP,27.47,undefined,-11.589,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BHSE,9.81,undefined,None,,undefined,-95388, 95.39 Mil ,$0.00 ,$0.20 
BHSEU,10.2,undefined,None,,undefined,Not Found!, - ,$0.00 ,$0.20 
BHTG,1.57,undefined,-0.631,N/A,undefined,-9.48, 80.20 Mil ,($9.33),$53.15 
BIB,83.61,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BICK,37.6207,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GPP,12.32,59.25092105,1.742,15,4.809328008,8.08, 428.10 Mil ,$47.63 ,$151.78 
BIGC,57.8,undefined,None,N/A,undefined,-129.63, 4.06 Bil ,($28.50),$59.90 
CE,149.81,716.5927421,16.749,21.06,4.78334385,7.43, 20.19 Bil ,$979 ,"$7,014 "
RTLR,10.63,50.82289474,0.724,40,4.781081349,13.65, 2.99 Bil ,$93.10 ,$628.50 
BIMI,1.75,undefined,-0.187,N/A,undefined,13, 22.54 Mil ,($3.95),$20.16 
TTMI,14.5,68.84625,1.669,20,4.748017241,10.39, 2.01 Bil ,$184 ,"$1,452 "
AMKR,23.71,112.5618421,1.4,47.05,4.747441675,6.75, 6.49 Bil ,$217 ,"$2,668 "
BIOTU,9.89,undefined,None,,undefined,Not Found!, - ,$,$0.04 
BIS,22.54,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BIVI,19.34,undefined,-9.08,N/A,undefined,-18.84, 248.28 Mil ,($3.16),$0.39 
BJK,53.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
IPI,32.56,154.3355,-2.09,-59.52,4.740033784,43.63, 478.09 Mil ,$14.70 ,$138.90 
BCEI,35.73,168.3651316,4.95,15,4.712150338,5.98, 802.38 Mil ,$95.00 ,$137.60 
MHK,192.31,902.7117434,49.89534,4,4.694044737,12.59, 15.66 Bil ,"$1,344 ","$5,787 "
BKEPP,7.76,undefined,-0.934,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPTN,19.63,91.98365,2.117,21.52,4.685871116,7.71, 1.49 Bil ,$239 ,"$1,542 "
BKSC,22.6,undefined,1.14,N/A,undefined,Not Found!, 87.79 Mil ,$0.11 ,$477.51 
BKYI,3.49,undefined,-2.082,N/A,undefined,-1.94, 10.17 Mil ,($3.66),$2.32 
GWGH,6.99,32.62875,0.791,20,4.667918455,-12.19, 2.42 Bil ,($175.30),"$3,217.70 "
LL,25.12,117.0197368,2.1,30,4.658429014,10.97, 810.87 Mil ,$141 ,$447 
BLCM,3.76,undefined,-1.341,N/A,undefined,0.03,"-1,564,000.00",($56.78),$108.52 
BLCN,48.1,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BLCT,9.19,undefined,None,N/A,undefined,-5.73, 199.45 Mil ,($2.80),$20.00 
TXG,181,842.8516974,-5.407,-116.2,4.656639212,-38.16, 19.60 Bil ,($256.30),$190.30 
HUN,28.83,134.2391803,4.663,11.39,4.656232406,10.87, 7.68 Bil ,$4 ,"$5,040 "
VHI,20.51,95.32078947,1.937,25.5,4.647527522,5.86, 1.20 Bil ,$87 ,"$1,882 "
BLI,50.23,undefined,None,N/A,undefined,-89.66, 2.98 Bil ,($39.14),$54.88 
BLIN,2.89,undefined,-0.252,N/A,undefined,9.13, 14.81 Mil ,($0.20),$8.35 
BBGI,2.83,13.13052632,-0.63,-22.9,4.639761949,87.61, 358.51 Mil ,($3.30),$471.50 
DLNG,2.86,13.13125,0.955,1,4.591346154,6.93, 633.84 Mil ,$68.60 ,$629.30 
BLNK,41.1,undefined,-0.594,N/A,undefined,-98.96, 1.70 Bil ,($20.62),$7.39 
ELP,1.1546,5.25525,0.247,6.2,4.551576303,3.51, 31.87 Bil ,$725 ,"$5,158 "
TGA,1.58,7.185894737,-1.07,-13.14,4.548034644,-2.99, 106.76 Mil ,$24.60 ,$62.90 
BLSA,10.57,undefined,None,,undefined,Not Found!, 195.31 Mil ,$,$0.09 
BLTSU,9.96,undefined,None,,undefined,Not Found!, - ,$,$0.01 
BLU,3.84,undefined,None,,undefined,-6.13, 206.24 Mil ,($30.28),$6.00 
BB,8.43,38.20763158,-1.97,-21.9,4.532340638,47.12, 4.92 Bil ,$38.00 ,"$1,314.00 "
BLUW,10.06,undefined,None,,undefined,Not Found!, 72.53 Mil ,$,$0.04 
BLUWU,10.49,undefined,None,,undefined,Not Found!, - ,$,$0.04 
BMBL,62.38,undefined,None,79.1,undefined,78.02, 7.80 Bil ,$,"$1,552.50 "
BMRA,5.46,undefined,-0.406,N/A,undefined,-15.92, 65.47 Mil ,($7.03),$3.33 
MSGN,15.04,68.02863158,3.072,6.8,4.523180291,5.61, 1.68 Bil ,$237.70 ,"$1,389.60 "
HZO,49.36,222.6161184,3.995,30,4.510051021,9.57, 1.31 Bil ,$296 ,$482 
SSP,19.27,86.88914474,3.245,10,4.509037091,9.97, 4.02 Bil ,$231 ,"$3,696 "
BND,84.5276,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BNDW,79.549,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BNDX,57.0787,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FPRX,37.67,169.4281658,-2.289,-59.64,4.497694871,-17.49, 1.52 Bil ,($64.71),$66.55 
BNGO,8.08,undefined,-0.394,N/A,undefined,-58.25, 2.16 Bil ,($38.31),$25.37 
BNR,26.92,undefined,None,5.01,undefined,-46.23, 2.72 Bil ,($12.18),$37.01 
BNSO,6.8,undefined,0.237,N/A,undefined,55.48, 32.12 Mil ,$0.90 ,$9.44 
BNTC,5.17,undefined,-5.8,N/A,undefined,-1.82, 14.29 Mil ,($9.11),$0.89 
BNTX,109.19,undefined,None,-30.09,undefined,-62.03, 26.52 Bil ,($438.50),$614.30 
NXTC,10.01,44.62642105,-1.329,-31.7,4.458183921,0.05,"-1,768,000.00",($52.09),$12.92 
RNR,160.25,711.53225,15.31,23.61,4.440138846,7.65, 8.14 Bil ,"$1,993 ","$23,260 "
BOLT,32.91,undefined,None,N/A,undefined,-34.65, 1.06 Bil ,$,$94.29 
BOMN,29.56,undefined,0.018,N/A,undefined,56.08, 737.08 Mil ,($3.00),$106.78 
CVI,19.18,84.27218684,-2.547,-31.36,4.393753224,-472.7, 3.31 Bil ,($34),"$2,759 "
BOSC,3.62,undefined,-0.361,N/A,undefined,-15.55, 18.71 Mil ,$0.00 ,$12.12 
BOTJ,14.19,undefined,1.147,N/A,undefined,Not Found!, 42.68 Mil ,($0.21),$783.35 
BOTZ,33.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BOWX,11.68,undefined,None,,undefined,Not Found!, 780.65 Mil ,$,$0.00 
BOWXU,12.28,undefined,None,,undefined,Not Found!, - ,$,$0.00 
BOXL,2.53,undefined,-0.39,N/A,undefined,-13.57, 181.85 Mil ,($5.00),$51.03 
HSBC,29.14,127.6,0.95,84.3,4.378860673,Not Found!, 51.57 Bil ,$0 ,"$2,779,169 "
EGHT,32.44,140.954,-1.634,-68.1,4.345067818,-35.4, 3.79 Bil ,($95.50),$525.40 
DK,21.78,94.45801316,-8.261,-16.4,4.336915205,-10.09, 3.59 Bil ,($555),"$5,009 "
BPRN,28.62,undefined,2.01,N/A,undefined,Not Found!, 175.15 Mil ,$9.83 ,"$1,344.60 "
BPTH,7.02,undefined,-2.829,N/A,undefined,-3.37, 36.25 Mil ,($10.96),$1.41 
BPY,17.79,undefined,-2.39,N/A,undefined,78.16, 87.56 Bil ,"$1,163 ","$66,428 "
BPYPN,24.83,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYPO,25.71,undefined,2.002,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYPP,25.9,undefined,-2.39,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BPYU,17.95,undefined,None,N/A,undefined,24.99, 18.53 Bil ,($8),"$17,790 "
BPYUP,24.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BREZ,9.95,undefined,None,,undefined,Not Found!, 146.95 Mil ,$,$0.03 
BRID,15.5,undefined,0.763,N/A,undefined,15.08, 153.39 Mil ,($2.80),$83.90 
ATH,50.4,215.3475789,8.34,9.34,4.272769424,Not Found!, 5.56 Bil ,"$4,154 ","$182,631 "
LAZY,17.81,75.49401316,1.557,25,4.238855315,6.77, 422.51 Mil ,$92.40 ,$288.40 
MHO,59.07,250.1486842,8.23,12.5,4.234783887,7.3, 2.44 Bil ,$157 ,"$1,384 "
BRLI,9.93,undefined,None,20,undefined,-1279.28, 60.13 Mil ,$0.00 ,$0.36 
BRLIU,10.72,undefined,None,,undefined,Not Found!, - ,$0.00 ,$0.36 
BROG,10.11,undefined,-0.767,,undefined,Not Found!, 270.82 Mil ,$2.98 ,$1.32 
NTGR,41.1,174.0475,1.9,54.79,4.23473236,10.15, 958.92 Mil ,$171 ,$417 
BRPA,35.42,undefined,-0.022,,undefined,-157.37, 103.86 Mil ,($0.63),$2.83 
BRPMU,10,undefined,None,,undefined,Not Found!, - ,$,$0.08 
BRQS,1.49,undefined,-0.959,N/A,undefined,-1.62, 71.76 Mil ,($11.91),$98.40 
GEO,7.76,31.97236842,0.94,15,4.12015057,9.59, 3.70 Bil ,$333 ,"$3,548 "
BSAE,25.135,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSBE,25.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSBK,10.26,undefined,None,,undefined,Not Found!, 171.91 Mil ,$4.06 ,$612.44 
BSCE,26.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCL,21.13,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCM,21.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCN,21.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCO,22.17,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCP,22.15,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCQ,21.31,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCR,21.61,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCS,22.57,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCT,20.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSCU,19.0583,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSDE,26.095,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
HLX,5.05,20.70489474,0.131,100.7,4.099979156,6.12, 1.01 Bil ,$78.60 ,$757.80 
BSGM,4.31,undefined,-1.872,N/A,undefined,-1.97, 115.37 Mil ,($26.69),$5.11 
BSJL,23.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJM,23.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJN,25.3,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJO,24.98,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJP,24.55,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJQ,25.59,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJR,25.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSJS,25.32,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSML,25.315,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMM,25.44,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMN,25.625,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMO,25.7243,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMP,25.805,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMQ,25.705,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMR,25.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMS,25.83,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMT,25.6793,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSMU,25.0595,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
BSPE,9.96,undefined,None,N/A,undefined,Not Found!, 200.40 Mil ,($3.14),$0.00 
BSQR,3.42,undefined,-0.144,N/A,undefined,-31.57, 38.54 Mil ,$0.79 ,$13.63 
GBL,18.55,74.82894737,2.2,15,4.033905519,5.13, 447.76 Mil ,$40.70 ,$98.50 
BSVN,17.61,undefined,2.05,N/A,undefined,Not Found!,"-11,767,000.00",$24.80 ,$909.35 
BSY,46.93,undefined,None,6.4,undefined,77.3, 13.27 Bil ,$163.70 ,$784.40 
AXNX,59.89,240.5113816,-1.485,-120.4,4.015885483,-43.43, 2.23 Bil ,($86.70),$54.80 
BTAQ,9.89,undefined,None,,undefined,Not Found!, 436.33 Mil ,$,$0.13 
