TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE
ACRS,"Aclaris Therapeutics, Inc.",3.27,-46.403293233082714,-1.58,27.01,-14.190609551401442,3.0703337,-6.06930626861235,-5.59,260620928,-58373876,95912000,-273003552,0.885,2244000,3.1142857142857143,3.078095238095238,3.232,1.05,0.0444,-0.5387765677456302,108345239,USD,United States,368915552,strong_buy,-3.965,-0.25830618892508145,-15.823422190009072,-4.838967030583814,Healthcare,Biotechnology,68.58,0.02712,-2.3238332299462128,-1.5632155690319924
ACRV,"Acrivon Therapeutics, Inc.",2.62,-26.93196992481203,-2.12,6.86,-10.27937783389772,0.64305687,-2.0220718612728072,N/A,-43590568,-40886000,129254000,46544864,4.096,2989000,2.4952380952380953,2.4571428571428573,2.58,1.05,0.3646,-1.2957007365459419,31555126,USD,United States,82709136,none,0.497,0.03237785016286645,-16.46027040953401,-6.282545957837408,Healthcare,Biotechnology,64.48,0.20572,-296.3827283020409,-7.033878848406603
ACT,"Enact Holdings, Inc.",39.05,40.45948872180452,4.36,2.72,1.0360944615058776,1.0731494,9.637855052616237,,5837189632,585052864,545579008,-5236641280,3.778,744113984,1.268268918480026,1.2646963299772653,38.94,30.79,0.16229999,4.051731405672023,144395767,USD,United States,5782220288,hold,N/A,undefined,37.598848878800084,0.962838639661974,Financial Services,Insurance - Specialty,62.06,0.80851,23.56580662240588,25.803429180942626
ACTG,Acacia Research Corporation,3.8,undefined,0.06,N/A,undefined,0.6845505,12.396200016909313,1.74,146752432,29569500,365723008,-1791008,3.791,106699000,1.4074074074074072,1.4055555555555554,3.795,2.7,0.0446,0.30654555386461374,96460378,USD,United States,367996352,none,2.734,0.40146842878120415,undefined,undefined,Industrials,Business Equipment & Supplies,57.86,0.01433,257.51938257333677,-5.081090617296542
ACTU,"Actuate Therapeutics, Inc.",7.6,8.849458646616542,0.34,22.97,1.1644024535021766,15.467092,-15.428594606180162,N/A,159724528,-11449474,16924764,-152402884,0.728,0,1.3893967093235833,1.2797074954296161,7.0,5.47,0.0497,-0.492591852595291,23243328,USD,United States,169327648,none,N/A,undefined,-12.821091850594879,-1.6869857698151158,Healthcare,Biotechnology,63.33,0.15921,N/A,N/A
ACWI,iShares MSCI ACWI ETF,142.8,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4103703703703705,1.4020740740740743,141.96,101.25,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ACWX,iShares MSCI ACWI ex U.S. ETF,67.43,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3764033476219637,1.3737497448458869,67.3,48.99,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ACXP,"Acurx Pharmaceuticals, Inc.",4.29,-350.92199999999997,-8.18,43.37,-81.8,2.0742574,-1.8344315751960085,N/A,3039405,-4876828,5906802,-2830869,2.833,0,1.3528855250709557,1.3029643645537687,4.1317,3.171,0.0063,-2.338599083229155,2085363,USD,United States,8737671,none,N/A,undefined,-100.32590067053076,-23.38599083229155,Healthcare,Biotechnology,50.14,0.061669998,-58.50668011178599,-17.89461934219473
ADAG,Adagene Inc.,1.8,-2.3449022556390977,-0.64,-4.07,-1.3027234753550543,2.2014925,-4.940514164417307,-4.13,50656276,-17171550,62828156,-20594196,1.066,6849932,1.3846153846153846,1.2307692307692308,1.6,1.3,0.0007,-0.3643345490159718,47131270,USD,China,83422352,none,-1.546,-0.10071661237785016,-1.334888915304384,-0.7416049529468799,Healthcare,Biotechnology,46.01,0.047,-1.2740787353726128,-1.1713466663240775
ADAM,"Adamas Trust, Inc.",7.2,undefined,0.19,N/A,undefined,0.7577528,undefined,,11847528448,N/A,187896992,-456490400,2.081,10830736384,1.437125748502994,1.4169860279441118,7.0991,5.01,0.024400001,undefined,90307776,USD,United States,644387392,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,49.27,0.07244,0.004916171488706338,0.00492625094704626
ADAMG,"Adamas Trust, Inc. - 9.125% Sen",25.28,undefined,N/A,N/A,undefined,2.6879566,undefined,N/A,13480292352,N/A,187896992,N/A,2.081,10830736384,1.1136563876651984,1.113215859030837,25.27,22.7,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A
ADAMH,"Adamas Trust, Inc. - 9.875% Sen",25.75,undefined,N/A,N/A,undefined,2.7356627,undefined,N/A,13522737152,N/A,187896992,N/A,2.081,10830736384,1.0362173038229376,1.0362173038229376,25.75,24.85,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A
ADAMI,"Adamas Trust, Inc. - 9.125% Sen",25.45,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1022087483759202,1.0978778692074491,25.35,23.09,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ADAML,"Adamas Trust, Inc. - 6.875% Ser",22.75,undefined,N/A,N/A,undefined,2.42141,undefined,N/A,13251814400,N/A,187896992,N/A,2.081,10830736384,1.175103305785124,1.1766528925619835,22.78,19.36,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAMM,"Adamas Trust, Inc. - 7.875% Ser",24.89,undefined,N/A,N/A,undefined,2.649713,undefined,N/A,13445072896,N/A,187896992,N/A,2.081,10830736384,1.1062222222222222,1.107951111111111,24.9289,22.5,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAMN,"Adamas Trust, Inc. - 8.00% Seri",22.25,undefined,N/A,N/A,undefined,2.3710809,undefined,N/A,13206660096,N/A,187896992,N/A,2.081,10830736384,1.1582509109838626,1.162212389380531,22.3261,19.21,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADAMZ,"Adamas Trust, Inc. - 7.000% Ser",18.93,undefined,N/A,N/A,undefined,2.0189145,undefined,N/A,12905031680,N/A,187896992,N/A,2.081,10830736384,1.1301492537313433,1.1349313432835821,19.0101,16.75,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,N/A,0.0,N/A,N/A
ADBE,Adobe Inc.,343.13,279.7228872180452,16.71,11.74,0.8152096500394753,12.701722,undefined,8.93,143138209792,N/A,6594999808,-143586642432,15.815,6648000000,1.1012227606790976,1.0712474726403287,333.79,311.59,0.0293,undefined,418600000,USD,United States,150181691392,buy,14.986,0.5284203102961919,undefined,undefined,Technology,Software - Application,58.88,0.00212,81.77198821509157,93.60675725737447
ADEA,Adeia Inc.,13.52,7.870375939849624,0.65,6.14,0.5821283979178716,3.5882509,10.835154751105895,2.37,1813644800,136645744,115074000,-1369884208,1.051,448140992,1.2766761095372994,1.2615675165250235,13.36,10.59,0.057600003,1.2477902079451217,109510191,USD,United States,1484958208,none,8.885,0.31329337094499293,15.108581585524995,1.117498637982618,Technology,Software - Application,53.48,0.01824,5.383054675332172,5.125521367331835
ADBG,Leverage Shares 2X Long ADBE Da,9.94,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1990349819059107,1.1338962605548855,9.4,8.29,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
ADGM,"Adagio Medical Holdings, Inc",0.9192,undefined,-2.09,N/A,undefined,N/A,-1.4680885551919163,N/A,36762324,-13261000,4673000,-13859182,0.221,21967000,1.47072,1.34432,0.8402,0.625,0.0348,-0.6261202682557779,21179637,USD,United States,18532182,strong_buy,-1.435,-0.07107478949975235,undefined,undefined,Healthcare,Medical Devices,45.95,0.07998,N/A,N/A
ADI,"Analog Devices, Inc.",281.57,103.33714285714285,4.56,18.90,0.3670033840861699,4.0626993,35.31536625879169,6.65,143180644352,3904020224,3652321024,-133729935616,7.459,8961063936,1.7747872675701228,1.7553734635991176,278.49,158.65,0.0215,7.973016559892074,489654097,USD,United States,137382256640,buy,28.668,0.9916291940505015,180.68174369559935,0.6416938725560228,Technology,Semiconductors,72.17,0.00257,36.88383806466393,40.391756529930845
ADIL,"Adial Pharmaceuticals, Inc",0.3091,-25.253684210526316,-0.6,42.39,-81.70069301367297,1.5968255,-1.9070746327925565,N/A,2808274,-3887925,4606289,-2633165,0.192,0,1.405,1.3499999999999999,0.297,0.22,0.0248,-0.1620807044910353,23987587,USD,United States,7239454,strong_buy,-0.358,-0.023322475570032572,-6.821891546393733,-22.070176468436536,Healthcare,Biotechnology,43.60,0.02243,-0.5286021416496902,-0.328860719659454
ADP,"Automatic Data Processing, Inc.",259.34,150.6209323308271,10.14,9.46,0.5807855800525453,16.78408,23.756039015622868,2.79,107067138048,4415287296,7696699904,-99334024704,19.03,9874100224,1.0491949186827412,1.0492426571729105,259.3518,247.18,0.021,10.91680308444721,404448744,USD,United States,107030724608,hold,17.572,0.6196050775740479,162.15967047845044,0.6252782851794958,Technology,Software - Application,49.36,0.00155,79.37102205395308,86.89050268283297
ADMA,ADMA Biologics Inc,19.98,34.21248120300752,0.86,39.60,1.712336396546923,11.182974,1607.2994235930369,22.96,4776933376,2958500,61385000,-4766114520,0.258,83123000,1.48,1.4637037037037037,19.76,13.5,0.0958,0.012430789003417743,237997765,USD,United States,4827499520,none,27.295,1.7781758957654725,0.4945210873464908,0.024750805172497038,Healthcare,Biotechnology,70.62,0.0257,-1.0253471742257632,-1.622312465713865
ADPT,Adaptive Biotechnologies Corpor,15.74,-16.38156390977444,-0.52,29.59,-1.040760095919596,11.615671,1869.818157081996,1.65,2403640064,1285125,212768992,-2163464480,1.394,213640992,2.7114556416882,2.5736434108527133,14.94,5.805,0.0872,0.008417930877601251,152665188,USD,United States,2376233472,strong_buy,-39.993,-2.6054071661237788,0.2651901397297856,0.016848166437724625,Healthcare,Biotechnology,45.73,0.02081,-0.8435907919601101,-0.8232533005470075
ADSE,ADS-TEC ENERGY PLC,12.5,undefined,-1.5,N/A,undefined,N/A,-25.300584524896273,-0.25,696827008,-29704124,37869000,-697129016,0.678,36871000,1.5842839036755387,1.549429657794677,12.225,7.89,0.0074,-0.49405973161211963,60122536,EUR,Ireland,734998016,none,-24.709,-1.91989121989122,undefined,undefined,Industrials,Electrical Equipment & Parts,63.42,0.46986,-0.5040407044615266,-0.3794976471188912
ADSEW,ADS-TEC ENERGY PLC Warrant,0.77,undefined,-100.834,N/A,undefined,N/A,undefined,N/A,N/A,-29704124,37869000,N/A,0.678,36871000,1.0754189944134078,1.0,0.716,0.716,N/A,undefined,N/A,EUR,Ireland,N/A,none,N/A,undefined,undefined,undefined,Industrials,Electrical Equipment & Parts,N/A,N/A,N/A,N/A
ADSK,"Autodesk, Inc.",300.1,104.89930827067668,5.16,16.08,0.3495478449539376,22.114172,25.03416481267816,5.43,64066199552,2541374976,2288999936,-61988008448,10.797,2734000128,1.2898096015816394,1.2816508359479093,298.2017,232.67,0.0150999995,11.987617811320755,212000000,USD,United States,64277008384,buy,36.155,1.2748589562764459,243.70015818232372,0.8120631728834512,Technology,Software - Application,48.08,0.00209,23.261153009251366,24.004461931081217
ADTN,"ADTRAN Holdings, Inc.",8.86,undefined,-0.96,N/A,undefined,4.8872604,12.488831495328746,0.84,1259744384,56837000,93682000,-600923632,1.173,243832000,1.2784992784992786,1.2243867243867244,8.485,6.93,0.1074,0.7094338652350258,80115995,USD,United States,694605632,buy,21.7,0.9783588818755635,undefined,undefined,Technology,Communication Equipment,61.25,0.0147,37.442384613685185,2.6040225748304837
ADTX,"Aditxt, Inc.",2.55,undefined,-829.58,N/A,undefined,N/A,-0.1462495682733919,-37.75,5811071,-9754437,163041,-1252352,0.291,5673953,1.159090909090909,1.0818181818181818,2.38,2.2,0.2251,-17.435948906414225,559444,USD,United States,1415393,none,-0.288,-0.018762214983713353,undefined,undefined,Healthcare,Biotechnology,21.75,0.0,-74.9001187974239,-38.475138897824735
ADUS,Addus HomeCare Corporation,115.12,79.89622556390978,4.66,12.23,0.6940255868998417,1.9828725,39.86751756926115,5.16,2200271872,53371624,101918000,-2007947472,5.588,202484992,1.294064748201439,1.2831609712230216,114.15,88.96,0.048299998,2.8875637867345016,18483271,USD,United States,2109865472,buy,14.015,0.8458056729028365,49.507606788651756,0.43005217849766986,Healthcare,Medical Care Facilities,50.01,0.026029998,116.47061777439158,60.923092284129666
ADUR,Aduro Clean Technologies Inc.,12.29,undefined,-0.39,N/A,undefined,32.305943,-57.68624225737483,75.18,368362976,-6692659,15161788,-412849860,0.486,156568,3.5214899713467043,3.455587392550143,12.06,3.49,N/A,-0.21304906541089177,31413698,CAD,Canada,428011648,none,-26.614,-1.3725631768953068,undefined,undefined,Industrials,Pollution & Treatment Controls,47.16,0.36343,-4.729579639727599,-1.1458543466009226
ADV,Advantage Solutions Inc.,0.898,undefined,-0.76,N/A,undefined,0.4452622,1.8746715696971075,0.04,1767963136,156289872,201136992,-114694208,0.616,1676108032,1.0793269230769231,1.0733173076923077,0.893,0.832,0.0577,0.47901723934773854,326271915,USD,United States,315831200,none,5.054,0.47013953488372096,undefined,undefined,Communication Services,Advertising Agencies,34.32,0.60764,0.2821292954608992,0.2781508470687823
ADVB,Advanced Biomed Inc.,0.38,undefined,-0.17,N/A,undefined,2.523741,-1.7006787245157744,N/A,7268559,-4835246,2656519,-4934793,0.123,1701878,1.1875,1.0740625,0.3437,0.32,0.0212,-0.2234402033271719,21640000,USD,United States,7591312,none,-2.657,-0.12658408766079085,undefined,undefined,Healthcare,Diagnostics & Research,41.77,0.77535003,4.859006004049976,0.03935960172761208
ADXN,Addex Therapeutics Ltd,7.585,undefined,-8.93,N/A,undefined,123.449005,-11.72278542611363,-67.39,882043392,-599840,2187202,-5286882,0.019,36549,1.1651305683563749,1.1996927803379416,7.81,6.51,0.0049,-0.647030524256094,927066,CHF,Switzerland,7474084,none,-359.015,-23.3885993485342,undefined,undefined,Healthcare,Biotechnology,43.06,0.0,-6.157634490706304,-4.729165442671411
AEAQU,Activate Energy Acquisition Cor,10.01,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.001,1.0,10.0,10.0,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
AEBI,Aebi Schmidt Holding AG,13.27,undefined,0.14,N/A,undefined,1.2725034,undefined,1.51,1714045824,N/A,125971000,-912729160,1.629,813825024,1.489337822671156,1.468013468013468,13.08,8.91,N/A,undefined,77341785,USD,Switzerland,1038700160,none,18.23,1.582465277777778,undefined,undefined,Industrials,Farm & Heavy Construction Machinery,67.73,0.52886003,N/A,N/A
AEC,Anfield Energy Inc.,5.865,undefined,-0.65,N/A,undefined,2.5381384,-9.592053526152778,N/A,97290520,-9708357,7242004,-87754140,0.456,11409442,2.606666666666667,2.582222222222222,5.81,2.25,N/A,-0.6114436271658671,15877763,CAD,Canada,94996144,none,-7.86,undefined,undefined,undefined,Energy,Uranium,40.68,0.35142,-5.323944371446272,-1.24050194719242
AEHL,Antelope Enterprise Holdings Li,3.14,undefined,-31.81,N/A,undefined,0.116348445,-0.35887750062790064,-0.87,10196714,-22893750,1047000,-15089870,0.894,6879000,2.778761061946903,2.6991150442477876,3.05,1.13,0.6964,-8.749503645411544,2616577,USD,China,16136870,none,-0.906,-0.06430092264017033,undefined,undefined,Industrials,Building Products & Equipment,61.15,0.26363,158.41967038650762,-25.137078514563978
AEHR,Aehr Test Systems,25.84,-7.01618045112782,-0.22,30.06,-0.2715240112665565,6.421748,-67.3159439243817,22.39,763277312,-11518375,22708000,-764064800,0.757,10615000,4.121212121212121,3.9330781499202554,24.6604,6.27,0.17930001,-0.38386151175458455,30006590,USD,United States,786772800,none,-136.032,-4.916226960607156,-12.242007430513128,-0.4737618974656783,Technology,Semiconductor Equipment & Materials,59.45,0.0558,3.2748519018711573,8.618234104367335
AEI,Alset Inc.,3.21,undefined,-0.56,N/A,undefined,0.76571214,22.37846144734965,12.99,96716488,5580628,39325816,-79269080,1.011,2442238,4.585714285714286,4.3547142857142855,3.0483,0.7,0.1017,0.14344149652791122,38905255,USD,United States,118594896,none,-20.52,-1.84366576819407,undefined,undefined,Real Estate,Real Estate - Development,64.08,0.90472,-0.0709105255478612,-0.08800456423783427
AEIS,"Advanced Energy Industries, Inc",221.47,136.3048045112782,3.83,34.53,0.6154549352565956,6.43162,56.13157701062332,6.59,8283493376,148926752,758800000,-7658820992,20.103,682800000,2.9525396613784824,2.863618184242101,214.8,75.01,0.101,3.945551003458983,37745489,USD,United States,8417620992,none,36.294,2.82004662004662,140.41711702761205,0.6340231951398024,Industrials,Electrical Equipment & Parts,64.26,0.011089999,5.121627056865865,5.208225450236668
AENT,Alliance Entertainment Holding ,7.87,undefined,0.39,N/A,undefined,3.612017,15.654837516718898,4.39,487941504,25607250,3223000,-847231912,0.063,90130000,3.561085972850679,3.3031674208144794,7.3,2.21,0.1078,0.5027200053398878,50937400,USD,United States,850454912,strong_buy,10.782,0.908340353833193,undefined,undefined,Communication Services,Entertainment,63.62,0.93953,-2.1031387886043067,-2.416095846312075
AEMD,"Aethlon Medical, Inc.",3.72,undefined,209.2,N/A,undefined,0.4664105,-0.5768891689940677,N/A,-2478979,-4909267,5853493,3173654,7.689,542411,1.1588785046728973,1.0934579439252337,3.51,3.21,0.028299998,-6.448378995373813,761318,USD,United States,2679839,none,0.367,0.01817731550272412,undefined,undefined,Healthcare,Medical Devices,42.64,0.019019999,-26.929741427597612,-14.116314811442349
AENTW,Adara Acquisition Corp. Redeema,0.869,undefined,N/A,N/A,undefined,0.40951934,undefined,N/A,N/A,25607250,3223000,N/A,0.063,90130000,1.0476190476190477,1.0,0.8295,0.8295,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Communication Services,Entertainment,N/A,N/A,N/A,N/A
AEP,American Electric Power Company,114.16,84.84606015037595,6.83,6.52,0.7432205689416254,2.0137703,-14.244725528142292,0.99,108792823808,-4280337408,1293100032,-59919875072,2.416,47890001920,1.2697141586030476,1.270381492603715,114.22,89.91,0.043,-8.014194431086946,534094530,USD,United States,61212975104,buy,12.423,1.059079283887468,-99.55678224843497,-0.8720811339211193,Utilities,Utilities - Regulated Electric,32.42,0.00253,-3.977378774355715,-3.7875287369976234
AERTW,N/A,0.036,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,-7262625,1866000,N/A,0.039,16713000,1.411764705882353,1.0,0.0255,0.0255,N/A,undefined,N/A,USD,Singapore,N/A,none,N/A,undefined,undefined,undefined,Industrials,Consulting Services,N/A,N/A,N/A,N/A
AERT,"Aeries Technology, Inc.",0.5805,undefined,0.0,N/A,undefined,N/A,-3.9048741612020446,0.90,42711468,-7262625,1866000,-26864926,0.039,16713000,1.2619565217391304,1.2499999999999998,0.575,0.46,0.0251,-0.14866036036902752,48853810,USD,Singapore,28730926,none,-15.772,-1.1778939507094845,undefined,undefined,Industrials,Consulting Services,47.67,0.76722,0.10774423669089485,0.2789159668631807
AEVA,"Aeva Technologies, Inc.",15.44,-41.77204511278195,-2.82,9.41,-2.7054433363200747,30.541515,-12.509367922876486,-5.59,884869760,-74155128,48888000,-967664064,0.814,6124000,6.1269841269841265,5.874880952380953,14.8047,2.52,0.3047,-1.2342749925649021,60079908,USD,United States,1016552064,strong_buy,-6.954,-0.2802902055622733,-18.283046337233937,-1.1841351254685193,Technology,Software - Infrastructure,61.67,0.23234,-9.44153470848919,-6.305901893983837
AEVAW,"Aeva Technologies, Inc. Warrant",0.2,undefined,N/A,N/A,undefined,0.3971119,undefined,N/A,N/A,-74155128,48888000,N/A,0.814,6124000,0.9930486593843099,1.0,0.2014,0.2014,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Technology,Software - Infrastructure,N/A,N/A,N/A,N/A
AEYE,"AudioEye, Inc.",12.78,-8.634586466165413,-0.29,27.50,-0.6756327438314095,27.758242,63.31618222111405,0.14,167385920,2506625,4550000,-152297136,0.366,13226000,1.4343434343434343,1.3748709315375982,12.2501,8.91,0.095699996,0.20184413449581382,12418617,USD,United States,156847136,none,-121.913,-4.2987658674189,6.009795282732501,0.4702500221230439,Technology,Software - Application,50.35,0.36282003,-0.020627501097077536,-0.020830639718788357
AFBI,"Affinity Bancshares, Inc.",20.11,undefined,1.17,N/A,undefined,0.9942213,undefined,,93185480,N/A,84845000,-41821472,13.757,54000000,1.1829411764705882,1.1841176470588235,20.13,17.0,0.0011999999,undefined,6167602,USD,United States,126666472,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,63.09,0.29472,2.231541947181377,2.3948358954289715
AFCG,Advanced Flower Capital Inc.,3.08,13.816661654135341,-1.06,-24.26,4.4859291084855,0.41360906,undefined,,135528688,N/A,45120388,-24922692,1.997,111057896,1.2222222222222223,1.1984126984126984,3.02,2.52,0.1121,undefined,22594541,USD,United States,70043080,buy,N/A,undefined,undefined,undefined,Real Estate,REIT - Mortgage,52.71,0.29229,6.74002030588659,3.4089814521094985
AFJK,"Aimei Health Technology Co., Lt",34.72,undefined,0.2,N/A,undefined,N/A,788.3277751773812,N/A,214198992,269617,2979,-215572637,0.0,1655400,5.143703703703704,4.445925925925926,30.01,6.75,0.0018000001,0.04404259382106342,6121733,USD,United States,215575616,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,56.67,0.33602002,N/A,N/A
