TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP
UEC,Uranium Energy Corp.,6.95,undefined,-0.13,N/A,undefined,3.734177,-34.67065594884301,18.60,3215749888,-84811248,156264000,-2839198912,0.38,2600000,1.7118226600985225,1.7167487684729066,6.97,4.06,0.1304,-0.20045770147108877,423088000,USD,United States,2995462912,strong_buy,-59.31,undefined,undefined,undefined,Energy,Uranium,45.25,0.02002
UFI,"Unifi, Inc. New",5.59,undefined,-1.82,N/A,undefined,0.38181695,-18.396138530855616,2.73,240287344,-5576375,13703000,-87412664,0.75,140003008,1.0647619047619048,1.0447619047619048,5.485,5.25,0.0161,-0.3038681183349409,18351300,USD,United States,101115664,strong_buy,51.808,undefined,undefined,undefined,Consumer Cyclical,Textile Manufacturing,38.91,0.18791
UFEB,Innovator U.S. Equity Ultra Buf,33.52,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1223464809482355,1.1230161387530972,33.54,29.866,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UGA,United States Gasoline Fund LP,65.16,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1768105472277406,1.1783276142315333,65.244,55.37,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UGI,UGI Corporation,32.0,21.483749999999997,2.55,1.61,0.6713671874999999,1.4543202,27.8018836966633,1.36,12066983936,247250000,183000000,-6628719680,0.852,6920999936,1.4538845979100408,1.4334393457519308,31.55,22.01,0.0454,1.1510011461504153,214812992,USD,United States,6811719680,strong_buy,6.526,0.5340425531914893,9.697184656317248,0.303037020509914,Utilities,Utilities - Regulated Gas,70.41,0.00418
UGE,ProShares Ultra Consumer Staple,18.2632,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1566307789740344,1.1467067764407854,18.1065,15.79,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UGL,ProShares Ultra Gold,109.63,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.883676975945017,1.9360824742268041,112.68,58.2,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UGP,Ultrapar Participacoes S.A. (Ne,2.78,0.5466666666666665,0.41,-6.90,0.19664268585131892,0.22989431,1.3384411515963872,4.72,15247397888,2246031360,4131560960,1000123648,3.788,15132854272,1.098814229249012,1.124505928853755,2.845,2.53,0.0014,2.077043130872235,1081360000,BRL,Brazil,3131437312,hold,2.662,0.3035347776510832,2.7693908411629793,0.9961837558140214,Energy,Oil & Gas Refining & Marketing,48.56,0.0
UHAL,U-Haul Holding Company,70.63,3.95625,2.11,-6.25,0.05601373354098825,1.8814081,-0.6956336113370519,1.58,19258910720,-1990845312,1435639040,-10488768256,7.322,6813252096,1.1830820770519261,1.1772194304857622,70.28,59.7,0.14050001,-101.53333428533543,19607800,USD,United States,11924407296,hold,11.561,1.3617196702002354,-190.37500178500395,-2.6953844228373773,Industrials,Rental & Leasing Services,46.95,0.60904
UHS,"Universal Health Services, Inc.",187.93,398.781,15.02,23.36,2.1219656254988557,1.8176916,15.832676161320915,3.17,17478715392,696929152,106077000,-11900981432,1.608,5106855936,1.2307944200668022,1.1873076167397996,181.29,152.69,0.040900003,11.869755819241178,58714700,USD,United States,12007058432,none,8.229,0.5647906657515442,315.1420170008533,1.6769117064909982,Healthcare,Medical Care Facilities,49.48,0.04541
UI,Ubiquiti Inc.,390.01,143.59216666666669,7.37,14.88,0.3681756023349829,222.76653,36.99863940679429,18.67,26243608576,637640256,165175008,-21017862432,2.731,599984000,3.741462010744436,3.3484267075978513,349.04,104.24,0.0624,10.541198440080477,60490300,USD,United States,21183037440,hold,46.851,1.7237306843267108,205.3776829409013,0.5265959409781834,Technology,Communication Equipment,49.46,0.93096
UHT,Universal Health Realty Income ,38.78,undefined,1.31,N/A,undefined,2.9256575,13.593107387391985,2.73,905751232,39511752,9672000,-521737152,0.698,378336992,1.2017353579175705,1.1890300588782148,38.37,32.27,0.0255,2.8529164741219963,13849600,USD,United States,531409152,none,14.018,0.7589604764482946,undefined,undefined,Real Estate,REIT - Healthcare Facilities,52.04,0.08211
UIS,N/A,6.93,-183.10708333333335,-5.65,30.39,-26.42237854737855,N/A,-2.129745408595481,-0.60,646883584,-225700000,373700000,-116971744,5.388,525600000,2.0873493975903616,2.0903614457831328,6.94,3.32,0.0125,-3.253910055178933,69362704,USD,United States,490671744,hold,-2.993,-0.15612936880542513,-105.45380170492393,-15.216998803019328,Technology,Information Technology Services,53.43,0.05219
UJAN,Innovator U.S. Equity Ultra Buf,39.65,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1335048599199544,1.1280731846769585,39.46,34.98,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UJB,ProShares Ultra High Yield ETF,74.2153,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1290932603073178,1.12444089456869,73.9095,65.73,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UJUL,Innovator U.S. Equity Ultra Buf,35.2348,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1395472186287192,1.1338939197930142,35.06,30.92,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UJUN,Innovator U.S. Equity Ultra Buf,34.47,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1316480630334864,1.1280367695338147,34.36,30.46,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UL,Unilever PLC,58.27,36.17250000000001,2.73,7.40,0.6207739831817403,7.1860414,24.658146254252834,3.49,173365952512,5844499968,6409999872,-138391169536,2.569,31654000640,1.2541971588463194,1.2557038312526905,58.34,46.46,N/A,2.363113569007649,2473220096,EUR,United Kingdom,144801169408,none,14.511,1.0454610951008645,31.31125478935135,0.5373477739720499,Consumer Defensive,Household & Personal Products,57.28,0.00126
ULS,UL Solutions Inc.,53.88,22.56191666666667,1.51,9.43,0.41874381341252165,12.455275,14.65673086888054,4.98,11466345472,227875008,327000000,-10540407872,1.634,987000000,1.6253393665158373,1.6334841628959276,54.15,33.15,0.0254,3.676126721709756,61987800,USD,United States,10867407872,none,21.156,1.788334742180896,54.927460100213274,1.0194406106201424,Industrials,Specialty Business Services,56.10,0.01538
ULE,ProShares Ultra Euro,10.4703,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0356379821958457,1.0217606330365976,10.33,10.11,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UMAC,"Unusual Machines, Inc.",11.65,undefined,-0.61,N/A,undefined,27.545454,-51.07536670375694,19.27,19640872,-3449242,2222445,-181056195,0.359,4359814,11.887755102040817,11.83673469387755,11.6,0.98,0.00090000004,-0.22809429969580744,15122000,USD,United States,183278640,none,-5.738,undefined,undefined,undefined,Financial Services,Shell Companies,46.04,0.27165002
ULST,SPDR SSgA Ultra Short Term Bond,40.44,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0049701789264411,1.0047216699801191,40.43,40.24,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
ULTY,Tidal Trust II YieldMax Ultra O,8.14,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0018461538461538,1.0055384615384615,8.17,8.125,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UMAR,Innovator U.S. Equity Ultra Buf,36.33,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1476859895751066,1.147370083715053,36.32,31.655,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UMAY,Innovator U.S. Equity Ultra Buf,34.173,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1459758551307848,1.1438631790744467,34.11,29.82,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UMC,United Microelectronics Corpora,6.03,undefined,0.63,N/A,undefined,0.2089146,-0.5865225430365385,2.84,56904826880,-25827147776,114426413056,98782920704,9.134,95500238848,1.0748663101604279,1.0819964349376114,6.07,5.61,0.0344,-10.280934759611362,2512140032,TWD,Taiwan,15643492352,none,0.599,0.022030158146377342,undefined,undefined,Technology,Semiconductors,46.19,0.0
UMH,"UMH Properties, Inc.",18.12,undefined,0.13,N/A,undefined,2.579098,20.308706508425747,1.76,2289905152,70396624,66704000,-1354675840,0.845,618243968,1.2860184528034067,1.2743080198722496,17.955,14.09,0.024500001,0.8922281678787526,78899800,USD,United States,1421379840,none,22.549,1.2660864682762494,undefined,undefined,Real Estate,REIT - Residential,46.20,0.07846
UMDD,UltraPro MidCap400,28.31,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3904715127701375,1.4022593320235757,28.55,20.36,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UNF,Unifirst Corporation,219.39,80.96366666666667,7.81,3.94,0.3690399137001079,1.941542,25.302198926060264,6.80,3702604544,130124248,175076000,-3909355872,9.409,68809000,1.466706778981147,1.4673753175558228,219.49,149.58,0.012999999,8.670787888480197,15007200,USD,United States,4084431872,none,11.358,0.960101437024514,89.8871677772447,0.40971406070123845,Industrials,Specialty Business Services,55.92,0.0075499997
UNFI,"United Natural Foods, Inc.",29.79,-194.18283333333335,-1.57,139.92,-6.518389839991049,1.093546,50.99971397142857,4.49,4977021952,35000000,45000000,-1762160064,0.756,3552999936,3.472027972027972,3.484848484848485,29.9,8.58,0.0847,0.5841209230445717,59919100,USD,United States,1807160064,none,10.68,0.9262792714657415,72.24602283189611,2.4251770000636492,Consumer Defensive,Food Distribution,56.50,0.01686
UMH$D,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UMI,USCF Midstream Energy Income Fu,51.95,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4414539400665929,1.4517203107658159,52.32,36.04,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UNH,UnitedHealth Group Incorporated,527.03,254.81050000000002,15.49,11.24,0.483483862398725,5.136447,-202.23800547097596,3.04,550896926720,-2398249984,37134000128,-447009038336,40.351,78009999360,1.2077317933910812,1.203102800311655,525.01,436.38,0.0089,-2.605988912779484,920284032,USD,United States,484143038464,strong_buy,15.724,1.1510980966325037,-42.868517615222515,-0.08133980535305868,Healthcare,Healthcare Plans,46.09,0.00229
UNG,United States Natural Gas Fund ,17.48,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4153846153846155,1.4343157894736842,17.7138,12.35,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UNM,Unum Group,76.95,136.77583333333337,9.46,8.85,1.777463721030973,1.2980778,13.864079902809232,,15315273728,991225024,2154200064,-11606082560,11.797,3600100096,1.614900314795383,1.6107030430220357,76.75,47.65,0.0159,5.550314232133636,178588992,USD,United States,13760282624,buy,5.97,0.6167355371900827,80.24829327293217,1.0428628105644207,Financial Services,Insurance - Life,61.27,0.00824
UNL,United States 12 Month Natural ,8.58,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.263622974963181,1.2812960235640647,8.7,6.79,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UNP,Union Pacific Corporation,242.08,174.113,11.09,10.34,0.7192374421678783,8.893687,35.041604434477705,2.56,174684307456,4174625024,967000000,-145886593088,1.595,32696000512,1.1076641500800732,1.1077808281857697,242.1055,218.55,0.0089,6.908359474596877,604286016,USD,United States,146853593088,buy,14.521,1.16168,108.46124375117098,0.4480388456343811,Industrials,Railroads,52.72,0.00202
UNMA,Unum Group 6.250% Junior Subord,24.2224,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0472287073065283,1.04842196281885,24.25,23.13,N/A,undefined,N/A,N/A,N/A,5482973696,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UNOV,Innovator U.S. Equity Ultra Buf,35.195,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0988136122385264,1.0945988136122387,35.06,32.03,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UOCT,Innovator U.S. Equity Ultra Buf,35.95,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0923731388635676,1.0875113947128534,35.79,32.91,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UP,Wheels Up Experience Inc.,1.48,undefined,9.17,N/A,undefined,N/A,-6.214078688787171,-2.93,1219537280,-166218752,115909000,-931015288,0.166,302684992,1.0422535211267605,1.0316901408450705,1.465,1.42,0.1369,-0.2381688540041417,697902976,USD,United States,1046924288,none,-4.588,undefined,undefined,undefined,Industrials,Airports & Air Services,35.84,0.13391
UPGD,Invesco Bloomberg Analyst Ratin,71.6849,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1813595912986157,1.1853988134475941,71.93,60.68,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UPAR,Tidal ETF Trust UPAR Ultra Risk,13.72,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.093227091633466,1.0812828685258964,13.5701,12.55,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UPS,"United Parcel Service, Inc.",113.11,91.68750000000001,6.75,7.80,0.8106047210679871,5.754782,20.17996811502322,3.24,134372777984,4099375104,6060000256,-90968161280,7.101,26242000896,1.0339122486288848,1.0309945155393052,112.7908,109.4,0.016900001,5.605063365575583,731369984,USD,United States,97028161536,buy,11.19,0.768543956043956,76.13544404906834,0.6731097520030797,Industrials,Integrated Freight & Logistics,31.41,0.00018999999
UPRO,ProShares UltraPro S&P 500,93.84,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5975485188968335,1.6125297923050732,94.72,58.74,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UPSD,ETF Series Solutions Aptus Larg,25.0803,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0768699012451697,1.0662730785744956,24.8335,23.29,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UPV,ProShares Ultra FTSE Europe,62.9058,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1707761027359018,1.1490750046528941,61.7398,53.73,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
UPW,ProShares Ultra Utilities,76.0257,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.663946158896914,1.655285620485883,75.63,45.69,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URA,Global X Uranium ETF,29.1,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2768758227292674,1.283457656867047,29.25,22.79,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URAA,Direxion Shares ETF Trust Direx,19.7021,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3587655172413795,1.3772413793103448,19.97,14.5,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URAN,Themes ETF Trust Themes Uranium,31.682,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1558555271798614,1.1809558555271797,32.37,27.41,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URAX,Tidal Trust II Defiance Daily T,13.73,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4621938232161873,1.5026624068157612,14.11,9.39,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URE,ProShares Ultra Real Estate,66.42,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3369565217391304,1.3269444444444445,65.9226,49.68,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URG,Ur Energy Inc,1.0,undefined,-0.13,N/A,undefined,2.4404762,-14.860430369298443,2.86,246870032,-24501376,118460000,-259746560,0.325,1229000,1.0416666666666667,1.0625,1.02,0.96,0.0548,-0.0672928021025551,364100992,USD,United States,378206560,strong_buy,-5.546,undefined,undefined,undefined,Energy,Uranium,36.50,0.0134000005
URI,"United Rentals, Inc.",740.7,556.3818333333334,38.66,8.77,0.7511567886233743,5.718278,18.693061950970126,3.20,63703355392,2587749888,479000000,-48294304320,7.299,14414999552,1.2417851394849786,1.2492239471566524,745.1371,596.48,0.0273,39.62432703335472,65307100,USD,United States,48773304320,buy,14.025,1.6519434628975265,570.2601065550299,0.7698934879911298,Industrials,Rental & Leasing Services,46.43,0.0049900003
URNM,Sprott Uranium Miners ETF,40.46,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0961798970468708,1.0986182606339745,40.55,36.91,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USA,Liberty All-Star Equity Fund,7.03,undefined,1.26,N/A,undefined,1.0052722,undefined,,N/A,N/A,N/A,N/A,N/A,20383092,1.1212121212121213,1.1228070175438598,7.04,6.27,0.00090000004,undefined,282593984,USD,United States,1993700480,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,44.20,0.00982
USAC,"USA Compression Partners, LP",28.79,43.01000000000001,0.55,85.34,1.4939215005210147,N/A,75.46805873238992,1.44,6082816512,44642624,79000,-3420503144,0.001,2544998912,1.3670465337132005,1.3615859449192784,28.675,21.06,0.0278,0.38148589593498716,117023000,USD,United States,3420582144,hold,11.029,1.38904282115869,29.832197062115995,1.0361999674232718,Energy,Oil & Gas Equipment & Services,69.66,0.40625
URTY,ProShares UltraPro Russell2000,51.57,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.373734683004795,1.3747336174746938,51.6075,37.54,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
URTH,"iShares, Inc. iShares MSCI Worl",160.6,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.188397217700163,1.1937620245671157,161.325,135.14,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USAI,Pacer American Energy Independe,41.02,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4540942928039704,1.4649840482098546,41.3272,28.21,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USAS,Americas Gold and Silver Corpor,0.5457,undefined,-0.18,N/A,undefined,4.2899227,-39.2385993597141,-2.78,192300656,-7974875,7215000,-313863240,0.026,29038000,2.7284999999999995,2.7655,0.5531,0.2,0.0005,-0.013907224235946225,573433984,USD,Canada,321078240,none,76.098,12.021800947867298,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,67.22,0.52682996
USB,U.S. Bancorp,47.23,65.69333333333334,3.79,12.30,1.390923847836827,1.4048034,undefined,,91929616384,N/A,77050003456,3961503744,49.39,82304000000,1.2491404390372916,1.2331393811161069,46.625,37.81,0.014400001,undefined,1560000000,USD,United States,73088499712,buy,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,42.98,0.00135
USB$A,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USB$H,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USB$P,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USB$Q,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USB$R,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USB$S,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USCI,United States Commodity Index F,69.3117,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2198468848996833,1.2292678634283702,69.847,56.82,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USCA,DBX ETF Trust Xtrackers MSCI US,38.4778,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2500909681611436,1.2434860298895387,38.2745,30.78,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USD,ProShares Ultra Semiconductors,59.77,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.722726617668252,1.7437671134169188,60.5,34.695,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USDU,WisdomTree Bloomberg U.S. Dolla,27.6,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.085759244689221,1.0825334382376082,27.518,25.42,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USE,USCF ETF Trust USCF Energy Comm,28.7636,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0605265098444068,1.041800014748175,28.2557,27.122,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USFD,US Foods Holding Corp.,70.31,55.55108333333334,2.33,20.11,0.7900879438676338,3.594828,23.55267620743373,4.40,21264918528,695374976,81000000,-16303928768,0.348,4968000000,1.554155614500442,1.54973474801061,70.11,45.24,0.013300001,2.9852233937563604,232939008,USD,United States,16384928768,none,13.755,1.1929748482220297,71.17270107947456,1.0122699627289797,Consumer Defensive,Food Distribution,53.64,0.0068699997
USEP,Innovator U.S. Equity Ultra Buf,35.8681,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1243918495297807,1.1194670846394985,35.711,31.9,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USFR,WisdomTree Floating Rate Treasu,50.4,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00418410041841,1.00418410041841,50.4,50.19,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
USG,USCF Gold Strategy Plus Income ,31.6082,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3007489711934157,1.3242798353909464,32.18,24.3,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A
